"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2021-09-01 00:00:00",0.310366666666667,2.33916666666667,"1b","1b"
"2021-09-01 01:00:00",0.269966666666667,1.81343333333334,"1b","1b"
"2021-09-01 02:00:00",0.268983333333333,3.28985,"1b","1b"
"2021-09-01 03:00:00",0.208966666666667,2.33726666666667,"1b","1b"
"2021-09-01 04:00:00",0.271783333333333,2.79685,"1b","1b"
"2021-09-01 05:00:00",0.323816666666667,4.47208333333334,"1b","1b"
"2021-09-01 06:00:00",0.440816666666667,6.26306666666667,"1b","1b"
"2021-09-01 07:00:00",1.06616666666667,8.92958333333334,"1b","1b"
"2021-09-01 08:00:00",1.4047,8.7826,"1b","1b"
"2021-09-01 09:00:00",1.39708333333333,7.97986666666667,"1b","1b"
"2021-09-01 10:00:00",1.5176,6.54668333333334,"1b","1b"
"2021-09-01 11:00:00",1.55381666666667,7.85341666666667,"1b","1b"
"2021-09-01 12:00:00",1.61235,7.1874,"1b","1b"
"2021-09-01 13:00:00",0.9977,6.48625,"1b","1b"
"2021-09-01 14:00:00",0.871616666666667,5.53765,"1b","1b"
"2021-09-01 15:00:00",0.926516666666667,5.85446666666667,"1b","1b"
"2021-09-01 16:00:00",0.73985,6.94013333333334,"1b","1b"
"2021-09-01 17:00:00",0.54145,7.72908333333334,"1b","1b"
"2021-09-01 18:00:00",0.389366666666667,8.04268333333334,"1b","1b"
"2021-09-01 19:00:00",0.288383333333333,8.13143333333334,"1b","1b"
"2021-09-01 20:00:00",0.2112,4.73725,"1b","1b"
"2021-09-01 21:00:00",0.161033333333333,3.63186666666667,"1b","1b"
"2021-09-01 22:00:00",0.231233333333333,3.41245,"1b","1b"
"2021-09-01 23:00:00",0.219883333333333,3.23133333333334,"1b","1b"
"2021-09-02 00:00:00",0.239983333333333,2.79848333333334,"1b","1b"
"2021-09-02 01:00:00",0.222083333333333,1.63178333333334,"1b","1b"
"2021-09-02 02:00:00",0.22205,1.49045,"1b","1b"
"2021-09-02 03:00:00",0.191783333333333,1.76928333333334,"1b","1b"
"2021-09-02 04:00:00",0.169116666666667,1.88263333333334,"1b","1b"
"2021-09-02 05:00:00",0.157116666666667,2.68051666666667,"1b","1b"
"2021-09-02 06:00:00",0.317333333333333,5.55923333333334,"1b","1b"
"2021-09-02 07:00:00",0.689616666666667,9.18881666666667,"1b","1b"
"2021-09-02 08:00:00",0.68145,7.61076666666667,"1b","1b"
"2021-09-02 09:00:00",0.635483333333333,4.3163,"1b","1b"
"2021-09-02 10:00:00",0.543016666666667,3.30025,"1b","1b"
"2021-09-02 11:00:00",0.677316666666667,3.87936666666667,"1b","1b"
"2021-09-02 12:00:00",0.7045,3.38645,"1b","1b"
"2021-09-02 13:00:00",0.902733333333333,4.2734,"1b","1b"
"2021-09-02 14:00:00",0.69625,2.82106666666667,"1b","1b"
"2021-09-02 15:00:00",0.651183333333333,2.22586666666667,"1b","1b"
"2021-09-02 16:00:00",0.54605,2.55581666666667,"1b","1b"
"2021-09-02 17:00:00",0.374983333333333,2.7544,"1b","1b"
"2021-09-02 18:00:00",0.272633333333333,3.73228333333334,"1b","1b"
"2021-09-02 19:00:00",0.2045,2.89886666666667,"1b","1b"
"2021-09-02 20:00:00",0.165616666666667,1.44025,"1b","1b"
"2021-09-02 21:00:00",0.188466666666667,2.0349,"1b","1b"
"2021-09-02 22:00:00",0.19175,1.79273333333334,"1b","1b"
"2021-09-02 23:00:00",0.199466666666667,3.38223333333334,"1b","1b"
"2021-09-03 00:00:00",0.185066666666667,2.751,"1b","1b"
"2021-09-03 01:00:00",0.2224,3.13388333333334,"1b","1b"
"2021-09-03 02:00:00",0.22305,3.27753333333334,"1b","1b"
"2021-09-03 03:00:00",0.2096,3.1815,"1b","1b"
"2021-09-03 04:00:00",0.2494,4.54178333333334,"1b","1b"
"2021-09-03 05:00:00",0.259816666666667,4.95153333333334,"1b","1b"
"2021-09-03 06:00:00",0.4562,6.71768333333334,"1b","1b"
"2021-09-03 07:00:00",0.92885,9.78165,"1b","1b"
"2021-09-03 08:00:00",1.35926666666667,10.5226166666667,"1b","1b"
"2021-09-03 09:00:00",1.46683333333333,9.04651666666667,"1b","1b"
"2021-09-03 10:00:00",1.59406666666667,8.08153333333334,"1b","1b"
"2021-09-03 11:00:00",1.51953333333333,7.87355,"1b","1b"
"2021-09-03 12:00:00",1.03288333333333,5.36928333333334,"1b","1b"
"2021-09-03 13:00:00",0.94155,4.00723333333334,"1b","1b"
"2021-09-03 14:00:00",0.9085,4.2291,"1b","1b"
"2021-09-03 15:00:00",0.765266666666667,3.93583333333334,"1b","1b"
"2021-09-03 16:00:00",0.601466666666667,4.14296666666667,"1b","1b"
"2021-09-03 17:00:00",0.452683333333333,3.7456,"1b","1b"
"2021-09-03 18:00:00",0.2821,4.57596666666667,"1b","1b"
"2021-09-03 19:00:00",0.19935,4.73511666666667,"1b","1b"
"2021-09-03 20:00:00",0.21065,4.8685,"1b","1b"
"2021-09-03 21:00:00",0.239633333333333,4.27858333333334,"1b","1b"
"2021-09-03 22:00:00",0.213783333333333,2.80135,"1b","1b"
"2021-09-03 23:00:00",0.178083333333333,3.85288333333334,"1b","1b"
"2021-09-04 00:00:00",0.207166666666667,3.47241666666667,"1b","1b"
"2021-09-04 01:00:00",0.202983333333333,2.55631666666667,"1b","1b"
"2021-09-04 02:00:00",0.212016666666667,2.7217,"1b","1b"
"2021-09-04 03:00:00",0.223166666666667,3.21511666666667,"1b","1b"
"2021-09-04 04:00:00",0.263883333333333,4.71861666666667,"1b","1b"
"2021-09-04 05:00:00",0.3699,6.74366666666667,"1b","1b"
"2021-09-04 06:00:00",0.779916666666667,7.45401666666667,"1b","1b"
"2021-09-04 07:00:00",1.59165,8.44391666666667,"1b","1b"
"2021-09-04 08:00:00",1.29181666666667,5.39546666666667,"1b","1b"
"2021-09-04 09:00:00",1.02935,3.57895,"1b","1b"
"2021-09-04 10:00:00",0.48925,1.62858333333334,"1b","1b"
"2021-09-04 11:00:00",0.641866666666667,3.44941666666667,"1b","1b"
"2021-09-04 12:00:00",0.9569,4.95238333333334,"1b","1b"
"2021-09-04 13:00:00",0.888683333333333,5.03915,"1b","1b"
"2021-09-04 14:00:00",0.62075,4.46128333333334,"1b","1b"
"2021-09-04 15:00:00",0.62465,5.2485,"1b","1b"
"2021-09-04 16:00:00",0.516916666666667,5.36121666666667,"1b","1b"
"2021-09-04 17:00:00",0.35965,4.99178333333334,"1b","1b"
"2021-09-04 18:00:00",0.568333333333333,12.2976166666667,"1b","1b"
"2021-09-04 19:00:00",1.4139,16.4109,"1b","1b"
"2021-09-04 20:00:00",1.00383333333333,16.6343666666667,"1b","1b"
"2021-09-04 21:00:00",0.227783333333333,5.20573333333334,"1b","1b"
"2021-09-04 22:00:00",0.234633333333333,5.69206666666667,"1b","1b"
"2021-09-04 23:00:00",0.283716666666667,7.30748333333334,"1b","1b"
"2021-09-05 00:00:00",0.203983333333333,6.45251666666667,"1b","1b"
"2021-09-05 01:00:00",0.220016666666667,3.98336666666667,"1b","1b"
"2021-09-05 02:00:00",0.209483333333333,1.97075,"1b","1b"
"2021-09-05 03:00:00",0.172933333333333,1.8942,"1b","1b"
"2021-09-05 04:00:00",0.231533333333333,4.02803333333334,"1b","1b"
"2021-09-05 05:00:00",0.268916666666667,5.52736666666667,"1b","1b"
"2021-09-05 06:00:00",0.8223,7.78176666666667,"1b","1b"
"2021-09-05 07:00:00",1.52355,8.07986666666667,"1b","1b"
"2021-09-05 08:00:00",1.90073333333333,7.2963,"1b","1b"
"2021-09-05 09:00:00",1.13416666666667,4.87503333333334,"1b","1b"
"2021-09-05 10:00:00",0.57455,2.96048333333334,"1b","1b"
"2021-09-05 11:00:00",0.4915,2.93181666666667,"1b","1b"
