"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2022-05-01 00:00:00",0.0712833333333333,2.22166666666667,"1b","1b"
"2022-05-01 01:00:00",0.12555,2.61931666666667,"1b","1b"
"2022-05-01 02:00:00",0.236483333333333,2.06268333333333,"1b","1b"
"2022-05-01 03:00:00",0.19295,1.5514,"1b","1b"
"2022-05-01 04:00:00",0.146333333333333,1.43851666666667,"1b","1b"
"2022-05-01 05:00:00",0.22385,1.38961666666667,"1b","1b"
"2022-05-01 06:00:00",0.357583333333333,2.4152,"1b","1b"
"2022-05-01 07:00:00",0.462,2.3465,"1b","1b"
"2022-05-01 08:00:00",0.621366666666667,2.86816666666667,"1b","1b"
"2022-05-01 09:00:00",0.593216666666667,2.87501666666667,"1b","1b"
"2022-05-01 10:00:00",0.575783333333333,3.10523333333333,"1b","1b"
"2022-05-01 11:00:00",0.634133333333333,3.15253333333333,"1b","1b"
"2022-05-01 12:00:00",0.595866666666667,2.57278333333333,"1b","1b"
"2022-05-01 13:00:00",0.799916666666667,3.06903333333333,"1b","1b"
"2022-05-01 14:00:00",0.6266,2.84556666666667,"1b","1b"
"2022-05-01 15:00:00",0.659316666666667,3.1314,"1b","1b"
"2022-05-01 16:00:00",0.394416666666667,2.88733333333333,"1b","1b"
"2022-05-01 17:00:00",0.333383333333333,3.80768333333333,"1b","1b"
"2022-05-01 18:00:00",0.300733333333333,4.54445,"1b","1b"
"2022-05-01 19:00:00",0.08725,3.64711666666667,"1b","1b"
"2022-05-01 20:00:00",0.131983333333333,4.52323333333333,"1b","1b"
"2022-05-01 21:00:00",0.210283333333333,5.72191666666667,"1b","1b"
"2022-05-01 22:00:00",0.191566666666667,4.44135,"1b","1b"
"2022-05-01 23:00:00",0.168733333333333,2.67353333333333,"1b","1b"
"2022-05-02 00:00:00",0.204916666666667,1.24983333333333,"1b","1b"
"2022-05-02 01:00:00",0.220033333333333,1.88591666666667,"1b","1b"
"2022-05-02 02:00:00",0.1925,2.33003333333333,"1b","1b"
"2022-05-02 03:00:00",0.253566666666667,3.26545,"1b","1b"
"2022-05-02 04:00:00",0.299466666666667,5.19413333333333,"1b","1b"
"2022-05-02 05:00:00",0.6441,7.53983333333333,"1b","1b"
"2022-05-02 06:00:00",1.11531666666667,9.02376666666667,"1b","1b"
"2022-05-02 07:00:00",0.941216666666667,6.20345,"1b","1b"
"2022-05-02 08:00:00",1.12628333333333,5.7003,"1b","1b"
"2022-05-02 09:00:00",0.967916666666667,5.05278333333333,"1b","1b"
"2022-05-02 10:00:00",0.617466666666667,4.04073333333333,"1b","1b"
"2022-05-02 11:00:00",0.469383333333333,4.04395,"1b","1b"
"2022-05-02 12:00:00",1.12636666666667,5.82453333333333,"1b","1b"
"2022-05-02 13:00:00",0.692566666666667,5.45148333333333,"1b","1b"
"2022-05-02 14:00:00",0.638216666666667,4.93058333333333,"1b","1b"
"2022-05-02 15:00:00",0.538916666666667,6.14388333333333,"1b","1b"
