"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2026-05-01 00:00:00",0.133533333333333,11.7327,"1b","1b"
"2026-05-01 01:00:00",0.11445,12.3714333333333,"1b","1b"
"2026-05-01 02:00:00",0.120666666666667,11.2476,"1b","1b"
"2026-05-01 03:00:00",0.114066666666667,11.6390666666667,"1b","1b"
"2026-05-01 04:00:00",0.383116666666667,21.2088833333333,"1b","1b"
"2026-05-01 05:00:00",2.9334,27.76595,"1b","1b"
"2026-05-01 06:00:00",8.20061666666667,32.2742,"1b","1b"
"2026-05-01 07:00:00",2.82645,14.1710833333333,"1b","1b"
"2026-05-01 08:00:00",2.55378333333333,9.92731666666667,"1b","1b"
"2026-05-01 09:00:00",1.33618333333333,6.76651666666667,"1b","1b"
"2026-05-01 10:00:00",1.04031666666667,5.77133333333333,"1b","1b"
"2026-05-01 11:00:00",0.632216666666667,4.66335,"1b","1b"
"2026-05-01 12:00:00",0.538066666666667,4.09408333333333,"1b","1b"
"2026-05-01 13:00:00",0.31385,3.8176,"1b","1b"
"2026-05-01 14:00:00",0.205438596491228,4.23145614035088,"1b","1b"
"2026-05-01 15:00:00",0.552183333333333,6.47011666666667,"1b","1b"
"2026-05-01 16:00:00",0.424566666666667,7.3626,"1b","1b"
"2026-05-01 17:00:00",0.417966666666667,7.23471666666667,"1b","1b"
"2026-05-01 18:00:00",0.33135,7.72716666666667,"1b","1b"
"2026-05-01 19:00:00",0.1647,5.69421666666667,"1b","1b"
"2026-05-01 20:00:00",0.1803,7.44446666666667,"1b","1b"
"2026-05-01 21:00:00",0.207333333333333,7.13758333333333,"1b","1b"
"2026-05-01 22:00:00",0.1449,5.80643333333333,"1b","1b"
"2026-05-01 23:00:00",0.1635,4.3152,"1b","1b"
"2026-05-02 00:00:00",0.151066666666667,3.05291666666667,"1b","1b"
"2026-05-02 01:00:00",0.12285,3.33396666666667,"1b","1b"
"2026-05-02 02:00:00",0.161983333333333,4.19455,"1b","1b"
"2026-05-02 03:00:00",0.114483333333333,4.27936666666667,"1b","1b"
"2026-05-02 04:00:00",0.158383333333333,4.65395,"1b","1b"
"2026-05-02 05:00:00",0.251583333333333,3.46641666666667,"1b","1b"
"2026-05-02 06:00:00",0.47695,4.66425,"1b","1b"
"2026-05-02 07:00:00",0.539233333333333,3.06641666666667,"1b","1b"
"2026-05-02 08:00:00",0.498233333333333,2.63561666666667,"1b","1b"
"2026-05-02 09:00:00",0.42525,1.80113333333333,"1b","1b"
"2026-05-02 10:00:00",0.569483333333333,2.43068333333333,"1b","1b"
"2026-05-02 11:00:00",0.39095,2.4324,"1b","1b"
"2026-05-02 12:00:00",0.326183333333333,2.26351666666667,"1b","1b"
"2026-05-02 13:00:00",0.340583333333333,1.78848333333333,"1b","1b"
"2026-05-02 14:00:00",0.281433333333333,1.9247,"1b","1b"
"2026-05-02 15:00:00",0.171066666666667,1.7219,"1b","1b"
"2026-05-02 16:00:00",0.241533333333333,3.86743333333333,"1b","1b"
"2026-05-02 17:00:00",0.580283333333333,8.25758333333333,"1b","1b"
"2026-05-02 18:00:00",0.231433333333333,8.55318333333333,"1b","1b"
"2026-05-02 19:00:00",0.2784,12.4577666666667,"1b","1b"
"2026-05-02 20:00:00",0.147833333333333,10.2702166666667,"1b","1b"
"2026-05-02 21:00:00",0.1372,7.72045,"1b","1b"
"2026-05-02 22:00:00",0.107816666666667,6.59148333333333,"1b","1b"
"2026-05-02 23:00:00",0.0840166666666667,4.309,"1b","1b"
"2026-05-03 00:00:00",0.12145,3.74133333333333,"1b","1b"
"2026-05-03 01:00:00",0.131533333333333,3.18626666666667,"1b","1b"
"2026-05-03 02:00:00",0.101966666666667,2.48846666666667,"1b","1b"
"2026-05-03 03:00:00",0.136266666666667,2.20796666666667,"1b","1b"
"2026-05-03 04:00:00",0.108733333333333,2.43153333333333,"1b","1b"
"2026-05-03 05:00:00",0.1307,2.95018333333333,"1b","1b"
"2026-05-03 06:00:00",0.213216666666667,2.69243333333333,"1b","1b"
"2026-05-03 07:00:00",0.2008,1.90791666666667,"1b","1b"
"2026-05-03 08:00:00",0.24695,2.01238333333333,"1b","1b"
"2026-05-03 09:00:00",0.36335,2.52978333333333,"1b","1b"
"2026-05-03 10:00:00",0.409583333333333,2.44198333333333,"1b","1b"
"2026-05-03 11:00:00",0.596933333333333,3.31238333333333,"1b","1b"
"2026-05-03 12:00:00",0.635266666666667,2.3462,"1b","1b"
"2026-05-03 13:00:00",0.434233333333333,2.0293,"1b","1b"
"2026-05-03 14:00:00",0.4563,3.05481666666667,"1b","1b"
"2026-05-03 15:00:00",0.510566666666667,3.49513333333333,"1b","1b"
"2026-05-03 16:00:00",0.409566666666667,3.27363333333333,"1b","1b"
"2026-05-03 17:00:00",0.455483333333333,4.05906666666667,"1b","1b"
"2026-05-03 18:00:00",0.32445,4.99511666666667,"1b","1b"
"2026-05-03 19:00:00",0.1739,5.38001666666667,"1b","1b"
"2026-05-03 20:00:00",0.1652,5.882,"1b","1b"
"2026-05-03 21:00:00",0.0571666666666667,4.97573333333333,"1b","1b"
"2026-05-03 22:00:00",0.1117,5.2904,"1b","1b"
"2026-05-03 23:00:00",0.0999,4.55806666666667,"1b","1b"
"2026-05-04 00:00:00",0.0695833333333333,3.39185,"1b","1b"
"2026-05-04 01:00:00",0.08385,2.68341666666667,"1b","1b"
"2026-05-04 02:00:00",0.137633333333333,2.71565,"1b","1b"
"2026-05-04 03:00:00",0.0459666666666667,3.92468333333333,"1b","1b"
"2026-05-04 04:00:00",0.111533333333333,3.64153333333333,"1b","1b"
"2026-05-04 05:00:00",0.148133333333333,3.13551666666667,"1b","1b"
"2026-05-04 06:00:00",0.199016666666667,3.32275,"1b","1b"
"2026-05-04 07:00:00",0.306333333333333,3.24068333333333,"1b","1b"
"2026-05-04 08:00:00",0.62695,3.75496666666667,"1b","1b"
"2026-05-04 09:00:00",0.667933333333333,3.3688,"1b","1b"
"2026-05-04 10:00:00",0.70965,3.15798333333333,"1b","1b"
"2026-05-04 11:00:00",0.70105,4.34613333333333,"1b","1b"
