"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2025-03-01 00:00:00",21.2664237288136,43.4877966101695,"4b","4b"
"2025-03-01 01:00:00",23.36035,42.8587666666667,"4b","4b"
"2025-03-01 02:00:00",10.9542333333333,27.6860166666667,"4b","4b"
"2025-03-01 03:00:00",8.5664,25.2154333333333,"4b","4b"
"2025-03-01 04:00:00",4.9959,19.3179333333333,"4b","4b"
"2025-03-01 05:00:00",3.58553333333333,17.3136166666667,"1b","1b"
"2025-03-01 06:00:00",11.5843050847458,26.792406779661,"1b","1b"
"2025-03-01 07:00:00",31.396,48.0855666666667,"1b","1b"
"2025-03-01 08:00:00",30.0141896551724,46.3353103448276,"1b","1b"
"2025-03-01 09:00:00",8.31171666666667,24.6511166666667,"1b","1b"
"2025-03-01 10:00:00",2.14351666666667,8.11423333333333,"1b","1b"
"2025-03-01 11:00:00",1.39323333333333,5.95976666666667,"1b","1b"
"2025-03-01 12:00:00",1.31866666666667,6.10258333333333,"1b","1b"
"2025-03-01 13:00:00",1.0193,5.19356666666667,"1b","1b"
"2025-03-01 14:00:00",0.8154,4.84738333333333,"1b","1b"
"2025-03-01 15:00:00",0.608233333333333,5.10471666666667,"1b","1b"
"2025-03-01 16:00:00",1.09893333333333,9.05043333333333,"1b","1b"
"2025-03-01 17:00:00",0.331133333333333,9.93026666666667,"1b","1b"
"2025-03-01 18:00:00",2.33913333333333,19.1811,"1b","1b"
"2025-03-01 19:00:00",11.799,40.87645,"1b","1b"
"2025-03-01 20:00:00",44.8797166666667,80.51615,"1b","1b"
"2025-03-01 21:00:00",84.9259661016949,119.666779661017,"1b","1b"
"2025-03-01 22:00:00",94.1417333333333,128.596733333333,"1b","1b"
"2025-03-01 23:00:00",69.2238666666667,101.509333333333,"1b","1b"
"2025-03-02 00:00:00",29.9320169491525,59.9172372881356,"1b","1b"
"2025-03-02 01:00:00",20.9035833333333,48.4884666666667,"1b","1b"
"2025-03-02 02:00:00",21.89515,46.7095166666667,"1b","1b"
"2025-03-02 03:00:00",11.9565254237288,35.3300508474576,"1b","1b"
"2025-03-02 04:00:00",7.58322033898305,29.3761525423729,"1b","1b"
"2025-03-02 05:00:00",2.14183333333333,21.9159166666667,"1b","1b"
"2025-03-02 06:00:00",4.07556666666667,23.3813333333333,"1b","1b"
"2025-03-02 07:00:00",5.43186666666667,23.2325666666667,"1b","1b"
"2025-03-02 08:00:00",7.71711666666667,25.9249,"1b","1b"
"2025-03-02 09:00:00",3.02923333333333,13.36895,"1b","1b"
"2025-03-02 10:00:00",1.38036666666667,5.6258,"1b","1b"
"2025-03-02 11:00:00",0.885733333333333,2.99636666666667,"1b","1b"
"2025-03-02 12:00:00",0.888883333333333,2.75213333333333,"1b","1b"
"2025-03-02 13:00:00",1.02453333333333,3.35748333333333,"1b","1b"
"2025-03-02 14:00:00",0.976333333333333,3.84103333333333,"1b","1b"
"2025-03-02 15:00:00",0.8488,3.69536666666667,"4b","4b"
"2025-03-02 16:00:00",0.83985,5.10368333333333,"4b","4b"
"2025-03-02 17:00:00",2.99508333333333,12.76045,"4b","4b"
"2025-03-02 18:00:00",6.87216666666667,31.3493833333333,"4b","4b"
"2025-03-02 19:00:00",13.9969333333333,45.1980666666667,"4b","4b"
"2025-03-02 20:00:00",44.8352333333333,84.8170166666667,"4b","4b"
"2025-03-02 21:00:00",13.76395,46.5131666666667,"4b","4b"
"2025-03-02 22:00:00",3.59708333333333,28.1434833333333,"4b","4b"
"2025-03-02 23:00:00",9.18746666666667,35.2265833333333,"4b","4b"
"2025-03-03 00:00:00",8.16594915254237,37.0058813559322,"4b","4b"
"2025-03-03 01:00:00",3.40115,24.0069833333333,"1b","1b"
"2025-03-03 02:00:00",0.447333333333333,11.6757666666667,"1b","1b"
"2025-03-03 03:00:00",0.2155,8.86005,"1b","1b"
"2025-03-03 04:00:00",1.40371666666667,11.2443666666667,"1b","1b"
"2025-03-03 05:00:00",1.31456666666667,9.86631666666667,"1b","1b"
"2025-03-03 06:00:00",1.31591666666667,15.8460166666667,"1b","1b"
"2025-03-03 07:00:00",5.68245,26.26795,"1b","1b"
"2025-03-03 08:00:00",2.81296666666667,14.9937,"1b","1b"
"2025-03-03 09:00:00",2.2328,9.5999,"1b","1b"
"2025-03-03 10:00:00",2.2385,9.01136666666667,"1b","1b"
"2025-03-03 11:00:00",1.6726,6.35373333333333,"1b","1b"
"2025-03-03 12:00:00",1.4406,4.65275,"1b","1b"
"2025-03-03 13:00:00",0.9821,3.84273333333333,"1b","1b"
"2025-03-03 14:00:00",0.881783333333333,4.64815,"1b","1b"
"2025-03-03 15:00:00",0.864466666666667,5.6783,"1b","1b"
"2025-03-03 16:00:00",0.575627118644068,6.13350847457627,"1b","1b"
