"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2024-06-01 00:00:00",0.1142,4.67581666666667,"1b","1b"
"2024-06-01 01:00:00",0.0942333333333333,3.91203333333333,"1b","1b"
"2024-06-01 02:00:00",0.1073,3.47605,"1b","1b"
"2024-06-01 03:00:00",0.1125,2.82398333333333,"1b","1b"
"2024-06-01 04:00:00",0.23955,3.51608333333333,"1b","1b"
"2024-06-01 05:00:00",0.552366666666667,3.90668333333333,"1b","1b"
"2024-06-01 06:00:00",0.379916666666667,2.23201666666667,"1b","1b"
"2024-06-01 07:00:00",0.301383333333333,1.4147,"1b","1b"
"2024-06-01 08:00:00",0.440116666666667,1.51211666666667,"1b","1b"
"2024-06-01 09:00:00",0.5625,2.17383333333333,"1b","1b"
"2024-06-01 10:00:00",0.612916666666667,2.3853,"1b","1b"
"2024-06-01 11:00:00",0.547983333333333,2.52486666666667,"1b","1b"
"2024-06-01 12:00:00",0.543616666666667,2.27205,"1b","1b"
"2024-06-01 13:00:00",0.491666666666667,2.34363333333333,"1b","1b"
"2024-06-01 14:00:00",0.4603,2.25858333333333,"1b","1b"
"2024-06-01 15:00:00",0.4492,2.07395,"1b","1b"
"2024-06-01 16:00:00",0.390533333333333,2.25136666666667,"1b","1b"
"2024-06-01 17:00:00",0.275933333333333,1.91955,"1b","1b"
"2024-06-01 18:00:00",0.2176,2.8327,"1b","1b"
"2024-06-01 19:00:00",0.155916666666667,4.0738,"1b","1b"
"2024-06-01 20:00:00",0.125466666666667,4.14618333333333,"1b","1b"
"2024-06-01 21:00:00",0.184633333333333,6.46148333333333,"1b","1b"
"2024-06-01 22:00:00",0.215516666666667,8.63495,"1b","1b"
"2024-06-01 23:00:00",0.301333333333333,10.2065,"1b","1b"
"2024-06-02 00:00:00",0.255966666666667,8.8573,"1b","1b"
"2024-06-02 01:00:00",0.209283333333333,6.16358333333333,"1b","1b"
"2024-06-02 02:00:00",0.219883333333333,4.99085,"1b","1b"
"2024-06-02 03:00:00",0.193483333333333,4.79993333333333,"1b","1b"
"2024-06-02 04:00:00",0.2385,3.63781666666667,"1b","1b"
"2024-06-02 05:00:00",0.288,3.13261666666667,"1b","1b"
"2024-06-02 06:00:00",0.445033333333333,2.8258,"1b","1b"
"2024-06-02 07:00:00",0.798116666666667,3.2941,"1b","1b"
"2024-06-02 08:00:00",0.790933333333333,3.18141666666667,"1b","1b"
"2024-06-02 09:00:00",0.671066666666667,2.89411666666667,"1b","1b"
"2024-06-02 10:00:00",0.44005,2.14103333333333,"1b","1b"
"2024-06-02 11:00:00",0.333,1.718,"1b","1b"
"2024-06-02 12:00:00",0.246566666666667,1.21498333333333,"1b","1b"
"2024-06-02 13:00:00",0.269533333333333,1.37685,"1b","1b"
"2024-06-02 14:00:00",0.270383333333333,1.41111666666667,"1b","1b"
"2024-06-02 15:00:00",0.27205,1.38008333333333,"1b","1b"
"2024-06-02 16:00:00",0.318816666666667,1.55261666666667,"1b","1b"
"2024-06-02 17:00:00",0.269216666666667,1.33348333333333,"1b","1b"
"2024-06-02 18:00:00",0.298566666666667,2.1828,"1b","1b"
"2024-06-02 19:00:00",0.220983333333333,2.22356666666667,"1b","1b"
"2024-06-02 20:00:00",0.132016666666667,2.50775,"1b","1b"
"2024-06-02 21:00:00",0.0716333333333333,2.59486666666667,"1b","1b"
"2024-06-02 22:00:00",0.06385,1.7013,"1b","1b"
"2024-06-02 23:00:00",0.0708166666666667,1.60171666666667,"1b","1b"
"2024-06-03 00:00:00",0.0915333333333333,1.2467,"1b","1b"
"2024-06-03 01:00:00",0.0853333333333333,1.21475,"1b","1b"
