"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2023-09-01 00:00:00",0.348816666666667,2.76426836158192,"1b","1b"
"2023-09-01 01:00:00",0.254983333333333,1.84928502824859,"1b","1b"
"2023-09-01 02:00:00",0.29905,1.82725169491525,"1b","1b"
"2023-09-01 03:00:00",0.602733333333333,2.22688502824858,"1b","1b"
"2023-09-01 04:00:00",1.07738333333333,2.60446836158192,"1b","1b"
"2023-09-01 05:00:00",2.27405,6.14850169491525,"1b","1b"
"2023-09-01 06:00:00",4.95075,11.5090516949153,"1b","1b"
"2023-09-01 07:00:00",9.04865,18.3003016949153,"1b","1b"
"2023-09-01 08:00:00",7.87421666666667,18.230218361582,"1b","1b"
"2023-09-01 09:00:00",5.85341666666667,17.3374850282486,"1b","1b"
"2023-09-01 10:00:00",3.37463333333333,11.752918361582,"1b","1b"
"2023-09-01 11:00:00",2.00891666666667,7.77551836158192,"1b","1b"
"2023-09-01 12:00:00",1.65956666666667,7.45970169491525,"1b","1b"
"2023-09-01 13:00:00",1.12818333333333,6.25246836158192,"1b","1b"
"2023-09-01 14:00:00",0.52065,3.60905169491525,"1b","1b"
"2023-09-01 15:00:00",0.648633333333333,3.29753502824858,"1b","1b"
"2023-09-01 16:00:00",0.576366666666667,3.11238502824858,"1b","1b"
"2023-09-01 17:00:00",0.496683333333333,2.98595169491525,"1b","1b"
"2023-09-01 18:00:00",0.437416666666667,4.83086836158192,"1b","1b"
"2023-09-01 19:00:00",0.8361,10.4960183615819,"1b","1b"
"2023-09-01 20:00:00",0.540316666666667,11.202868361582,"1b","1b"
"2023-09-01 21:00:00",0.399366666666667,9.17955169491525,"1b","1b"
"2023-09-01 22:00:00",0.3945,7.51580169491525,"1b","1b"
"2023-09-01 23:00:00",0.3745,7.11600169491525,"1b","1b"
"2023-09-02 00:00:00",0.434866666666667,6.50283502824858,"1b","1b"
"2023-09-02 01:00:00",0.356583333333333,5.39415169491525,"1b","1b"
"2023-09-02 02:00:00",0.26295,4.40558502824858,"1b","1b"
"2023-09-02 03:00:00",0.25615,4.56331836158192,"1b","1b"
"2023-09-02 04:00:00",0.239566666666667,3.72356836158192,"1b","1b"
"2023-09-02 05:00:00",0.314566666666667,4.39148502824858,"1b","1b"
"2023-09-02 06:00:00",0.471983333333333,5.69163502824858,"1b","1b"
