"datetime","NO","NOy","qc_flag_NO","qc_flag_NOy"
"2023-01-01 00:00:00",0.406271186440678,1.63208361581921,"1b","1b"
"2023-01-01 01:00:00",0.316316666666667,0.7494,"1b","1b"
"2023-01-01 02:00:00",0.347166666666667,0.7921,"1b","1b"
"2023-01-01 03:00:00",0.339616666666667,0.854416666666667,"1b","1b"
"2023-01-01 04:00:00",0.40365,1.36721666666667,"1b","1b"
"2023-01-01 05:00:00",0.373883333333333,2.10293333333334,"1b","1b"
"2023-01-01 06:00:00",0.427483333333333,1.37693333333333,"1b","1b"
"2023-01-01 07:00:00",0.420283333333333,2.41951666666667,"1b","1b"
"2023-01-01 08:00:00",0.70015,3.3319,"1b","1b"
"2023-01-01 09:00:00",0.69165,2.53031666666667,"1b","1b"
"2023-01-01 10:00:00",0.7905,2.32386666666667,"1b","1b"
"2023-01-01 11:00:00",0.825366666666667,2.88301666666667,"1b","1b"
"2023-01-01 12:00:00",0.709583333333333,2.83966666666667,"1b","1b"
"2023-01-01 13:00:00",0.676,3.48781666666667,"1b","1b"
"2023-01-01 14:00:00",0.738733333333333,4.09258333333334,"1b","1b"
"2023-01-01 15:00:00",0.567466666666667,5.0854,"1b","1b"
"2023-01-01 16:00:00",0.521783333333333,4.5884,"1b","1b"
"2023-01-01 17:00:00",0.5239,4.2932,"1b","1b"
"2023-01-01 18:00:00",0.447666666666667,3.61618333333334,"1b","1b"
"2023-01-01 19:00:00",0.367766666666667,2.6009,"1b","1b"
"2023-01-01 20:00:00",0.3805,3.34961666666667,"1b","1b"
"2023-01-01 21:00:00",0.553116666666667,3.35316666666667,"1b","1b"
"2023-01-01 22:00:00",0.6701,4.06515,"1b","1b"
"2023-01-01 23:00:00",0.64795,4.50531666666667,"1b","1b"
"2023-01-02 00:00:00",0.711166666666667,4.10298333333334,"1b","1b"
"2023-01-02 01:00:00",0.5221,3.84336666666667,"1b","1b"
"2023-01-02 02:00:00",0.449933333333333,4.68136666666667,"1b","1b"
