"datetime","NH3","qc_flag_NH3"
"2020-05-01 00:00:00",NA,"5b"
"2020-05-01 01:00:00",NA,"5b"
"2020-05-01 02:00:00",NA,"5b"
"2020-05-01 03:00:00",NA,"5b"
"2020-05-01 04:00:00",NA,"5b"
"2020-05-01 05:00:00",NA,"5b"
"2020-05-01 06:00:00",NA,"5b"
"2020-05-01 07:00:00",NA,"5b"
"2020-05-01 08:00:00",NA,"5b"
"2020-05-01 09:00:00",NA,"5b"
"2020-05-01 10:00:00",NA,"5b"
"2020-05-01 11:00:00",NA,"5b"
"2020-05-01 12:00:00",NA,"5b"
"2020-05-01 13:00:00",NA,"5b"
"2020-05-01 14:00:00",2.63732536551724,"1b"
"2020-05-01 15:00:00",2.76990890410959,"1b"
"2020-05-01 16:00:00",2.63315695862069,"1b"
"2020-05-01 17:00:00",2.59959537241379,"1b"
"2020-05-01 18:00:00",2.60898,"1b"
"2020-05-01 19:00:00",2.66765877931035,"1b"
"2020-05-01 20:00:00",2.7596538630137,"1b"
"2020-05-01 21:00:00",2.80061243448276,"1b"
"2020-05-01 22:00:00",2.71838305479452,"1b"
"2020-05-01 23:00:00",2.6554610137931,"1b"
"2020-05-02 00:00:00",2.42191547260274,"1b"
"2020-05-02 01:00:00",2.36447929655172,"1b"
"2020-05-02 02:00:00",2.2992192,"1b"
"2020-05-02 03:00:00",2.25455806849315,"1b"
"2020-05-02 04:00:00",2.13056634482759,"1b"
"2020-05-02 05:00:00",2.09097783561644,"1b"
"2020-05-02 06:00:00",2.05926154482759,"1b"
"2020-05-02 07:00:00",1.95086337671233,"1b"
"2020-05-02 08:00:00",2.03096867586207,"1b"
"2020-05-02 09:00:00",2.1937034109589,"1b"
"2020-05-02 10:00:00",2.35481620689655,"1b"
"2020-05-02 11:00:00",2.49404802758621,"1b"
"2020-05-02 12:00:00",2.76648290410959,"1b"
"2020-05-02 13:00:00",2.97851231724138,"1b"
"2020-05-02 14:00:00",3.09978690410959,"1b"
"2020-05-02 15:00:00",3.11450499310345,"1b"
"2020-05-02 16:00:00",3.19861298630137,"1b"
"2020-05-02 17:00:00",3.2455254137931,"1b"
"2020-05-02 18:00:00",3.24287180821918,"1b"
"2020-05-02 19:00:00",3.29119014482759,"1b"
"2020-05-02 20:00:00",3.42795655172414,"1b"
"2020-05-02 21:00:00",3.37929252054795,"1b"
"2020-05-02 22:00:00",3.30672613103448,"1b"
"2020-05-02 23:00:00",3.18466943150685,"1b"
"2020-05-03 00:00:00",3.14262470344828,"1b"
