"datetime","NO2","qc_flag_NO2"
"2023-01-01 00:00:00",3.81641379310345,"1b"
"2023-01-01 01:00:00",2.08358620689655,"1b"
"2023-01-01 02:00:00",2.16381666666667,"1b"
"2023-01-01 03:00:00",2.27253333333333,"1b"
"2023-01-01 04:00:00",2.91786666666667,"1b"
"2023-01-01 05:00:00",3.74498333333333,"1b"
"2023-01-01 06:00:00",2.95221666666667,"1b"
"2023-01-01 07:00:00",4.23241666666667,"1b"
"2023-01-01 08:00:00",5.0892,"1b"
"2023-01-01 09:00:00",4.0133,"1b"
"2023-01-01 10:00:00",3.79543333333333,"1b"
"2023-01-01 11:00:00",4.5088,"1b"
"2023-01-01 12:00:00",4.51776666666667,"1b"
"2023-01-01 13:00:00",5.19916666666667,"1b"
"2023-01-01 14:00:00",5.9331,"1b"
"2023-01-01 15:00:00",7.10953333333333,"1b"
"2023-01-01 16:00:00",6.44503333333333,"1b"
"2023-01-01 17:00:00",6.05288333333333,"1b"
"2023-01-01 18:00:00",5.33713333333333,"1b"
"2023-01-01 19:00:00",4.25613333333333,"1b"
"2023-01-01 20:00:00",4.98673333333333,"1b"
"2023-01-01 21:00:00",4.93026666666667,"1b"
"2023-01-01 22:00:00",5.49995,"1b"
"2023-01-01 23:00:00",5.9582,"1b"
"2023-01-02 00:00:00",5.61583333333333,"1b"
"2023-01-02 01:00:00",6.11851724137931,"1b"
"2023-01-02 02:00:00",6.33585,"1b"
"2023-01-02 03:00:00",4.03241666666667,"1b"
"2023-01-02 04:00:00",4.63853333333333,"1b"
"2023-01-02 05:00:00",3.37758333333333,"1b"
"2023-01-02 06:00:00",4.69771666666667,"1b"
"2023-01-02 07:00:00",10.205,"1b"
"2023-01-02 08:00:00",13.1433166666667,"1b"
"2023-01-02 09:00:00",15.0663166666667,"1b"
"2023-01-02 10:00:00",11.4591333333333,"1b"
"2023-01-02 11:00:00",6.788,"1b"
"2023-01-02 12:00:00",6.51766666666667,"1b"
"2023-01-02 13:00:00",8.18683333333333,"1b"
"2023-01-02 14:00:00",8.12923333333333,"1b"
"2023-01-02 15:00:00",14.8,"1b"
"2023-01-02 16:00:00",15.0934833333333,"1b"
"2023-01-02 17:00:00",27.8846666666667,"1b"
"2023-01-02 18:00:00",31.1552333333333,"1b"
"2023-01-02 19:00:00",33.1027666666667,"1b"
"2023-01-02 20:00:00",29.9967333333333,"1b"
"2023-01-02 21:00:00",29.4125666666667,"1b"
"2023-01-02 22:00:00",26.03435,"1b"
"2023-01-02 23:00:00",21.0018333333333,"1b"
"2023-01-03 00:00:00",17.9739,"1b"
"2023-01-03 01:00:00",11.7980344827586,"1b"
"2023-01-03 02:00:00",8.29686666666667,"1b"
"2023-01-03 03:00:00",5.11366666666667,"1b"
"2023-01-03 04:00:00",4.32146666666667,"1b"
"2023-01-03 05:00:00",4.97826666666667,"1b"
"2023-01-03 06:00:00",7.18555,"1b"
"2023-01-03 07:00:00",6.80993333333333,"1b"
"2023-01-03 08:00:00",8.76581666666667,"1b"
"2023-01-03 09:00:00",8.62316666666667,"1b"
"2023-01-03 10:00:00",7.60395,"1b"
"2023-01-03 11:00:00",7.1011,"1b"
"2023-01-03 12:00:00",7.0676,"1b"
"2023-01-03 13:00:00",6.96386666666667,"1b"
"2023-01-03 14:00:00",6.12215,"1b"
"2023-01-03 15:00:00",6.36368333333333,"1b"
"2023-01-03 16:00:00",6.83688333333333,"1b"
"2023-01-03 17:00:00",6.99115,"1b"
"2023-01-03 18:00:00",6.09366666666667,"1b"
"2023-01-03 19:00:00",6.12865,"1b"
"2023-01-03 20:00:00",5.84626666666667,"1b"
"2023-01-03 21:00:00",4.13636666666667,"1b"
"2023-01-03 22:00:00",2.5461,"1b"
"2023-01-03 23:00:00",2.05236666666667,"1b"
"2023-01-04 00:00:00",1.75873333333333,"1b"
"2023-01-04 01:00:00",2.0071724137931,"1b"
"2023-01-04 02:00:00",2.6347,"1b"
"2023-01-04 03:00:00",2.70991666666667,"1b"
"2023-01-04 04:00:00",1.92191666666667,"1b"
"2023-01-04 05:00:00",1.8197,"1b"
"2023-01-04 06:00:00",3.87806666666667,"1b"
"2023-01-04 07:00:00",5.13051666666667,"1b"
"2023-01-04 08:00:00",7.69381666666667,"1b"
"2023-01-04 09:00:00",5.37735,"1b"
"2023-01-04 10:00:00",4.74173333333333,"1b"
"2023-01-04 11:00:00",4.42278333333333,"1b"
"2023-01-04 12:00:00",4.5947,"1b"
"2023-01-04 13:00:00",4.87926666666667,"1b"
"2023-01-04 14:00:00",4.56023333333333,"1b"
"2023-01-04 15:00:00",5.18193333333333,"1b"
"2023-01-04 16:00:00",5.65358333333333,"1b"
"2023-01-04 17:00:00",6.37431666666667,"1b"
"2023-01-04 18:00:00",5.10781666666667,"1b"
"2023-01-04 19:00:00",5.1472,"1b"
"2023-01-04 20:00:00",4.67773333333333,"1b"
"2023-01-04 21:00:00",3.46823333333333,"1b"
"2023-01-04 22:00:00",3.38946666666667,"1b"
"2023-01-04 23:00:00",2.31715,"1b"
"2023-01-05 00:00:00",2.51786666666667,"1b"
"2023-01-05 01:00:00",2.53372413793103,"1b"
"2023-01-05 02:00:00",2.31278333333333,"1b"
"2023-01-05 03:00:00",2.09651666666667,"1b"
"2023-01-05 04:00:00",3.07596666666667,"1b"
"2023-01-05 05:00:00",6.19545,"1b"
"2023-01-05 06:00:00",10.3077833333333,"1b"
"2023-01-05 07:00:00",11.6626166666667,"1b"
"2023-01-05 08:00:00",11.4413166666667,"1b"
"2023-01-05 09:00:00",11.7892,"1b"
"2023-01-05 10:00:00",11.1662833333333,"1b"
"2023-01-05 11:00:00",11.4666,"1b"
"2023-01-05 12:00:00",9.35926666666667,"1b"
"2023-01-05 13:00:00",6.4284,"1b"
"2023-01-05 14:00:00",7.24365,"1b"
"2023-01-05 15:00:00",10.4614333333333,"1b"
"2023-01-05 16:00:00",10.032,"1b"
"2023-01-05 17:00:00",8.85923333333333,"1b"
"2023-01-05 18:00:00",6.40015,"1b"
"2023-01-05 19:00:00",5.9556,"1b"
"2023-01-05 20:00:00",5.07335,"1b"
"2023-01-05 21:00:00",4.12315,"1b"
"2023-01-05 22:00:00",3.96801666666667,"1b"
"2023-01-05 23:00:00",2.47835,"1b"
"2023-01-06 00:00:00",2.38306666666667,"1b"
"2023-01-06 01:00:00",1.54048275862069,"1b"
"2023-01-06 02:00:00",1.55613333333333,"1b"
"2023-01-06 03:00:00",1.50283333333333,"1b"
"2023-01-06 04:00:00",1.82085,"1b"
"2023-01-06 05:00:00",2.20193333333333,"1b"
"2023-01-06 06:00:00",9.73616666666667,"1b"
"2023-01-06 07:00:00",15.6441333333333,"1b"
"2023-01-06 08:00:00",19.5827666666667,"1b"
"2023-01-06 09:00:00",12.1036833333333,"1b"
"2023-01-06 10:00:00",9.20218333333333,"1b"
"2023-01-06 11:00:00",8.6029,"1b"
"2023-01-06 12:00:00",8.40438333333333,"1b"
"2023-01-06 13:00:00",7.98811666666667,"1b"
"2023-01-06 14:00:00",7.49433333333333,"1b"
"2023-01-06 15:00:00",9.11358333333333,"1b"
"2023-01-06 16:00:00",10.0744666666667,"1b"
"2023-01-06 17:00:00",10.3309166666667,"1b"
"2023-01-06 18:00:00",9.60886666666667,"1b"
"2023-01-06 19:00:00",5.88316666666667,"1b"
"2023-01-06 20:00:00",3.76916666666667,"1b"
"2023-01-06 21:00:00",2.74958333333333,"1b"
"2023-01-06 22:00:00",2.25703333333333,"1b"
"2023-01-06 23:00:00",1.96835,"1b"
"2023-01-07 00:00:00",1.6754,"1b"
"2023-01-07 01:00:00",1.48079310344828,"1b"
"2023-01-07 02:00:00",1.4431,"1b"
"2023-01-07 03:00:00",1.32656666666667,"1b"
"2023-01-07 04:00:00",1.44713333333333,"1b"
"2023-01-07 05:00:00",1.64633333333333,"1b"
"2023-01-07 06:00:00",1.55486666666667,"1b"
"2023-01-07 07:00:00",1.96666666666667,"1b"
"2023-01-07 08:00:00",2.29198333333333,"1b"
"2023-01-07 09:00:00",2.7672,"1b"
"2023-01-07 10:00:00",3.64171666666667,"1b"
"2023-01-07 11:00:00",5.29415,"1b"
"2023-01-07 12:00:00",6.79436666666667,"1b"
"2023-01-07 13:00:00",4.90888333333333,"1b"
"2023-01-07 14:00:00",5.70853333333333,"1b"
"2023-01-07 15:00:00",4.55185,"1b"
"2023-01-07 16:00:00",6.36643333333333,"1b"
"2023-01-07 17:00:00",6.02676666666667,"1b"
"2023-01-07 18:00:00",4.18291666666667,"1b"
"2023-01-07 19:00:00",5.47753333333333,"1b"
"2023-01-07 20:00:00",5.32303333333333,"1b"
"2023-01-07 21:00:00",4.85705,"1b"
"2023-01-07 22:00:00",4.59491666666667,"1b"
"2023-01-07 23:00:00",3.99501666666667,"1b"
"2023-01-08 00:00:00",4.01566666666667,"1b"
"2023-01-08 01:00:00",3.32641379310345,"1b"
"2023-01-08 02:00:00",3.34817021276596,"1b"
"2023-01-08 03:00:00",NA,"5b"
"2023-01-08 04:00:00",NA,"5b"
"2023-01-08 05:00:00",NA,"5b"
"2023-01-08 06:00:00",NA,"5b"
"2023-01-08 07:00:00",NA,"5b"
"2023-01-08 08:00:00",NA,"5b"
"2023-01-08 09:00:00",NA,"5b"
"2023-01-08 10:00:00",NA,"5b"
"2023-01-08 11:00:00",NA,"5b"
"2023-01-08 12:00:00",NA,"5b"
"2023-01-08 13:00:00",NA,"5b"
"2023-01-08 14:00:00",NA,"5b"
"2023-01-08 15:00:00",NA,"5b"
"2023-01-08 16:00:00",NA,"5b"
"2023-01-08 17:00:00",NA,"5b"
"2023-01-08 18:00:00",NA,"5b"
"2023-01-08 19:00:00",NA,"5b"
"2023-01-08 20:00:00",NA,"5b"
"2023-01-08 21:00:00",NA,"5b"
"2023-01-08 22:00:00",NA,"5b"
"2023-01-08 23:00:00",NA,"5b"
"2023-01-09 00:00:00",NA,"5b"
"2023-01-09 01:00:00",NA,"5b"
"2023-01-09 02:00:00",NA,"5b"
"2023-01-09 03:00:00",NA,"5b"
"2023-01-09 04:00:00",NA,"5b"
"2023-01-09 05:00:00",NA,"5b"
"2023-01-09 06:00:00",NA,"5b"
"2023-01-09 07:00:00",NA,"5b"
"2023-01-09 08:00:00",NA,"5b"
"2023-01-09 09:00:00",NA,"5b"
"2023-01-09 10:00:00",NA,"5b"
"2023-01-09 11:00:00",NA,"5b"
"2023-01-09 12:00:00",NA,"5b"
"2023-01-09 13:00:00",NA,"5b"
"2023-01-09 14:00:00",NA,"5b"
"2023-01-09 15:00:00",NA,"5b"
"2023-01-09 16:00:00",NA,"5b"
"2023-01-09 17:00:00",NA,"5b"
"2023-01-09 18:00:00",NA,"5b"
"2023-01-09 19:00:00",NA,"5b"
"2023-01-09 20:00:00",NA,"5b"
"2023-01-09 21:00:00",NA,"5b"
"2023-01-09 22:00:00",NA,"5b"
"2023-01-09 23:00:00",NA,"5b"
"2023-01-10 00:00:00",NA,"5b"
"2023-01-10 01:00:00",NA,"5b"
"2023-01-10 02:00:00",NA,"5b"
"2023-01-10 03:00:00",NA,"5b"
"2023-01-10 04:00:00",NA,"5b"
"2023-01-10 05:00:00",NA,"5b"
"2023-01-10 06:00:00",NA,"5b"
"2023-01-10 07:00:00",NA,"5b"
"2023-01-10 08:00:00",NA,"5b"
"2023-01-10 09:00:00",NA,"5b"
"2023-01-10 10:00:00",NA,"5b"
"2023-01-10 11:00:00",8.71218333333333,"1b"
"2023-01-10 12:00:00",8.71271666666667,"1b"
"2023-01-10 13:00:00",8.17288333333333,"1b"
"2023-01-10 14:00:00",8.8874,"1b"
"2023-01-10 15:00:00",7.30063333333333,"1b"
"2023-01-10 16:00:00",7.43125,"1b"
"2023-01-10 17:00:00",6.9302,"1b"
"2023-01-10 18:00:00",6.20438333333333,"1b"
"2023-01-10 19:00:00",4.67836666666667,"1b"
"2023-01-10 20:00:00",3.24371666666667,"1b"
"2023-01-10 21:00:00",3.62213333333333,"1b"
"2023-01-10 22:00:00",3.87278333333333,"1b"
"2023-01-10 23:00:00",2.64098333333333,"1b"
"2023-01-11 00:00:00",2.4208,"1b"
"2023-01-11 01:00:00",2.79589655172414,"1b"
"2023-01-11 02:00:00",2.30372881355932,"1b"
"2023-01-11 03:00:00",1.51726666666667,"1b"
"2023-01-11 04:00:00",1.82855,"1b"
"2023-01-11 05:00:00",1.90275,"1b"
"2023-01-11 06:00:00",5.33016666666667,"1b"
"2023-01-11 07:00:00",7.61991666666667,"1b"
"2023-01-11 08:00:00",11.5477,"1b"
"2023-01-11 09:00:00",9.13003333333333,"1b"
"2023-01-11 10:00:00",7.86408333333333,"1b"
"2023-01-11 11:00:00",NA,"5b"
"2023-01-11 12:00:00",NA,"5b"
"2023-01-11 13:00:00",NA,"5b"
"2023-01-11 14:00:00",NA,"5b"
"2023-01-11 15:00:00",NA,"5b"
"2023-01-11 16:00:00",NA,"5b"
"2023-01-11 17:00:00",NA,"5b"
"2023-01-11 18:00:00",NA,"5b"
"2023-01-11 19:00:00",NA,"5b"
"2023-01-11 20:00:00",NA,"5b"
"2023-01-11 21:00:00",NA,"5b"
"2023-01-11 22:00:00",NA,"5b"
"2023-01-11 23:00:00",NA,"5b"
"2023-01-12 00:00:00",NA,"5b"
"2023-01-12 01:00:00",NA,"5b"
"2023-01-12 02:00:00",NA,"5b"
"2023-01-12 03:00:00",NA,"5b"
"2023-01-12 04:00:00",NA,"5b"
