"datetime","NO2","qc_flag_NO2"
"2019-12-01 00:00:00",28.2036,"1b"
"2019-12-01 01:00:00",22.7216666666667,"1b"
"2019-12-01 02:00:00",21.3773666666667,"1b"
"2019-12-01 03:00:00",20.6675,"1b"
"2019-12-01 04:00:00",19.3655333333333,"1b"
"2019-12-01 05:00:00",19.2139666666667,"1b"
"2019-12-01 06:00:00",16.8760666666667,"1b"
"2019-12-01 07:00:00",12.3134666666667,"1b"
"2019-12-01 08:00:00",12.4239,"1b"
"2019-12-01 09:00:00",14.1629166666667,"1b"
"2019-12-01 10:00:00",13.9808166666667,"1b"
"2019-12-01 11:00:00",13.9180333333333,"1b"
"2019-12-01 12:00:00",13.5108,"1b"
"2019-12-01 13:00:00",15.1612166666667,"1b"
"2019-12-01 14:00:00",10.73755,"1b"
"2019-12-01 15:00:00",15.0736666666667,"1b"
"2019-12-01 16:00:00",26.6283,"1b"
"2019-12-01 17:00:00",29.7712666666667,"1b"
"2019-12-01 18:00:00",31.8994833333333,"1b"
"2019-12-01 19:00:00",31.7383166666667,"1b"
"2019-12-01 20:00:00",26.7061333333333,"1b"
"2019-12-01 21:00:00",27.7944333333333,"1b"
"2019-12-01 22:00:00",22.8914,"1b"
"2019-12-01 23:00:00",20.6614166666667,"1b"
"2019-12-02 00:00:00",22.4482666666667,"1b"
"2019-12-02 01:00:00",18.2692916666667,"1b"
"2019-12-02 02:00:00",15.8952333333333,"1b"
"2019-12-02 03:00:00",14.2001333333333,"1b"
"2019-12-02 04:00:00",14.16795,"1b"
"2019-12-02 05:00:00",16.4919666666667,"1b"
"2019-12-02 06:00:00",22.4135166666667,"1b"
"2019-12-02 07:00:00",32.6661166666667,"1b"
"2019-12-02 08:00:00",31.7067666666667,"1b"
"2019-12-02 09:00:00",32.63235,"1b"
"2019-12-02 10:00:00",22.0779833333333,"1b"
"2019-12-02 11:00:00",20.1086166666667,"1b"
"2019-12-02 12:00:00",27.5862333333333,"1b"
"2019-12-02 13:00:00",23.5075666666667,"1b"
"2019-12-02 14:00:00",21.0158305084746,"1b"
"2019-12-02 15:00:00",31.9112166666667,"1b"
"2019-12-02 16:00:00",34.5564333333333,"1b"
"2019-12-02 17:00:00",33.8535166666667,"1b"
"2019-12-02 18:00:00",30.15575,"1b"
"2019-12-02 19:00:00",30.5001,"1b"
"2019-12-02 20:00:00",29.5415166666667,"1b"
"2019-12-02 21:00:00",27.8292333333333,"1b"
"2019-12-02 22:00:00",24.1259666666667,"1b"
"2019-12-02 23:00:00",17.4726333333333,"1b"
"2019-12-03 00:00:00",10.5938,"1b"
"2019-12-03 01:00:00",10.5888333333333,"1b"
"2019-12-03 02:00:00",8.07956666666667,"1b"
"2019-12-03 03:00:00",6.04415,"1b"
"2019-12-03 04:00:00",4.56811666666667,"1b"
"2019-12-03 05:00:00",11.8732666666667,"1b"
"2019-12-03 06:00:00",20.1992,"1b"
"2019-12-03 07:00:00",25.7096833333333,"1b"
"2019-12-03 08:00:00",30.03975,"1b"
"2019-12-03 09:00:00",27.4386,"1b"
"2019-12-03 10:00:00",19.3079166666667,"1b"
"2019-12-03 11:00:00",12.4196666666667,"1b"
"2019-12-03 12:00:00",9.40585,"1b"
"2019-12-03 13:00:00",11.47825,"1b"
"2019-12-03 14:00:00",14.9153166666667,"1b"
"2019-12-03 15:00:00",22.6313833333333,"1b"
"2019-12-03 16:00:00",28.5476304347826,"1b"
"2019-12-03 17:00:00",29.8427166666667,"1b"
"2019-12-03 18:00:00",31.0262166666667,"1b"
"2019-12-03 19:00:00",30.94135,"1b"
"2019-12-03 20:00:00",30.0203833333333,"1b"
"2019-12-03 21:00:00",29.2659666666667,"1b"
"2019-12-03 22:00:00",28.74795,"1b"
"2019-12-03 23:00:00",25.4385833333333,"1b"
"2019-12-04 00:00:00",22.2592666666667,"1b"
"2019-12-04 01:00:00",14.3642083333333,"1b"
"2019-12-04 02:00:00",16.9016,"1b"
"2019-12-04 03:00:00",15.22725,"1b"
"2019-12-04 04:00:00",13.5656166666667,"1b"
"2019-12-04 05:00:00",16.8268833333333,"1b"
"2019-12-04 06:00:00",19.3126833333333,"1b"
"2019-12-04 07:00:00",22.8869666666667,"1b"
"2019-12-04 08:00:00",25.6265833333333,"1b"
"2019-12-04 09:00:00",29.85285,"1b"
"2019-12-04 10:00:00",26.2597833333333,"1b"
"2019-12-04 11:00:00",17.7862833333333,"1b"
"2019-12-04 12:00:00",12.1273,"1b"
"2019-12-04 13:00:00",9.98446666666667,"1b"
"2019-12-04 14:00:00",13.9087833333333,"1b"
"2019-12-04 15:00:00",22.04215,"1b"
"2019-12-04 16:00:00",31.7976666666667,"1b"
"2019-12-04 17:00:00",35.1418333333333,"1b"
"2019-12-04 18:00:00",33.9052333333333,"1b"
"2019-12-04 19:00:00",29.8437666666667,"1b"
"2019-12-04 20:00:00",24.4643166666667,"1b"
"2019-12-04 21:00:00",23.3362333333333,"1b"
"2019-12-04 22:00:00",23.1513833333333,"1b"
"2019-12-04 23:00:00",17.9892333333333,"1b"
"2019-12-05 00:00:00",10.6067666666667,"1b"
"2019-12-05 01:00:00",10.6065833333333,"1b"
"2019-12-05 02:00:00",11.1485666666667,"1b"
"2019-12-05 03:00:00",10.1605,"1b"
"2019-12-05 04:00:00",12.1005833333333,"1b"
"2019-12-05 05:00:00",12.2721666666667,"1b"
"2019-12-05 06:00:00",19.4796,"1b"
"2019-12-05 07:00:00",25.5345666666667,"1b"
"2019-12-05 08:00:00",25.1624,"1b"
"2019-12-05 09:00:00",22.4306833333333,"1b"
"2019-12-05 10:00:00",14.6615166666667,"1b"
"2019-12-05 11:00:00",14.6298666666667,"1b"
"2019-12-05 12:00:00",16.3920666666667,"1b"
"2019-12-05 13:00:00",17.5732,"1b"
