"datetime","NO2","qc_flag_NO2"
"2020-06-01 00:00:00",4.9616,"1b"
"2020-06-01 01:00:00",3.69229166666667,"1b"
"2020-06-01 02:00:00",4.17093333333333,"1b"
"2020-06-01 03:00:00",6.91341666666667,"1b"
"2020-06-01 04:00:00",7.80668333333333,"1b"
"2020-06-01 05:00:00",9.04346666666667,"1b"
"2020-06-01 06:00:00",9.39676666666667,"1b"
"2020-06-01 07:00:00",9.4469,"1b"
"2020-06-01 08:00:00",5.66265,"1b"
"2020-06-01 09:00:00",4.28576666666667,"1b"
"2020-06-01 10:00:00",2.44485,"1b"
"2020-06-01 11:00:00",2.01971666666667,"1b"
"2020-06-01 12:00:00",1.53185,"1b"
"2020-06-01 13:00:00",1.47706666666667,"1b"
"2020-06-01 14:00:00",1.6498,"1b"
"2020-06-01 15:00:00",1.68361666666667,"1b"
"2020-06-01 16:00:00",1.92003333333333,"1b"
"2020-06-01 17:00:00",2.7876,"1b"
"2020-06-01 18:00:00",3.70093333333333,"1b"
"2020-06-01 19:00:00",2.73113333333333,"1b"
"2020-06-01 20:00:00",3.87,"1b"
"2020-06-01 21:00:00",4.20643333333333,"1b"
"2020-06-01 22:00:00",5.39331666666667,"1b"
"2020-06-01 23:00:00",4.87681666666667,"4b"
"2020-06-02 00:00:00",4.44553333333333,"4b"
"2020-06-02 01:00:00",9.40145833333333,"4b"
"2020-06-02 02:00:00",9.28591666666667,"4b"
"2020-06-02 03:00:00",5.7381,"4b"
"2020-06-02 04:00:00",5.1151,"1b"
"2020-06-02 05:00:00",8.45933333333333,"1b"
"2020-06-02 06:00:00",9.45755,"1b"
"2020-06-02 07:00:00",10.4725,"1b"
"2020-06-02 08:00:00",7.4027,"1b"
"2020-06-02 09:00:00",4.82231666666667,"1b"
"2020-06-02 10:00:00",4.32915,"1b"
"2020-06-02 11:00:00",4.54706666666667,"1b"
"2020-06-02 12:00:00",3.73346666666667,"1b"
"2020-06-02 13:00:00",6.62305,"1b"
"2020-06-02 14:00:00",3.76703333333333,"1b"
"2020-06-02 15:00:00",2.79998333333333,"1b"
"2020-06-02 16:00:00",2.85083333333333,"1b"
"2020-06-02 17:00:00",3.9189,"1b"
"2020-06-02 18:00:00",3.45023333333333,"1b"
"2020-06-02 19:00:00",4.21113333333333,"1b"
"2020-06-02 20:00:00",5.39521666666667,"1b"
"2020-06-02 21:00:00",7.0429,"1b"
"2020-06-02 22:00:00",7.87561666666667,"1b"
"2020-06-02 23:00:00",7.18218333333333,"1b"
"2020-06-03 00:00:00",5.08723333333333,"1b"
"2020-06-03 01:00:00",3.938625,"1b"
"2020-06-03 02:00:00",4.43386666666667,"1b"
"2020-06-03 03:00:00",5.13446666666667,"1b"
