"datetime","NO2","qc_flag_NO2"
"2020-03-01 00:00:00",1.67316666666667,"1b"
"2020-03-01 01:00:00",1.23216666666667,"1b"
"2020-03-01 02:00:00",1.09075,"1b"
"2020-03-01 03:00:00",1.14491666666667,"1b"
"2020-03-01 04:00:00",1.15865,"1b"
"2020-03-01 05:00:00",1.46041666666667,"1b"
"2020-03-01 06:00:00",1.6663,"1b"
"2020-03-01 07:00:00",2.03708333333333,"1b"
"2020-03-01 08:00:00",1.89245,"1b"
"2020-03-01 09:00:00",2.1302,"1b"
"2020-03-01 10:00:00",3.09848333333333,"1b"
"2020-03-01 11:00:00",2.30833333333333,"1b"
"2020-03-01 12:00:00",1.99863333333333,"1b"
"2020-03-01 13:00:00",4.90853333333333,"1b"
"2020-03-01 14:00:00",3.58546666666667,"1b"
"2020-03-01 15:00:00",3.24271666666667,"1b"
"2020-03-01 16:00:00",4.60445,"1b"
"2020-03-01 17:00:00",6.17351666666667,"1b"
"2020-03-01 18:00:00",5.61658333333333,"1b"
"2020-03-01 19:00:00",9.35241666666667,"1b"
"2020-03-01 20:00:00",8.48155,"1b"
"2020-03-01 21:00:00",10.4235666666667,"1b"
"2020-03-01 22:00:00",10.2322666666667,"1b"
"2020-03-01 23:00:00",9.54798333333333,"1b"
"2020-03-02 00:00:00",10.8219,"1b"
"2020-03-02 01:00:00",9.12679166666667,"1b"
"2020-03-02 02:00:00",7.25561666666667,"1b"
"2020-03-02 03:00:00",7.76761666666667,"1b"
"2020-03-02 04:00:00",8.9914,"1b"
"2020-03-02 05:00:00",9.99555,"1b"
"2020-03-02 06:00:00",17.57135,"1b"
"2020-03-02 07:00:00",31.0136,"1b"
"2020-03-02 08:00:00",24.1068833333333,"1b"
"2020-03-02 09:00:00",13.3200166666667,"1b"
"2020-03-02 10:00:00",6.50876666666667,"1b"
"2020-03-02 11:00:00",4.32238333333333,"1b"
"2020-03-02 12:00:00",4.6172,"1b"
"2020-03-02 13:00:00",4.15036666666667,"1b"
"2020-03-02 14:00:00",4.31835,"1b"
"2020-03-02 15:00:00",5.30978333333333,"1b"
"2020-03-02 16:00:00",6.40085,"1b"
"2020-03-02 17:00:00",9.15343333333333,"1b"
"2020-03-02 18:00:00",14.8983166666667,"1b"
"2020-03-02 19:00:00",12.7796666666667,"1b"
"2020-03-02 20:00:00",10.2964166666667,"1b"
"2020-03-02 21:00:00",10.37505,"1b"
"2020-03-02 22:00:00",9.53281666666667,"1b"
"2020-03-02 23:00:00",3.57613333333333,"1b"
"2020-03-03 00:00:00",3.26396666666667,"1b"
"2020-03-03 01:00:00",3.56745833333333,"1b"
"2020-03-03 02:00:00",3.32041666666667,"1b"
"2020-03-03 03:00:00",3.5964,"1b"
"2020-03-03 04:00:00",3.90078333333333,"1b"
"2020-03-03 05:00:00",4.92985,"1b"
"2020-03-03 06:00:00",11.8703666666667,"1b"
"2020-03-03 07:00:00",18.8442,"1b"
"2020-03-03 08:00:00",19.7802833333333,"1b"
"2020-03-03 09:00:00",13.0257333333333,"1b"
"2020-03-03 10:00:00",8.86598333333333,"1b"
"2020-03-03 11:00:00",8.09733333333333,"1b"
"2020-03-03 12:00:00",7.856,"1b"
"2020-03-03 13:00:00",5.65393333333333,"1b"
"2020-03-03 14:00:00",5.25743333333333,"1b"
"2020-03-03 15:00:00",6.01573333333333,"1b"
"2020-03-03 16:00:00",8.40063333333333,"1b"
"2020-03-03 17:00:00",8.20456666666667,"1b"
"2020-03-03 18:00:00",14.4663166666667,"1b"
"2020-03-03 19:00:00",14.1911,"1b"
"2020-03-03 20:00:00",15.2857333333333,"1b"
"2020-03-03 21:00:00",13.9819333333333,"1b"
"2020-03-03 22:00:00",18.3429,"1b"
"2020-03-03 23:00:00",13.0199,"1b"
"2020-03-04 00:00:00",5.69553333333333,"1b"
"2020-03-04 01:00:00",5.79575,"1b"
"2020-03-04 02:00:00",8.23798333333333,"1b"
"2020-03-04 03:00:00",8.61283333333333,"1b"
"2020-03-04 04:00:00",7.25033333333333,"1b"
"2020-03-04 05:00:00",8.6344,"1b"
"2020-03-04 06:00:00",16.22745,"1b"
"2020-03-04 07:00:00",25.8574166666667,"1b"
"2020-03-04 08:00:00",23.5873833333333,"1b"
"2020-03-04 09:00:00",15.28935,"1b"
"2020-03-04 10:00:00",10.8124333333333,"1b"
"2020-03-04 11:00:00",7.68866666666667,"1b"
"2020-03-04 12:00:00",5.83548333333333,"1b"
"2020-03-04 13:00:00",5.80625,"1b"
"2020-03-04 14:00:00",8.37473333333333,"1b"
"2020-03-04 15:00:00",9.68611666666667,"1b"
"2020-03-04 16:00:00",12.7112166666667,"1b"
"2020-03-04 17:00:00",16.0512666666667,"1b"
"2020-03-04 18:00:00",21.2359166666667,"1b"
"2020-03-04 19:00:00",19.9203166666667,"1b"
"2020-03-04 20:00:00",20.0903833333333,"1b"
"2020-03-04 21:00:00",16.5774833333333,"1b"
"2020-03-04 22:00:00",14.6482166666667,"1b"
"2020-03-04 23:00:00",15.73145,"1b"
"2020-03-05 00:00:00",18.8424666666667,"1b"
"2020-03-05 01:00:00",12.2379166666667,"1b"
"2020-03-05 02:00:00",13.00595,"1b"
"2020-03-05 03:00:00",9.82623333333333,"1b"
"2020-03-05 04:00:00",10.1525666666667,"1b"
"2020-03-05 05:00:00",11.6809333333333,"1b"
"2020-03-05 06:00:00",11.2373333333333,"1b"
"2020-03-05 07:00:00",15.7429833333333,"1b"
"2020-03-05 08:00:00",20.64165,"1b"
"2020-03-05 09:00:00",21.3212166666667,"1b"
"2020-03-05 10:00:00",22.55585,"1b"
"2020-03-05 11:00:00",19.2088833333333,"1b"
"2020-03-05 12:00:00",16.6548333333333,"1b"
"2020-03-05 13:00:00",17.7057,"1b"
"2020-03-05 14:00:00",17.1736333333333,"1b"
"2020-03-05 15:00:00",19.4367,"1b"
"2020-03-05 16:00:00",20.5565666666667,"1b"
"2020-03-05 17:00:00",19.9427166666667,"1b"
"2020-03-05 18:00:00",20.7954333333333,"1b"
"2020-03-05 19:00:00",21.8982,"1b"
"2020-03-05 20:00:00",22.7529333333333,"1b"
"2020-03-05 21:00:00",24.1912,"1b"
"2020-03-05 22:00:00",25.7748333333333,"1b"
"2020-03-05 23:00:00",33.8429,"1b"
"2020-03-06 00:00:00",30.2359,"1b"
"2020-03-06 01:00:00",28.1303333333333,"1b"
"2020-03-06 02:00:00",27.4309333333333,"1b"
"2020-03-06 03:00:00",25.9476,"1b"
"2020-03-06 04:00:00",24.0270333333333,"1b"
"2020-03-06 05:00:00",21.6021166666667,"1b"
"2020-03-06 06:00:00",24.2000666666667,"1b"
"2020-03-06 07:00:00",30.7701333333333,"1b"
"2020-03-06 08:00:00",33.5477166666667,"1b"
"2020-03-06 09:00:00",24.4907666666667,"1b"
"2020-03-06 10:00:00",15.45205,"1b"
"2020-03-06 11:00:00",9.71575,"1b"
"2020-03-06 12:00:00",9.71985,"1b"
"2020-03-06 13:00:00",7.89165,"1b"
"2020-03-06 14:00:00",6.07545,"1b"
"2020-03-06 15:00:00",6.65055,"1b"
"2020-03-06 16:00:00",8.77851666666667,"1b"
"2020-03-06 17:00:00",17.8142833333333,"1b"
"2020-03-06 18:00:00",32.8764666666667,"1b"
"2020-03-06 19:00:00",30.8667,"1b"
"2020-03-06 20:00:00",15.49735,"1b"
"2020-03-06 21:00:00",12.8412833333333,"1b"
"2020-03-06 22:00:00",13.7035333333333,"1b"
"2020-03-06 23:00:00",7.82295,"1b"
"2020-03-07 00:00:00",8.26683333333333,"1b"
"2020-03-07 01:00:00",5.43258333333333,"1b"
"2020-03-07 02:00:00",5.76658333333333,"1b"
"2020-03-07 03:00:00",4.99235,"1b"
"2020-03-07 04:00:00",4.89295,"1b"
"2020-03-07 05:00:00",6.96995,"1b"
"2020-03-07 06:00:00",8.23125,"1b"
"2020-03-07 07:00:00",8.66258333333333,"1b"
"2020-03-07 08:00:00",8.33415,"1b"
"2020-03-07 09:00:00",7.90655,"1b"
"2020-03-07 10:00:00",6.59795,"1b"
"2020-03-07 11:00:00",7.00636666666667,"1b"
"2020-03-07 12:00:00",7.09651666666667,"1b"
"2020-03-07 13:00:00",6.73433333333333,"1b"
"2020-03-07 14:00:00",6.0256,"1b"
"2020-03-07 15:00:00",6.74271666666667,"1b"
"2020-03-07 16:00:00",5.26315,"1b"
"2020-03-07 17:00:00",4.99455,"1b"
"2020-03-07 18:00:00",4.97255,"1b"
"2020-03-07 19:00:00",4.82973333333333,"1b"
"2020-03-07 20:00:00",4.06293333333333,"1b"
"2020-03-07 21:00:00",3.5829,"1b"
"2020-03-07 22:00:00",3.1633,"1b"
"2020-03-07 23:00:00",2.76545,"1b"
"2020-03-08 00:00:00",2.70176666666667,"1b"
"2020-03-08 01:00:00",2.79525,"1b"
"2020-03-08 02:00:00",2.75008333333333,"1b"
"2020-03-08 03:00:00",2.4896,"1b"
"2020-03-08 04:00:00",1.25591666666667,"1b"
"2020-03-08 05:00:00",1.30095,"1b"
"2020-03-08 06:00:00",1.486,"1b"
"2020-03-08 07:00:00",2.1579,"1b"
"2020-03-08 08:00:00",2.12316666666667,"1b"
"2020-03-08 09:00:00",2.26193333333333,"1b"
"2020-03-08 10:00:00",2.34228333333333,"1b"
"2020-03-08 11:00:00",2.58583333333333,"1b"
"2020-03-08 12:00:00",3.14676666666667,"1b"
"2020-03-08 13:00:00",2.43268333333333,"1b"
"2020-03-08 14:00:00",3.05516666666667,"1b"
"2020-03-08 15:00:00",2.55253333333333,"1b"
"2020-03-08 16:00:00",2.9327,"1b"
"2020-03-08 17:00:00",4.86211666666667,"1b"
"2020-03-08 18:00:00",4.71778333333333,"1b"
"2020-03-08 19:00:00",6.74288333333333,"1b"
"2020-03-08 20:00:00",6.28731666666667,"1b"
"2020-03-08 21:00:00",6.26021666666667,"1b"
"2020-03-08 22:00:00",5.29878333333333,"1b"
"2020-03-08 23:00:00",2.50836666666667,"1b"
"2020-03-09 00:00:00",3.667,"1b"
"2020-03-09 01:00:00",2.12645833333333,"1b"
"2020-03-09 02:00:00",3.59798333333333,"1b"
"2020-03-09 03:00:00",3.02718333333333,"1b"
"2020-03-09 04:00:00",2.8011,"1b"
"2020-03-09 05:00:00",2.8211,"1b"
"2020-03-09 06:00:00",6.47045,"1b"
"2020-03-09 07:00:00",8.79868333333333,"1b"
"2020-03-09 08:00:00",7.76685,"1b"
"2020-03-09 09:00:00",5.84666666666667,"1b"
"2020-03-09 10:00:00",5.09558333333333,"1b"
"2020-03-09 11:00:00",5.71891666666667,"1b"
"2020-03-09 12:00:00",6.5246,"1b"
"2020-03-09 13:00:00",5.41203333333333,"1b"
"2020-03-09 14:00:00",7.79325,"1b"
"2020-03-09 15:00:00",11.29445,"1b"
"2020-03-09 16:00:00",8.59436666666667,"1b"
"2020-03-09 17:00:00",7.49246666666667,"1b"
"2020-03-09 18:00:00",7.38343333333333,"1b"
"2020-03-09 19:00:00",6.63256666666667,"1b"
"2020-03-09 20:00:00",5.66673333333333,"1b"
"2020-03-09 21:00:00",5.6391,"1b"
"2020-03-09 22:00:00",4.4807,"1b"
"2020-03-09 23:00:00",2.88683333333333,"1b"
"2020-03-10 00:00:00",1.95063333333333,"1b"
"2020-03-10 01:00:00",1.59429166666667,"1b"
"2020-03-10 02:00:00",1.81318333333333,"1b"
"2020-03-10 03:00:00",1.52658333333333,"1b"
"2020-03-10 04:00:00",2.01456666666667,"1b"
"2020-03-10 05:00:00",3.02145,"1b"
"2020-03-10 06:00:00",6.54376666666667,"1b"
"2020-03-10 07:00:00",7.44413333333333,"1b"
"2020-03-10 08:00:00",6.67438333333333,"1b"
"2020-03-10 09:00:00",4.70686666666667,"1b"
"2020-03-10 10:00:00",4.34765,"1b"
"2020-03-10 11:00:00",4.17873333333333,"1b"
"2020-03-10 12:00:00",5.1206,"1b"
"2020-03-10 13:00:00",4.5297,"1b"
"2020-03-10 14:00:00",5.60905,"1b"
"2020-03-10 15:00:00",5.71661666666667,"1b"
"2020-03-10 16:00:00",7.80428333333333,"1b"
"2020-03-10 17:00:00",9.21075,"1b"
"2020-03-10 18:00:00",9.42388333333333,"1b"
"2020-03-10 19:00:00",7.20021666666667,"1b"
"2020-03-10 20:00:00",7.53891666666667,"1b"
"2020-03-10 21:00:00",7.25568333333333,"1b"
"2020-03-10 22:00:00",7.99295,"1b"
"2020-03-10 23:00:00",3.42258333333333,"1b"
"2020-03-11 00:00:00",3.005,"1b"
"2020-03-11 01:00:00",3.862,"1b"
"2020-03-11 02:00:00",3.73153333333333,"1b"
"2020-03-11 03:00:00",2.67236666666667,"1b"
"2020-03-11 04:00:00",3.21228333333333,"1b"
"2020-03-11 05:00:00",3.57125,"1b"
"2020-03-11 06:00:00",5.9895,"1b"
"2020-03-11 07:00:00",11.37155,"1b"
"2020-03-11 08:00:00",12.5706333333333,"1b"
"2020-03-11 09:00:00",7.84293333333333,"1b"
"2020-03-11 10:00:00",6.43433333333333,"1b"
"2020-03-11 11:00:00",4.6962,"1b"
"2020-03-11 12:00:00",4.58986666666667,"1b"
"2020-03-11 13:00:00",4.95716666666667,"1b"
"2020-03-11 14:00:00",5.43955,"1b"
"2020-03-11 15:00:00",5.24035,"1b"
"2020-03-11 16:00:00",5.31266666666667,"1b"
"2020-03-11 17:00:00",5.05513333333333,"1b"
