"datetime","NO2","qc_flag_NO2"
"2023-04-01 00:00:00",6.49766666666667,"1b"
"2023-04-01 01:00:00",5.59272413793103,"1b"
"2023-04-01 02:00:00",6.3317,"1b"
"2023-04-01 03:00:00",9.50636666666667,"1b"
"2023-04-01 04:00:00",9.58798333333333,"1b"
"2023-04-01 05:00:00",8.67996666666667,"1b"
"2023-04-01 06:00:00",7.69253333333333,"1b"
"2023-04-01 07:00:00",8.67061666666667,"1b"
"2023-04-01 08:00:00",9.71038333333333,"1b"
"2023-04-01 09:00:00",7.55661666666667,"1b"
"2023-04-01 10:00:00",5.43438333333333,"1b"
"2023-04-01 11:00:00",4.41353333333333,"1b"
"2023-04-01 12:00:00",5.51663333333333,"1b"
"2023-04-01 13:00:00",6.18113333333333,"1b"
"2023-04-01 14:00:00",7.6805,"1b"
"2023-04-01 15:00:00",5.81811666666667,"1b"
"2023-04-01 16:00:00",5.69111666666667,"1b"
"2023-04-01 17:00:00",6.20753333333333,"1b"
"2023-04-01 18:00:00",7.36136666666667,"1b"
"2023-04-01 19:00:00",6.7768,"1b"
"2023-04-01 20:00:00",6.94946666666667,"1b"
"2023-04-01 21:00:00",5.83925,"1b"
"2023-04-01 22:00:00",5.00886666666667,"1b"
"2023-04-01 23:00:00",4.91365,"1b"
"2023-04-02 00:00:00",4.06263333333333,"1b"
"2023-04-02 01:00:00",4.28562068965517,"1b"
"2023-04-02 02:00:00",3.92631666666667,"1b"
"2023-04-02 03:00:00",7.9295,"1b"
"2023-04-02 04:00:00",3.89615,"1b"
"2023-04-02 05:00:00",4.01205,"1b"
"2023-04-02 06:00:00",5.02228333333333,"1b"
"2023-04-02 07:00:00",5.4253,"1b"
"2023-04-02 08:00:00",5.27958333333333,"1b"
"2023-04-02 09:00:00",4.50061666666667,"1b"
"2023-04-02 10:00:00",4.71993333333333,"1b"
"2023-04-02 11:00:00",6.48121666666667,"1b"
"2023-04-02 12:00:00",5.5251,"1b"
"2023-04-02 13:00:00",5.76993333333333,"1b"
"2023-04-02 14:00:00",4.28868333333333,"1b"
"2023-04-02 15:00:00",4.0339,"1b"
"2023-04-02 16:00:00",3.76578333333333,"1b"
"2023-04-02 17:00:00",3.54031666666667,"1b"
"2023-04-02 18:00:00",4.6346,"1b"
"2023-04-02 19:00:00",7.50925,"1b"
