"datetime","NO2","qc_flag_NO2"
"2026-01-01 00:00:00",4.4454,"1b"
"2026-01-01 01:00:00",2.88224137931034,"1b"
"2026-01-01 02:00:00",4.08358333333333,"1b"
"2026-01-01 03:00:00",4.81565,"1b"
"2026-01-01 04:00:00",4.24981666666667,"1b"
"2026-01-01 05:00:00",4.76273333333333,"4b"
"2026-01-01 06:00:00",8.77588333333333,"4b"
"2026-01-01 07:00:00",6.55008333333333,"4b"
"2026-01-01 08:00:00",4.18923333333333,"4b"
"2026-01-01 09:00:00",4.71441666666667,"4b"
"2026-01-01 10:00:00",4.4992,"1b"
"2026-01-01 11:00:00",5.26043333333333,"1b"
"2026-01-01 12:00:00",5.2944,"1b"
"2026-01-01 13:00:00",5.2708,"1b"
"2026-01-01 14:00:00",5.97371666666667,"1b"
"2026-01-01 15:00:00",5.018,"1b"
"2026-01-01 16:00:00",5.28946666666667,"1b"
"2026-01-01 17:00:00",8.08543333333333,"1b"
"2026-01-01 18:00:00",5.85868333333333,"1b"
"2026-01-01 19:00:00",5.58031666666667,"1b"
"2026-01-01 20:00:00",5.80298333333333,"1b"
"2026-01-01 21:00:00",5.98466666666667,"1b"
"2026-01-01 22:00:00",5.60703333333333,"1b"
"2026-01-01 23:00:00",7.03781666666667,"1b"
"2026-01-02 00:00:00",6.5994,"1b"
"2026-01-02 01:00:00",1.88565517241379,"1b"
"2026-01-02 02:00:00",2.11235,"1b"
"2026-01-02 03:00:00",3.61228333333333,"1b"
"2026-01-02 04:00:00",3.70008333333333,"1b"
"2026-01-02 05:00:00",3.45241666666667,"1b"
"2026-01-02 06:00:00",4.29281666666667,"1b"
"2026-01-02 07:00:00",7.23748333333333,"1b"
"2026-01-02 08:00:00",10.0542666666667,"1b"
"2026-01-02 09:00:00",9.96741666666667,"1b"
"2026-01-02 10:00:00",9.92003333333333,"1b"
"2026-01-02 11:00:00",8.61235,"1b"
"2026-01-02 12:00:00",7.92428333333333,"1b"
"2026-01-02 13:00:00",8.52223333333333,"1b"
"2026-01-02 14:00:00",8.43786666666667,"1b"
"2026-01-02 15:00:00",10.6403666666667,"1b"
"2026-01-02 16:00:00",11.6456,"1b"
"2026-01-02 17:00:00",10.4682166666667,"1b"
