"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-05-01 00:00:00",410,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 01:00:00",1444,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 02:00:00",410,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 03:00:00",679,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 04:00:00",380,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 05:00:00",350,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 06:00:00",380,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 07:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 08:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 09:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-01 10:00:00",634,3,8546,1,0,"1b","1b","1b","1b","1b"
"2025-05-01 11:00:00",949,0,6965.5,1,0,"1b","1b","1b","1b","1b"
"2025-05-01 12:00:00",829,0,6074,5,0,"1b","1b","1b","1b","1b"
"2025-05-01 13:00:00",1009,0,5714,7,0,"1b","1b","1b","1b","1b"
"2025-05-01 14:00:00",1189,0,6314,6,0,"1b","1b","1b","1b","1b"
"2025-05-01 15:00:00",1174,5,5819,4,0,"1b","1b","1b","1b","1b"
"2025-05-01 16:00:00",709,0,4785,6,0,"1b","1b","1b","1b","1b"
"2025-05-01 17:00:00",859,0,4530,7,0,"1b","1b","1b","1b","1b"
"2025-05-01 18:00:00",1354,0,3998.5,8,0,"1b","1b","1b","1b","1b"
"2025-05-01 19:00:00",1234,0,2347,8,0,"1b","1b","1b","1b","1b"
"2025-05-01 20:00:00",1713,0,2729,7,0,"1b","1b","1b","1b","1b"
"2025-05-01 21:00:00",694,0,2326,8,0,"1b","1b","1b","1b","1b"
"2025-05-01 22:00:00",305,0,2618.5,8,0,"1b","1b","1b","1b","1b"
"2025-05-01 23:00:00",320,1,3017,8,0,"1b","1b","1b","1b","1b"
"2025-05-02 00:00:00",395,1,3443.5,8,0,"1b","1b","1b","1b","1b"
"2025-05-02 01:00:00",380,2,4058,6,0,"1b","1b","1b","1b","1b"
"2025-05-02 02:00:00",410,2,3498.5,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 03:00:00",440,2,3548.5,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 04:00:00",245,1,3651,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 05:00:00",215,1,3632,5,0,"1b","1b","1b","1b","1b"
"2025-05-02 06:00:00",215,1,4192,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 07:00:00",215,1,2113,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 08:00:00",574,1,3613,3,0,"1b","1b","1b","1b","1b"
"2025-05-02 09:00:00",544,1,3624,4,0,"1b","1b","1b","1b","1b"
"2025-05-02 10:00:00",634,2,3397.5,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 11:00:00",716.5,2,3767,8,0,"1b","1b","1b","1b","1b"
"2025-05-02 12:00:00",829,0,797,5,0,"1b","1b","1b","1b","1b"
"2025-05-02 13:00:00",1031.5,0,872,6,0,"1b","1b","1b","1b","1b"
"2025-05-02 14:00:00",1099,2,1025,1,0,"1b","1b","1b","1b","1b"
"2025-05-02 15:00:00",1219,0,1062,4,0,"1b","1b","1b","1b","1b"
"2025-05-02 16:00:00",1264,2,1906,2,0,"1b","1b","1b","1b","1b"
"2025-05-02 17:00:00",1294,0,1281,4,0,"1b","1b","1b","1b","1b"
"2025-05-02 18:00:00",1279,2,1313.5,1,0,"1b","1b","1b","1b","1b"
"2025-05-02 19:00:00",1189,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-02 20:00:00",1174,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-05-02 21:00:00",1309,1,1910,0,0,"1b","1b","1b","1b","1b"
"2025-05-02 22:00:00",1264,1,1936,7,0,"1b","1b","1b","1b","1b"
"2025-05-02 23:00:00",410,1,1229,8,0,"1b","1b","1b","1b","1b"
"2025-05-03 00:00:00",500,1,1111,2,0,"1b","1b","1b","1b","1b"
"2025-05-03 01:00:00",574,1,1130,4,0,"1b","1b","1b","1b","1b"
"2025-05-03 02:00:00",470,1,1194,7,0,"1b","1b","1b","1b","1b"
"2025-05-03 03:00:00",395,1,2223,2,0,"1b","1b","1b","1b","1b"
"2025-05-03 04:00:00",275,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-05-03 05:00:00",245,1,239,1,0,"1b","1b","1b","1b","1b"
"2025-05-03 06:00:00",245,1,243,1,0,"1b","1b","1b","1b","1b"
"2025-05-03 07:00:00",NA,0,391,7,0,"5b","1b","1b","1b","1b"
"2025-05-03 08:00:00",NA,0,462,5,0,"5b","1b","1b","1b","1b"
"2025-05-03 09:00:00",559,0,555,2,0,"1b","1b","1b","1b","1b"
"2025-05-03 10:00:00",NA,0,782,4,0,"5b","1b","1b","1b","1b"
"2025-05-03 11:00:00",NA,0,761,7,0,"5b","1b","1b","1b","1b"
"2025-05-03 12:00:00",NA,0,743,8,0,"5b","1b","1b","1b","1b"
"2025-05-03 13:00:00",NA,0,862,8,0,"5b","1b","1b","1b","1b"
"2025-05-03 14:00:00",589,0,1091.5,7,0,"1b","1b","1b","1b","1b"
"2025-05-03 15:00:00",604,0,1083.5,8,0,"1b","1b","1b","1b","1b"
"2025-05-03 16:00:00",649,0,1794.5,7,0,"1b","1b","1b","1b","1b"
"2025-05-03 17:00:00",1174,0,1844,7,0,"1b","1b","1b","1b","1b"
"2025-05-03 18:00:00",1009,0,2029,5,0,"1b","1b","1b","1b","1b"
"2025-05-03 19:00:00",1009,0,1845.5,4,0,"1b","1b","1b","1b","1b"
"2025-05-03 20:00:00",1294,3,1409.5,1,0,"1b","1b","1b","1b","1b"
