"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-01-01 00:00:00",NA,0,498,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 01:00:00",NA,0,434,8,1,"5b","1b","1b","1b","1b"
"2025-01-01 02:00:00",NA,0,475,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 03:00:00",NA,0,460.5,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 04:00:00",NA,0,492,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 05:00:00",NA,0,447,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 06:00:00",NA,0,529,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 07:00:00",NA,0,507,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 08:00:00",NA,0,502.5,8,1,"5b","1b","1b","1b","1b"
"2025-01-01 09:00:00",NA,0,1636,8,4,"5b","1b","1b","1b","1b"
"2025-01-01 10:00:00",500,0,1233,6,0,"1b","1b","1b","1b","1b"
"2025-01-01 11:00:00",694,2,1332,8,0,"1b","1b","1b","1b","1b"
"2025-01-01 12:00:00",739,2,1755.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-01 13:00:00",829,0,2117,8,0,"1b","1b","1b","1b","1b"
"2025-01-01 14:00:00",NA,0,878.5,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 15:00:00",NA,0,721.5,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 16:00:00",NA,0,673,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 17:00:00",NA,0,616.5,8,0,"5b","1b","1b","1b","1b"
"2025-01-01 18:00:00",514,1,5580,7,0,"1b","1b","1b","1b","1b"
"2025-01-01 19:00:00",986.5,2,NA,3,0,"1b","1b","5b","1b","1b"
"2025-01-01 20:00:00",949,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-01-01 21:00:00",919,0,799,2,0,"1b","1b","1b","1b","1b"
"2025-01-01 22:00:00",NA,0,702,7,0,"5b","1b","1b","1b","1b"
"2025-01-01 23:00:00",NA,0,427,8,0,"5b","1b","1b","1b","1b"
"2025-01-02 00:00:00",NA,0,513,8,0,"5b","1b","1b","1b","1b"
"2025-01-02 01:00:00",739,0,945,8,0,"1b","1b","1b","1b","1b"
"2025-01-02 02:00:00",500,1,918,4,0,"1b","1b","1b","1b","1b"
"2025-01-02 03:00:00",485,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 04:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 05:00:00",350,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 06:00:00",455,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 07:00:00",485,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 08:00:00",500,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 09:00:00",604,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 10:00:00",544,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 11:00:00",754,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 12:00:00",500,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 13:00:00",694,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 14:00:00",634,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 15:00:00",485,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 16:00:00",455,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 17:00:00",1039,1,991,1,0,"1b","1b","1b","1b","1b"
"2025-01-02 18:00:00",814,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 19:00:00",754,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 20:00:00",470,2,1955,0,0,"1b","1b","1b","1b","1b"
"2025-01-02 21:00:00",485,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 22:00:00",754,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-02 23:00:00",619,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 00:00:00",410,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 01:00:00",859,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 02:00:00",889,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 03:00:00",814,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 04:00:00",544,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 05:00:00",964,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 06:00:00",656.5,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 07:00:00",769,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 08:00:00",709,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 09:00:00",679,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 10:00:00",544,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 11:00:00",724,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-01-03 12:00:00",544,2,1041,0,0,"1b","1b","1b","1b","1b"
"2025-01-03 13:00:00",NA,0,1025,8,0,"5b","1b","1b","1b","1b"
"2025-01-03 14:00:00",455,0,918,8,0,"1b","1b","1b","1b","1b"
"2025-01-03 15:00:00",589,0,907,8,0,"1b","1b","1b","1b","1b"
"2025-01-03 16:00:00",694,0,1037,8,0,"1b","1b","1b","1b","1b"
"2025-01-03 17:00:00",380,0,981,8,0,"1b","1b","1b","1b","1b"
"2025-01-03 18:00:00",410,2,916,6,0,"1b","1b","1b","1b","1b"
"2025-01-03 19:00:00",485,2,981,4,0,"1b","1b","1b","1b","1b"
"2025-01-03 20:00:00",470,2,1866,5,0,"1b","1b","1b","1b","1b"
"2025-01-03 21:00:00",417.5,2,1875,4,0,"1b","1b","1b","1b","1b"
"2025-01-03 22:00:00",619,2,8110,5,0,"1b","1b","1b","1b","1b"
"2025-01-03 23:00:00",500,2,7329.5,6,0,"1b","1b","1b","1b","1b"
"2025-01-04 00:00:00",754,1,6580,7,0,"1b","1b","1b","1b","1b"
"2025-01-04 01:00:00",679,1,6056.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 02:00:00",694,2,5736,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 03:00:00",919,2,5219,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 04:00:00",619,2,4820,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 05:00:00",425,2,3978.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 06:00:00",994,2,3767,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 07:00:00",754,2,3805.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 08:00:00",649,0,124,8,3,"1b","1b","1b","1b","1b"
"2025-01-04 09:00:00",500,1,3684.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 10:00:00",500,2,3396.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 11:00:00",634,4,3355,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 12:00:00",440,2,3197,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 13:00:00",686.5,4,2720,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 14:00:00",589,2,2658,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 15:00:00",514,2,2681,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 16:00:00",619,1,2253,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 17:00:00",829,1,2149.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 18:00:00",799,1,2188.5,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 19:00:00",1219,0,1582,8,0,"1b","1b","1b","1b","1b"
"2025-01-04 20:00:00",NA,0,802.5,8,1,"5b","1b","1b","1b","1b"
"2025-01-04 21:00:00",NA,0,161,8,1,"5b","1b","1b","1b","1b"
"2025-01-04 22:00:00",NA,0,117.5,8,3,"5b","1b","1b","1b","1b"
"2025-01-04 23:00:00",NA,0,126,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 00:00:00",NA,0,103,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 01:00:00",NA,0,111,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 02:00:00",NA,0,147,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 03:00:00",NA,0,163,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 04:00:00",NA,0,144,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 05:00:00",NA,0,131,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 06:00:00",NA,0,105.5,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 07:00:00",NA,0,74,8,3,"5b","1b","1b","1b","1b"
"2025-01-05 08:00:00",NA,0,58,8,1,"5b","1b","1b","1b","1b"
"2025-01-05 09:00:00",NA,0,64,8,1,"5b","1b","1b","1b","1b"
