"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2026-03-01 00:00:00",425,1,2643,5,0,"1b","1b","1b","1b","1b"
"2026-03-01 01:00:00",380,1,813,6,0,"1b","1b","1b","1b","1b"
"2026-03-01 02:00:00",NA,0,307,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 03:00:00",NA,0,274.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 04:00:00",NA,0,250,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 05:00:00",NA,0,187,8,1,"5b","1b","1b","1b","1b"
"2026-03-01 06:00:00",NA,0,296,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 07:00:00",NA,0,249,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 08:00:00",NA,0,282,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 09:00:00",NA,0,295,7,0,"5b","1b","1b","1b","1b"
"2026-03-01 10:00:00",NA,0,426,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 11:00:00",NA,0,315.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 12:00:00",NA,0,390.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 13:00:00",NA,0,529,7,0,"5b","1b","1b","1b","1b"
"2026-03-01 14:00:00",NA,0,887,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 15:00:00",NA,0,857,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 16:00:00",NA,0,680,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 17:00:00",559,0,1157,6,0,"1b","1b","1b","1b","1b"
"2026-03-01 18:00:00",NA,0,602,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 19:00:00",NA,0,533,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 20:00:00",NA,0,487,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 21:00:00",NA,0,499,8,0,"5b","1b","1b","1b","1b"
"2026-03-01 22:00:00",NA,0,395.5,8,1,"5b","1b","1b","1b","1b"
"2026-03-01 23:00:00",NA,0,542.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 00:00:00",NA,0,597,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 01:00:00",NA,0,632,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 02:00:00",NA,0,632,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 03:00:00",NA,0,654,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 04:00:00",440,0,681,8,0,"1b","1b","1b","1b","1b"
"2026-03-02 05:00:00",NA,0,674,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 06:00:00",NA,0,604.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 07:00:00",470,0,618.5,8,0,"1b","1b","1b","1b","1b"
"2026-03-02 08:00:00",NA,0,527.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 09:00:00",NA,0,527,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 10:00:00",NA,0,520,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 11:00:00",NA,0,542,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 12:00:00",NA,0,782.5,7,0,"5b","1b","1b","1b","1b"
"2026-03-02 13:00:00",919,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-03-02 14:00:00",1144,0,1126.5,1,0,"1b","1b","1b","1b","1b"
"2026-03-02 15:00:00",1024,0,4231,5,0,"1b","1b","1b","1b","1b"
"2026-03-02 16:00:00",994,2,4439,6,0,"1b","1b","1b","1b","1b"
"2026-03-02 17:00:00",979,2,4295,7,0,"1b","1b","1b","1b","1b"
"2026-03-02 18:00:00",874,2,3892,6,0,"1b","1b","1b","1b","1b"
"2026-03-02 19:00:00",NA,0,1005,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 20:00:00",NA,0,891,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 21:00:00",NA,0,583,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 22:00:00",NA,0,509,8,0,"5b","1b","1b","1b","1b"
"2026-03-02 23:00:00",NA,0,922,8,4,"5b","1b","1b","1b","1b"
"2026-03-03 00:00:00",350,1,1072,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 01:00:00",589,2,1202,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 02:00:00",664,2,1192,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 03:00:00",739,1,1186,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 04:00:00",544,1,1355.5,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 05:00:00",365,1,1548,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 06:00:00",544,1,1461,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 07:00:00",574,1,1168,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 08:00:00",500,2,1200,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 09:00:00",664,2,1291,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 10:00:00",425,0,1307.5,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 11:00:00",485,0,1305,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 12:00:00",NA,0,623.5,8,0,"5b","1b","1b","1b","1b"
"2026-03-03 13:00:00",NA,0,689,8,0,"5b","1b","1b","1b","1b"
"2026-03-03 14:00:00",739,0,782,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 15:00:00",NA,0,1125,8,0,"5b","1b","1b","1b","1b"
"2026-03-03 16:00:00",709,1,1291,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 17:00:00",724,1,1024,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 18:00:00",619,1,931,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 19:00:00",425,2,872,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 20:00:00",365,2,890,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 21:00:00",410,2,915,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 22:00:00",395,2,953,8,0,"1b","1b","1b","1b","1b"
"2026-03-03 23:00:00",350,2,962,8,0,"1b","1b","1b","1b","1b"
"2026-03-04 00:00:00",470,1,892,8,0,"1b","1b","1b","1b","1b"
"2026-03-04 01:00:00",260,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-03-04 02:00:00",320,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-03-04 03:00:00",230,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-03-04 04:00:00",649,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-03-04 05:00:00",604,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-03-04 06:00:00",709,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-03-04 07:00:00",739,2,118,0,0,"1b","1b","1b","1b","1b"
"2026-03-04 08:00:00",275,0,116,1,0,"1b","1b","1b","1b","1b"
"2026-03-04 09:00:00",NA,0,73,8,1,"5b","1b","1b","1b","1b"
"2026-03-04 10:00:00",NA,0,104,8,1,"5b","1b","1b","1b","1b"
"2026-03-04 11:00:00",290,0,163,7,0,"1b","1b","1b","1b","1b"
"2026-03-04 12:00:00",350,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-03-04 13:00:00",410,1,NA,0,0,"1b","1b","5b","1b","1b"
