"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2026-04-01 00:00:00",679,2,1141.5,2,0,"1b","1b","1b","1b","1b"
"2026-04-01 01:00:00",470,2,1128.5,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 02:00:00",335,0,1171,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 03:00:00",NA,0,1173,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 04:00:00",NA,0,1263,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 05:00:00",NA,0,1294,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 06:00:00",NA,0,1274,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 07:00:00",485,0,1277,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 08:00:00",709,4,1277,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 09:00:00",440,2,1249,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 10:00:00",739,4,1304.5,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 11:00:00",686.5,0,1311.5,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 12:00:00",619,0,1145.5,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 13:00:00",574,0,1113.5,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 14:00:00",NA,0,945.5,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 15:00:00",604,0,840,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 16:00:00",NA,0,1067,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 17:00:00",754,2,1156,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 18:00:00",814,0,1232,8,0,"1b","1b","1b","1b","1b"
"2026-04-01 19:00:00",NA,0,1150.5,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 20:00:00",NA,0,839.5,8,0,"5b","1b","1b","1b","1b"
"2026-04-01 21:00:00",NA,0,646,8,1,"5b","1b","1b","1b","1b"
"2026-04-01 22:00:00",559,1,5505,7,0,"1b","1b","1b","1b","1b"
"2026-04-01 23:00:00",500,1,6336,6,0,"1b","1b","1b","1b","1b"
"2026-04-02 00:00:00",395,1,NA,2.5,0,"1b","1b","5b","1b","1b"
"2026-04-02 01:00:00",425,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-04-02 02:00:00",395,1,NA,1,0,"1b","1b","5b","1b","1b"
"2026-04-02 03:00:00",350,1,1023,3,0,"1b","1b","1b","1b","1b"
"2026-04-02 04:00:00",410,1,490,2,0,"1b","1b","1b","1b","1b"
"2026-04-02 05:00:00",425,0,696,8,0,"1b","1b","1b","1b","1b"
"2026-04-02 06:00:00",500,0,557,8,0,"1b","1b","1b","1b","1b"
"2026-04-02 07:00:00",455,0,520,8,0,"1b","1b","1b","1b","1b"
"2026-04-02 08:00:00",NA,0,502,8,0,"5b","1b","1b","1b","1b"
"2026-04-02 09:00:00",574,0,781,7,0,"1b","1b","1b","1b","1b"
"2026-04-02 10:00:00",829,0,726,5.5,0,"1b","1b","1b","1b","1b"
"2026-04-02 11:00:00",919,1,934,1,0,"1b","1b","1b","1b","1b"
"2026-04-02 12:00:00",1121.5,0,1080,3,0,"1b","1b","1b","1b","1b"
"2026-04-02 13:00:00",NA,0,1098,5,0,"5b","1b","1b","1b","1b"
"2026-04-02 14:00:00",1249,0,1160,3,0,"1b","1b","1b","1b","1b"
"2026-04-02 15:00:00",1204,0,1160,3,0,"1b","1b","1b","1b","1b"
"2026-04-02 16:00:00",1159,0,1129,5,0,"1b","1b","1b","1b","1b"
"2026-04-02 17:00:00",1189,4,3123,7,0,"1b","1b","1b","1b","1b"
"2026-04-02 18:00:00",1339,1,2491,7,0,"1b","1b","1b","1b","1b"
"2026-04-02 19:00:00",NA,0,1095,8,0,"5b","1b","1b","1b","1b"
"2026-04-02 20:00:00",934,1,2151,8,0,"1b","1b","1b","1b","1b"
"2026-04-02 21:00:00",589,1,2016,8,0,"1b","1b","1b","1b","1b"
"2026-04-02 22:00:00",604,1,1444,8,0,"1b","1b","1b","1b","1b"
"2026-04-02 23:00:00",739,1,1573,8,0,"1b","1b","1b","1b","1b"
"2026-04-03 00:00:00",529,1,1455,8,0,"1b","1b","1b","1b","1b"
"2026-04-03 01:00:00",380,1,1874.5,7,0,"1b","1b","1b","1b","1b"
"2026-04-03 02:00:00",455,0,484.5,8,0,"1b","1b","1b","1b","1b"
"2026-04-03 03:00:00",NA,0,320,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 04:00:00",NA,0,232,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 05:00:00",NA,0,202,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 06:00:00",NA,0,218,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 07:00:00",NA,0,207,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 08:00:00",NA,0,236,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 09:00:00",NA,0,254,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 10:00:00",NA,0,397,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 11:00:00",NA,0,572.5,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 12:00:00",NA,0,644,8,0,"5b","1b","1b","1b","1b"
"2026-04-03 13:00:00",514,0,1111,7,0,"1b","1b","1b","1b","1b"
"2026-04-03 14:00:00",395,0,1174,7,0,"1b","1b","1b","1b","1b"
"2026-04-03 15:00:00",694,4,1612,4,0,"1b","1b","1b","1b","1b"
"2026-04-03 16:00:00",829,0,1467,5,0,"1b","1b","1b","1b","1b"
"2026-04-03 17:00:00",1129,0,1704,7,0,"1b","1b","1b","1b","1b"
"2026-04-03 18:00:00",694,2,5259,7,0,"1b","1b","1b","1b","1b"
"2026-04-03 19:00:00",964,2,5679,7,0,"1b","1b","1b","1b","1b"
"2026-04-03 20:00:00",754,2,1800,4,0,"1b","1b","1b","1b","1b"
"2026-04-03 21:00:00",829,2,1769.5,5,0,"1b","1b","1b","1b","1b"
"2026-04-03 22:00:00",904,2,1696.5,2.5,0,"1b","1b","1b","1b","1b"
"2026-04-03 23:00:00",679,2,4886,1,0,"1b","1b","1b","1b","1b"
"2026-04-04 00:00:00",604,2,4753,2,0,"1b","1b","1b","1b","1b"
