"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2026-02-01 00:00:00",230,0,193.5,7,0,"1b","1b","1b","1b","1b"
"2026-02-01 01:00:00",NA,0,69,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 02:00:00",NA,0,56,9,2,"5b","1b","1b","1b","1b"
"2026-02-01 03:00:00",NA,0,58,9,2,"5b","1b","1b","1b","1b"
"2026-02-01 04:00:00",NA,0,84,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 05:00:00",NA,0,92,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 06:00:00",NA,0,77,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 07:00:00",NA,0,62,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 08:00:00",NA,0,46,9,2,"5b","1b","1b","1b","1b"
"2026-02-01 09:00:00",NA,0,57,9,2,"5b","1b","1b","1b","1b"
"2026-02-01 10:00:00",NA,0,77,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 11:00:00",NA,0,138.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 12:00:00",NA,0,176,8,0,"5b","1b","1b","1b","1b"
"2026-02-01 13:00:00",NA,0,213,8,0,"5b","1b","1b","1b","1b"
"2026-02-01 14:00:00",NA,0,220,7,4,"5b","1b","1b","1b","1b"
"2026-02-01 15:00:00",NA,0,428,8,4,"5b","1b","1b","1b","1b"
"2026-02-01 16:00:00",NA,0,871,8,4,"5b","1b","1b","1b","1b"
"2026-02-01 17:00:00",NA,0,292.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 18:00:00",NA,0,575.5,8,4,"5b","1b","1b","1b","1b"
"2026-02-01 19:00:00",NA,0,128,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 20:00:00",NA,0,91,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 21:00:00",NA,0,74.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 22:00:00",NA,0,74,8,1,"5b","1b","1b","1b","1b"
"2026-02-01 23:00:00",NA,0,43,9,2,"5b","1b","1b","1b","1b"
"2026-02-02 00:00:00",NA,0,120.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-02 01:00:00",200,0,229.5,8,0,"1b","1b","1b","1b","1b"
"2026-02-02 02:00:00",NA,0,215.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 03:00:00",NA,0,111,8,1,"5b","1b","1b","1b","1b"
"2026-02-02 04:00:00",NA,0,158,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 05:00:00",NA,0,175,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 06:00:00",NA,0,222,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 07:00:00",NA,0,354,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 08:00:00",NA,0,601.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 09:00:00",NA,0,264,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 10:00:00",NA,0,455.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 11:00:00",NA,0,384,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 12:00:00",NA,0,348,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 13:00:00",NA,0,316,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 14:00:00",NA,0,288,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 15:00:00",NA,0,259.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-02 16:00:00",NA,0,266.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 17:00:00",NA,0,275,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 18:00:00",NA,0,265,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 19:00:00",NA,0,259,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 20:00:00",NA,0,234.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 21:00:00",NA,0,226.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 22:00:00",NA,0,242,8,0,"5b","1b","1b","1b","1b"
"2026-02-02 23:00:00",NA,0,229,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 00:00:00",NA,0,284,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 01:00:00",NA,0,391,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 02:00:00",NA,0,386.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 03:00:00",NA,0,339,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 04:00:00",NA,0,316.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 05:00:00",NA,0,308,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 06:00:00",NA,0,264,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 07:00:00",NA,0,230,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 08:00:00",NA,0,242,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 09:00:00",NA,0,278,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 10:00:00",NA,0,315.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 11:00:00",NA,0,280,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 12:00:00",NA,0,239,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 13:00:00",NA,0,248,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 14:00:00",NA,0,214,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 15:00:00",NA,0,215,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 16:00:00",NA,0,186,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 17:00:00",NA,0,172,8,1,"5b","1b","1b","1b","1b"
"2026-02-03 18:00:00",NA,0,142.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-03 19:00:00",NA,0,204.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-03 20:00:00",NA,0,168,8,1,"5b","1b","1b","1b","1b"
"2026-02-03 21:00:00",NA,0,91,8,1,"5b","1b","1b","1b","1b"
"2026-02-03 22:00:00",NA,0,70,8,1,"5b","1b","1b","1b","1b"
"2026-02-03 23:00:00",NA,0,74,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 00:00:00",NA,0,79,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 01:00:00",NA,0,81.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 02:00:00",NA,0,85,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 03:00:00",NA,0,72,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 04:00:00",NA,0,64,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 05:00:00",NA,0,34,9,2,"5b","1b","1b","1b","1b"
"2026-02-04 06:00:00",NA,0,28,9,2,"5b","1b","1b","1b","1b"
"2026-02-04 07:00:00",NA,0,34,9,2,"5b","1b","1b","1b","1b"
"2026-02-04 08:00:00",NA,0,33,9,2,"5b","1b","1b","1b","1b"
"2026-02-04 09:00:00",NA,0,40,9,2,"5b","1b","1b","1b","1b"
"2026-02-04 10:00:00",NA,0,63,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 11:00:00",NA,0,134.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-04 12:00:00",NA,0,238,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 13:00:00",NA,0,307,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 14:00:00",NA,0,691.5,7,0,"5b","1b","1b","1b","1b"
"2026-02-04 15:00:00",NA,0,506.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 16:00:00",NA,0,447,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 17:00:00",500,0,351,6,0,"1b","1b","1b","1b","1b"
"2026-02-04 18:00:00",NA,0,249,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 19:00:00",NA,0,298,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 20:00:00",NA,0,312.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 21:00:00",NA,0,314,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 22:00:00",NA,0,335,8,0,"5b","1b","1b","1b","1b"
"2026-02-04 23:00:00",NA,0,320.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 00:00:00",NA,0,390.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 01:00:00",NA,0,362,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 02:00:00",NA,0,366.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 03:00:00",NA,0,343,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 04:00:00",NA,0,312,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 05:00:00",NA,0,296,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 06:00:00",NA,0,247,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 07:00:00",NA,0,227,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 08:00:00",NA,0,221.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 09:00:00",NA,0,198.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 10:00:00",NA,0,164,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 11:00:00",NA,0,158.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 12:00:00",NA,0,156.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 13:00:00",NA,0,165,8,0,"5b","1b","1b","1b","1b"
"2026-02-05 14:00:00",NA,0,159,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 15:00:00",NA,0,121,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 16:00:00",NA,0,125,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 17:00:00",NA,0,114,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 18:00:00",NA,0,95.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 19:00:00",NA,0,95,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 20:00:00",NA,0,118,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 21:00:00",NA,0,143,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 22:00:00",NA,0,147.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-05 23:00:00",NA,0,134,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 00:00:00",NA,0,121,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 01:00:00",NA,0,98,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 02:00:00",NA,0,93,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 03:00:00",NA,0,98,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 04:00:00",NA,0,97,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 05:00:00",NA,0,105,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 06:00:00",NA,0,107.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 07:00:00",NA,0,112,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 08:00:00",NA,0,123,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 09:00:00",NA,0,140,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 10:00:00",NA,0,134,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 11:00:00",NA,0,116,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 12:00:00",NA,0,108.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 13:00:00",NA,0,114,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 14:00:00",NA,0,116.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 15:00:00",NA,0,101,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 16:00:00",NA,0,73,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 17:00:00",NA,0,64,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 18:00:00",NA,0,100,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 19:00:00",NA,0,127,7,1,"5b","1b","1b","1b","1b"
"2026-02-06 20:00:00",NA,0,65,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 21:00:00",NA,0,57,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 22:00:00",NA,0,72,8,1,"5b","1b","1b","1b","1b"
"2026-02-06 23:00:00",NA,0,202,8,0,"5b","1b","1b","1b","1b"
"2026-02-07 00:00:00",410,0,528,3,0,"1b","1b","1b","1b","1b"
"2026-02-07 01:00:00",NA,0,315,6,0,"5b","1b","1b","1b","1b"
"2026-02-07 02:00:00",NA,0,103.5,3.5,1,"5b","1b","1b","1b","1b"
"2026-02-07 03:00:00",NA,0,143,8,1,"5b","1b","1b","1b","1b"
"2026-02-07 04:00:00",230,0,546,8,0,"1b","1b","1b","1b","1b"
"2026-02-07 05:00:00",230,0,655,8,0,"1b","1b","1b","1b","1b"
"2026-02-07 06:00:00",230,0,268.5,8,0,"1b","1b","1b","1b","1b"
"2026-02-07 07:00:00",NA,0,184.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-07 08:00:00",NA,0,193,8,1,"5b","1b","1b","1b","1b"
"2026-02-07 09:00:00",NA,0,211.5,8,4,"5b","1b","1b","1b","1b"
"2026-02-07 10:00:00",NA,0,215,8,4,"5b","1b","1b","1b","1b"
"2026-02-07 11:00:00",NA,0,216,8,4,"5b","1b","1b","1b","1b"
"2026-02-07 12:00:00",NA,0,547.5,8,4,"5b","1b","1b","1b","1b"
"2026-02-07 13:00:00",NA,0,351.5,8,4,"5b","1b","1b","1b","1b"
"2026-02-07 14:00:00",NA,0,494.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-07 15:00:00",NA,0,515,7.5,4,"5b","1b","1b","1b","1b"
"2026-02-07 16:00:00",NA,0,360.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-07 17:00:00",NA,0,512.5,8,1,"5b","1b","1b","1b","1b"
"2026-02-07 18:00:00",NA,0,354,8,1,"5b","1b","1b","1b","1b"
"2026-02-07 19:00:00",NA,0,471,7,0,"5b","1b","1b","1b","1b"
"2026-02-07 20:00:00",NA,0,385.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-07 21:00:00",320,0,993,6.5,0,"1b","1b","1b","1b","1b"
"2026-02-07 22:00:00",NA,0,227,8,0,"5b","1b","1b","1b","1b"
"2026-02-07 23:00:00",275,0,248.5,8,0,"1b","1b","1b","1b","1b"
"2026-02-08 00:00:00",NA,0,206,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 01:00:00",NA,0,171,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 02:00:00",NA,0,301,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 03:00:00",NA,0,280.5,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 04:00:00",NA,0,274,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 05:00:00",NA,0,315,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 06:00:00",NA,0,275,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 07:00:00",NA,0,232,8,0,"5b","1b","1b","1b","1b"
"2026-02-08 08:00:00",NA,0,227,8,0,"5b","1b","1b","1b","1b"
