"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-10-01 00:00:00",904,1,3539,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 01:00:00",889,1,3891.5,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 02:00:00",994,1,3055.5,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 03:00:00",440,2,2889,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 04:00:00",1009,0,2840.5,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 05:00:00",395,0,2460,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 06:00:00",NA,0,2278,8,4,"5b","1b","1b","1b","1b"
"2025-10-01 07:00:00",664,0,1754,8,4,"1b","1b","1b","1b","1b"
"2025-10-01 08:00:00",275,1,1109,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 09:00:00",305,1,2279,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 10:00:00",365,0,5370,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 11:00:00",529,1,5490,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 12:00:00",NA,0,771.5,8,0,"5b","1b","1b","1b","1b"
"2025-10-01 13:00:00",664,0,1100,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 14:00:00",709,0,5594,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 15:00:00",814,0,1202,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 16:00:00",919,0,1243,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 17:00:00",844,0,1232.5,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 18:00:00",NA,0,1008.5,8,0,"5b","1b","1b","1b","1b"
"2025-10-01 19:00:00",1009,0,1048,8,0,"1b","1b","1b","1b","1b"
"2025-10-01 20:00:00",739,2,4577,4,0,"1b","1b","1b","1b","1b"
"2025-10-01 21:00:00",964,1,4529,6,0,"1b","1b","1b","1b","1b"
"2025-10-01 22:00:00",380,2,4501,7,0,"1b","1b","1b","1b","1b"
"2025-10-01 23:00:00",NA,0,856,8,0,"5b","1b","1b","1b","1b"
"2025-10-02 00:00:00",395,0,753.5,8,0,"1b","1b","1b","1b","1b"
"2025-10-02 01:00:00",769,1,7161,5,0,"1b","1b","1b","1b","1b"
"2025-10-02 02:00:00",679,1,7286.5,6,0,"1b","1b","1b","1b","1b"
