"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2026-01-01 00:00:00",335,0,729,8,0,"1b","1b","1b","1b","1b"
"2026-01-01 01:00:00",NA,0,737,8,0,"5b","1b","1b","1b","1b"
"2026-01-01 02:00:00",619,1,1012,5,0,"1b","1b","1b","1b","1b"
"2026-01-01 03:00:00",514,1,1302,4,0,"1b","1b","1b","1b","1b"
"2026-01-01 04:00:00",500,1,1370,7,0,"1b","1b","1b","1b","1b"
"2026-01-01 05:00:00",604,1,1342.5,8,0,"1b","1b","1b","1b","1b"
"2026-01-01 06:00:00",574,0,887,8,0,"1b","1b","1b","1b","1b"
"2026-01-01 07:00:00",500,0,1329.5,7,0,"1b","1b","1b","1b","1b"
"2026-01-01 08:00:00",305,0,814,8,0,"1b","1b","1b","1b","1b"
"2026-01-01 09:00:00",NA,0,675,8,4,"5b","1b","1b","1b","1b"
"2026-01-01 10:00:00",NA,0,898,8,1,"5b","1b","1b","1b","1b"
"2026-01-01 11:00:00",634,1,1041.5,3,0,"1b","1b","1b","1b","1b"
"2026-01-01 12:00:00",679,2,1344,1,0,"1b","1b","1b","1b","1b"
"2026-01-01 13:00:00",NA,0,598,7,1,"5b","1b","1b","1b","1b"
"2026-01-01 14:00:00",NA,0,855,8,0,"5b","1b","1b","1b","1b"
"2026-01-01 15:00:00",365,0,829,8,0,"1b","1b","1b","1b","1b"
"2026-01-01 16:00:00",NA,0,673.5,8,0,"5b","1b","1b","1b","1b"
"2026-01-01 17:00:00",NA,0,795,7,0,"5b","1b","1b","1b","1b"
"2026-01-01 18:00:00",979,0,706,7,1,"1b","1b","1b","1b","1b"
"2026-01-01 19:00:00",NA,0,892,8,0,"5b","1b","1b","1b","1b"
"2026-01-01 20:00:00",904,0,944,6,0,"1b","1b","1b","1b","1b"
"2026-01-01 21:00:00",754,1,963.5,3,0,"1b","1b","1b","1b","1b"
"2026-01-01 22:00:00",739,1,5189.5,0,0,"1b","1b","1b","1b","1b"
"2026-01-01 23:00:00",994,1,5074.5,2,0,"1b","1b","1b","1b","1b"
"2026-01-02 00:00:00",949,1,2924,4.5,0,"1b","1b","1b","1b","1b"
"2026-01-02 01:00:00",320,1,1326,8,0,"1b","1b","1b","1b","1b"
"2026-01-02 02:00:00",NA,0,156,8,1,"5b","1b","1b","1b","1b"
"2026-01-02 03:00:00",NA,0,157,8,1,"5b","1b","1b","1b","1b"
"2026-01-02 04:00:00",604,0,2324,7,0,"1b","1b","1b","1b","1b"
"2026-01-02 05:00:00",934,0,1186,5,0,"1b","1b","1b","1b","1b"
"2026-01-02 06:00:00",949,1,2068,8,0,"1b","1b","1b","1b","1b"
"2026-01-02 07:00:00",784,1,2752,5,0,"1b","1b","1b","1b","1b"
"2026-01-02 08:00:00",934,1,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-02 09:00:00",949,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-02 10:00:00",949,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-02 11:00:00",485,2,1408.5,1,0,"1b","1b","1b","1b","1b"
"2026-01-02 12:00:00",724,1,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-02 13:00:00",754,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-02 14:00:00",874,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-02 15:00:00",964,1,1216.5,0,0,"1b","1b","1b","1b","1b"
"2026-01-02 16:00:00",799,0,1422,4,0,"1b","1b","1b","1b","1b"
"2026-01-02 17:00:00",634,2,1383.5,2,0,"1b","1b","1b","1b","1b"
"2026-01-02 18:00:00",589,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-02 19:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-02 20:00:00",739,1,744,0,0,"1b","1b","1b","1b","1b"
"2026-01-02 21:00:00",559,2,707,2,0,"1b","1b","1b","1b","1b"
"2026-01-02 22:00:00",514,2,2195,1,0,"1b","1b","1b","1b","1b"
"2026-01-02 23:00:00",664,2,1353,4,0,"1b","1b","1b","1b","1b"
"2026-01-03 00:00:00",NA,0,1063,7,4,"5b","1b","1b","1b","1b"
"2026-01-03 01:00:00",889,2,1100,2,0,"1b","1b","1b","1b","1b"
"2026-01-03 02:00:00",799,2,1052,0,0,"1b","1b","1b","1b","1b"
"2026-01-03 03:00:00",410,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 04:00:00",574,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 05:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 06:00:00",589,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 07:00:00",574,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 08:00:00",679,2,1190,1,0,"1b","1b","1b","1b","1b"
"2026-01-03 09:00:00",425,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 10:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 11:00:00",521.5,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 12:00:00",634,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 13:00:00",769,0,922,2,0,"1b","1b","1b","1b","1b"
"2026-01-03 14:00:00",784,2,933,1,0,"1b","1b","1b","1b","1b"
"2026-01-03 15:00:00",769,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 16:00:00",634,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 17:00:00",529,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 18:00:00",514,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 19:00:00",784,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 20:00:00",380,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 21:00:00",709,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 22:00:00",844,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-03 23:00:00",754,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-04 00:00:00",395,2,1490,0,0,"1b","1b","1b","1b","1b"
"2026-01-04 01:00:00",350,0,1218,4,0,"1b","1b","1b","1b","1b"
"2026-01-04 02:00:00",1099,1,1172.5,1,0,"1b","1b","1b","1b","1b"
"2026-01-04 03:00:00",934,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-04 04:00:00",1039,1,808.5,0,0,"1b","1b","1b","1b","1b"
"2026-01-04 05:00:00",769,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-04 06:00:00",679,2,781,0,0,"1b","1b","1b","1b","1b"
"2026-01-04 07:00:00",724,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-04 08:00:00",664,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-04 09:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-04 10:00:00",769,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-04 11:00:00",649,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-04 12:00:00",709,2,2967,0,0,"1b","1b","1b","1b","1b"
"2026-01-04 13:00:00",455,1,3244,3,0,"1b","1b","1b","1b","1b"
"2026-01-04 14:00:00",365,2,988,1,0,"1b","1b","1b","1b","1b"
"2026-01-04 15:00:00",844,3,2311,2,0,"1b","1b","1b","1b","1b"
"2026-01-04 16:00:00",814,2,1185,2,0,"1b","1b","1b","1b","1b"
"2026-01-04 17:00:00",440,1,6219,4,0,"1b","1b","1b","1b","1b"
"2026-01-04 18:00:00",462.5,2,959,7,0,"1b","1b","1b","1b","1b"
"2026-01-04 19:00:00",649,0,810,5,0,"1b","1b","1b","1b","1b"
"2026-01-04 20:00:00",380,2,7285,5,0,"1b","1b","1b","1b","1b"
"2026-01-04 21:00:00",739,2,7755,5,0,"1b","1b","1b","1b","1b"
"2026-01-04 22:00:00",521.5,2,7786,6,0,"1b","1b","1b","1b","1b"
"2026-01-04 23:00:00",425,0,1299,7,0,"1b","1b","1b","1b","1b"
"2026-01-05 00:00:00",NA,0,158,8,0,"5b","1b","1b","1b","1b"
"2026-01-05 01:00:00",NA,0,843,8,3,"5b","1b","1b","1b","1b"
"2026-01-05 02:00:00",1039,3,1890.5,5,0,"1b","1b","1b","1b","1b"
"2026-01-05 03:00:00",739,0,289,3,0,"1b","1b","1b","1b","1b"
"2026-01-05 04:00:00",694,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 05:00:00",724,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 06:00:00",649,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 07:00:00",581.5,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 08:00:00",485,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 09:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 10:00:00",395,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 11:00:00",529,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 12:00:00",425,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 13:00:00",514,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 14:00:00",994,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 15:00:00",874,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 16:00:00",784,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 17:00:00",395,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 18:00:00",440,1,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 19:00:00",395,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 20:00:00",994,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 21:00:00",619,3,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 22:00:00",619,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-05 23:00:00",709,2,NA,0,0,"1b","1b","5b","1b","1b"
"2026-01-06 00:00:00",724,1,6685.5,0,0,"1b","1b","1b","1b","1b"
"2026-01-06 01:00:00",440,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-06 02:00:00",440,2,7625.5,1,0,"1b","1b","1b","1b","1b"
"2026-01-06 03:00:00",410,2,NA,1,0,"1b","1b","5b","1b","1b"
"2026-01-06 04:00:00",694,1,1665.5,4,0,"1b","1b","1b","1b","1b"
"2026-01-06 05:00:00",589,2,1467.5,7,0,"1b","1b","1b","1b","1b"
"2026-01-06 06:00:00",514,0,786,8,0,"1b","1b","1b","1b","1b"
"2026-01-06 07:00:00",335,0,746,7,3,"1b","1b","1b","1b","1b"
