"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-11-01 00:00:00",NA,0,689,8,0,"5b","1b","1b","1b","1b"
"2025-11-01 01:00:00",679,0,585,8,0,"1b","1b","1b","1b","1b"
"2025-11-01 02:00:00",769,0,4246,6,0,"1b","1b","1b","1b","1b"
"2025-11-01 03:00:00",844,0,1449,7,0,"1b","1b","1b","1b","1b"
"2025-11-01 04:00:00",724,0,5794,7,0,"1b","1b","1b","1b","1b"
"2025-11-01 05:00:00",724,1,5928,4,0,"1b","1b","1b","1b","1b"
"2025-11-01 06:00:00",664,1,NA,2,0,"1b","1b","5b","1b","1b"
"2025-11-01 07:00:00",694,1,5604,1,0,"1b","1b","1b","1b","1b"
"2025-11-01 08:00:00",634,0.5,1103.5,3,0,"1b","1b","1b","1b","1b"
"2025-11-01 09:00:00",559,0,797,8,0,"1b","1b","1b","1b","1b"
"2025-11-01 10:00:00",NA,0,791.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-01 11:00:00",NA,0,777.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-01 12:00:00",NA,0,1038,7,0,"5b","1b","1b","1b","1b"
"2025-11-01 13:00:00",964,0,6523,4,0,"1b","1b","1b","1b","1b"
"2025-11-01 14:00:00",784,0,1120,6,0,"1b","1b","1b","1b","1b"
"2025-11-01 15:00:00",NA,0,1477.5,7,0,"5b","1b","1b","1b","1b"
"2025-11-01 16:00:00",NA,0,1234,8,0,"5b","1b","1b","1b","1b"
"2025-11-01 17:00:00",335,0,1284,8,0,"1b","1b","1b","1b","1b"
"2025-11-01 18:00:00",440,0,1130,8,0,"1b","1b","1b","1b","1b"
"2025-11-01 19:00:00",829,1,6266,7,0,"1b","1b","1b","1b","1b"
"2025-11-01 20:00:00",679,2,6812.5,4,0,"1b","1b","1b","1b","1b"
"2025-11-01 21:00:00",664,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-11-01 22:00:00",776.5,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-11-01 23:00:00",425,2,5882,1,0,"1b","1b","1b","1b","1b"
"2025-11-02 00:00:00",NA,0,227,5,0,"5b","1b","1b","1b","1b"
"2025-11-02 01:00:00",365,1,4559.5,7,0,"1b","1b","1b","1b","1b"
"2025-11-02 02:00:00",410,2,2092.5,7,0,"1b","1b","1b","1b","1b"
"2025-11-02 03:00:00",979,0,1460.5,8,0,"1b","1b","1b","1b","1b"
"2025-11-02 04:00:00",889,2,1395,8,0,"1b","1b","1b","1b","1b"
"2025-11-02 05:00:00",NA,0,856.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-02 06:00:00",NA,0,618,8,1,"5b","1b","1b","1b","1b"
"2025-11-02 07:00:00",485,0,693,7,0,"1b","1b","1b","1b","1b"
"2025-11-02 08:00:00",589,0,157,7,0,"1b","1b","1b","1b","1b"
"2025-11-02 09:00:00",739,2,NA,2,0,"1b","1b","5b","1b","1b"
"2025-11-02 10:00:00",514,1.5,480,1,0,"1b","1b","1b","1b","1b"
"2025-11-02 11:00:00",514,1,633,1,0,"1b","1b","1b","1b","1b"
"2025-11-02 12:00:00",1219,0,1119,3,0,"1b","1b","1b","1b","1b"
"2025-11-02 13:00:00",784,2,1205,6,0,"1b","1b","1b","1b","1b"
"2025-11-02 14:00:00",1084,3,1039,2,0,"1b","1b","1b","1b","1b"
"2025-11-02 15:00:00",485,0,1035,7,0,"1b","1b","1b","1b","1b"
"2025-11-02 16:00:00",1354,2,6973,2,0,"1b","1b","1b","1b","1b"
"2025-11-02 17:00:00",1099,2,6775,2,0,"1b","1b","1b","1b","1b"
"2025-11-02 18:00:00",1294,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-11-02 19:00:00",791.5,2,9116,1,0,"1b","1b","1b","1b","1b"
"2025-11-02 20:00:00",500,1,4329,1,0,"1b","1b","1b","1b","1b"
"2025-11-02 21:00:00",551.5,1,7160,6,0,"1b","1b","1b","1b","1b"
"2025-11-02 22:00:00",514,1,4339,7,0,"1b","1b","1b","1b","1b"
"2025-11-02 23:00:00",320,1,3015,7,0,"1b","1b","1b","1b","1b"
"2025-11-03 00:00:00",320,0,806,8,0,"1b","1b","1b","1b","1b"
"2025-11-03 01:00:00",260,0,248,8,0,"1b","1b","1b","1b","1b"
"2025-11-03 02:00:00",NA,0,250,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 03:00:00",NA,0,254.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 04:00:00",NA,0,304.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 05:00:00",NA,0,261,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 06:00:00",NA,0,220,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 07:00:00",NA,0,250,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 08:00:00",NA,0,234,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 09:00:00",NA,0,221,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 10:00:00",NA,0,333.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 11:00:00",NA,0,513,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 12:00:00",NA,0,536,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 13:00:00",NA,0,528,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 14:00:00",NA,0,552.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 15:00:00",NA,0,529.5,8,0,"5b","1b","1b","1b","1b"
"2025-11-03 16:00:00",NA,0,501.5,8,0,"5b","1b","1b","1b","1b"
