"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2023-06-01 00:00:00",NA,0,307,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 01:00:00",NA,0,338,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 02:00:00",NA,0,351,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 03:00:00",NA,0,355,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 04:00:00",NA,0,386.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 05:00:00",NA,0,376.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 06:00:00",NA,0,366,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 07:00:00",NA,0,411,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 08:00:00",NA,0,486,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 09:00:00",NA,0,516,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 10:00:00",NA,0,550,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 11:00:00",NA,0,588,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 12:00:00",764,0,705,7,0,"1b","1b","1b","1b","1b"
"2023-06-01 13:00:00",809,1,760,1,0,"1b","1b","1b","1b","1b"
"2023-06-01 14:00:00",884,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-01 15:00:00",884,1,858,0,0,"1b","1b","1b","1b","1b"
"2023-06-01 16:00:00",NA,0,811,5,0,"5b","1b","1b","1b","1b"
"2023-06-01 17:00:00",NA,0,568,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 18:00:00",NA,0,644.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 19:00:00",NA,0,610.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 20:00:00",NA,0,557,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 21:00:00",NA,0,521,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 22:00:00",NA,0,528,8,0,"5b","1b","1b","1b","1b"
"2023-06-01 23:00:00",NA,0,528,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 00:00:00",NA,0,514,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 01:00:00",NA,0,515,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 02:00:00",NA,0,543,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 03:00:00",NA,0,583,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 04:00:00",NA,0,606,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 05:00:00",NA,0,634,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 06:00:00",NA,0,621,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 07:00:00",NA,0,618,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 08:00:00",NA,0,646,8,0,"5b","1b","1b","1b","1b"
"2023-06-02 09:00:00",NA,0,711,7,0,"5b","1b","1b","1b","1b"
"2023-06-02 10:00:00",914,0,887,2,0,"1b","1b","1b","1b","1b"
"2023-06-02 11:00:00",974,1,995.5,1,0,"1b","1b","1b","1b","1b"
"2023-06-02 12:00:00",1004,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 13:00:00",1064,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 14:00:00",1154,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 15:00:00",1199,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 16:00:00",1184,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 17:00:00",1109,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 18:00:00",1034,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 19:00:00",869,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 20:00:00",704,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 21:00:00",599,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 22:00:00",569,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-02 23:00:00",554,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 00:00:00",495,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 01:00:00",420,0,304,7,0,"1b","1b","1b","1b","1b"
"2023-06-03 02:00:00",NA,0,296,8,0,"5b","1b","1b","1b","1b"
"2023-06-03 03:00:00",NA,0,298,8,0,"5b","1b","1b","1b","1b"
"2023-06-03 04:00:00",NA,0,307,7,0,"5b","1b","1b","1b","1b"
"2023-06-03 05:00:00",NA,0,294,4,0,"5b","1b","1b","1b","1b"
"2023-06-03 06:00:00",360,1,314,1,0,"1b","1b","1b","1b","1b"
"2023-06-03 07:00:00",435,1,7797,0,0,"1b","1b","1b","1b","1b"
"2023-06-03 08:00:00",465,1,NA,1,0,"1b","1b","5b","1b","1b"
"2023-06-03 09:00:00",539,1,NA,1,0,"1b","1b","5b","1b","1b"
"2023-06-03 10:00:00",674,2,NA,1,0,"1b","1b","5b","1b","1b"
"2023-06-03 11:00:00",839,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 12:00:00",1064,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 13:00:00",1244,3,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 14:00:00",1334,3,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 15:00:00",1349,3,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 16:00:00",1349,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 17:00:00",1289,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 18:00:00",1244,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 19:00:00",1109,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 20:00:00",914,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 21:00:00",734,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 22:00:00",345,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-03 23:00:00",285,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 00:00:00",285,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 01:00:00",240,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 02:00:00",270,0,205,1,0,"1b","1b","1b","1b","1b"
"2023-06-04 03:00:00",NA,0,189,8,0,"5b","1b","1b","1b","1b"
"2023-06-04 04:00:00",NA,0,172,8,0,"5b","1b","1b","1b","1b"
"2023-06-04 05:00:00",NA,0,158,8,0,"5b","1b","1b","1b","1b"
"2023-06-04 06:00:00",NA,0,159,8,0,"5b","1b","1b","1b","1b"
"2023-06-04 07:00:00",NA,0,367.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-04 08:00:00",NA,0,428,8,0,"5b","1b","1b","1b","1b"
"2023-06-04 09:00:00",480,0,486,1,0,"1b","1b","1b","1b","1b"
"2023-06-04 10:00:00",554,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 11:00:00",599,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 12:00:00",659,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 13:00:00",839,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 14:00:00",989,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 15:00:00",1079,3,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 16:00:00",1124,3,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 17:00:00",1109,3,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 18:00:00",1034,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 19:00:00",944,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 20:00:00",854,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 21:00:00",644,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 22:00:00",554,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-06-04 23:00:00",524,1,426,1,0,"1b","1b","1b","1b","1b"
"2023-06-05 00:00:00",NA,0,377.5,7,0,"5b","1b","1b","1b","1b"
"2023-06-05 01:00:00",NA,0,337,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 02:00:00",NA,0,354,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 03:00:00",NA,0,352,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 04:00:00",NA,0,366,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 05:00:00",NA,0,393.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 06:00:00",NA,0,421.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 07:00:00",NA,0,536,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 08:00:00",NA,0,693.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 09:00:00",NA,0,723,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 10:00:00",NA,0,903,7,0,"5b","1b","1b","1b","1b"
"2023-06-05 11:00:00",NA,0,945,5,0,"5b","1b","1b","1b","1b"
"2023-06-05 12:00:00",NA,0,962,4,0,"5b","1b","1b","1b","1b"
"2023-06-05 13:00:00",NA,0,995,4,0,"5b","1b","1b","1b","1b"
"2023-06-05 14:00:00",1064,0,1038,5,0,"1b","1b","1b","1b","1b"
"2023-06-05 15:00:00",1019,1,1020,1,0,"1b","1b","1b","1b","1b"
"2023-06-05 16:00:00",929,1,931.5,1,0,"1b","1b","1b","1b","1b"
"2023-06-05 17:00:00",944,1,925,1,0,"1b","1b","1b","1b","1b"
"2023-06-05 18:00:00",959,0,891,2,0,"1b","1b","1b","1b","1b"
"2023-06-05 19:00:00",NA,0,784,5,0,"5b","1b","1b","1b","1b"
"2023-06-05 20:00:00",NA,0,681,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 21:00:00",NA,0,583.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 22:00:00",NA,0,530.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-05 23:00:00",NA,0,525.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 00:00:00",NA,0,512,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 01:00:00",NA,0,488,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 02:00:00",NA,0,485,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 03:00:00",NA,0,466,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 04:00:00",NA,0,463,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 05:00:00",NA,0,455,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 06:00:00",NA,0,495,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 07:00:00",NA,0,433.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 08:00:00",NA,0,440,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 09:00:00",NA,0,500,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 10:00:00",NA,0,505.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 11:00:00",NA,0,527,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 12:00:00",NA,0,571,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 13:00:00",NA,0,678,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 14:00:00",NA,0,663.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 15:00:00",NA,0,681,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 16:00:00",NA,0,656,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 17:00:00",NA,0,664,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 18:00:00",NA,0,616,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 19:00:00",NA,0,631,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 20:00:00",NA,0,617,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 21:00:00",NA,0,552,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 22:00:00",NA,0,525,8,0,"5b","1b","1b","1b","1b"
"2023-06-06 23:00:00",NA,0,541,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 00:00:00",NA,0,519,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 01:00:00",NA,0,511,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 02:00:00",NA,0,502,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 03:00:00",NA,0,517,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 04:00:00",NA,0,518,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 05:00:00",NA,0,518.5,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 06:00:00",NA,0,527,8,0,"5b","1b","1b","1b","1b"
"2023-06-07 07:00:00",NA,0,531,8,0,"5b","1b","1b","1b","1b"
