"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2023-05-01 00:00:00",270,0,1466,8,4,"1b","1b","1b","1b","1b"
"2023-05-01 01:00:00",255,2,1260,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 02:00:00",255,2,3139,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 03:00:00",270,2,2299,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 04:00:00",315,2,1850,8,0,"1b","1b","1b","1b","1b"
"2023-05-01 05:00:00",315,2,1647,8,0,"1b","1b","1b","1b","1b"
"2023-05-01 06:00:00",210,2,1803,8,0,"1b","1b","1b","1b","1b"
"2023-05-01 07:00:00",405,0,1788,8,0,"1b","1b","1b","1b","1b"
"2023-05-01 08:00:00",NA,0,509,8,0,"5b","1b","1b","1b","1b"
"2023-05-01 09:00:00",NA,0,556.5,8,0,"5b","1b","1b","1b","1b"
"2023-05-01 10:00:00",NA,0,1594,8,0,"5b","1b","1b","1b","1b"
"2023-05-01 11:00:00",405,0,1592.5,8,0,"1b","1b","1b","1b","1b"
"2023-05-01 12:00:00",689,0,1305,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 13:00:00",539,0,1741.5,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 14:00:00",809,0,1545,6,0,"1b","1b","1b","1b","1b"
"2023-05-01 15:00:00",674,0,1454,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 16:00:00",794,0,1341,7,0,"1b","1b","1b","1b","1b"
"2023-05-01 17:00:00",779,3,1298,8,0,"1b","1b","1b","1b","1b"
"2023-05-01 18:00:00",734,3,1186.5,2,0,"1b","1b","1b","1b","1b"
"2023-05-01 19:00:00",734,2,7085,1,0,"1b","1b","1b","1b","1b"
"2023-05-01 20:00:00",509,2,6800,5,0,"1b","1b","1b","1b","1b"
"2023-05-01 21:00:00",465,2,6651,4,0,"1b","1b","1b","1b","1b"
"2023-05-01 22:00:00",450,2,905,2,0,"1b","1b","1b","1b","1b"
"2023-05-01 23:00:00",435,2,873,8,0,"1b","1b","1b","1b","1b"
"2023-05-02 00:00:00",599,0,497,8,0,"1b","1b","1b","1b","1b"
"2023-05-02 01:00:00",NA,0,509,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 02:00:00",NA,0,400.5,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 03:00:00",NA,0,365.5,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 04:00:00",NA,0,263,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 05:00:00",NA,0,280,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 06:00:00",NA,0,207,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 07:00:00",NA,0,247,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 08:00:00",NA,0,361,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 09:00:00",NA,0,449.5,8,0,"5b","1b","1b","1b","1b"
"2023-05-02 10:00:00",734,0,1470,8,0,"1b","1b","1b","1b","1b"
