"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-12-01 16:00:00",-3,0,511,-2,0,"1b","1b","1b","1b","1b"
"2025-12-01 17:00:00",NA,0,405.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-01 18:00:00",NA,0,321.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-01 19:00:00",NA,0,351.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-01 20:00:00",NA,0,378.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-01 21:00:00",NA,0,462,8,0,"5b","1b","1b","1b","1b"
"2025-12-01 22:00:00",NA,0,610,8,0,"5b","1b","1b","1b","1b"
"2025-12-01 23:00:00",634,0,3033,8,0,"1b","1b","1b","1b","1b"
"2025-12-02 00:00:00",589,2,5412.5,6,0,"1b","1b","1b","1b","1b"
"2025-12-02 01:00:00",626.5,2,NA,2,0,"1b","1b","5b","1b","1b"
"2025-12-02 02:00:00",799,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-02 03:00:00",724,2,5961,1,0,"1b","1b","1b","1b","1b"
"2025-12-02 04:00:00",754,0,198,6,0,"1b","1b","1b","1b","1b"
"2025-12-02 05:00:00",230,0,5648,6,0,"1b","1b","1b","1b","1b"
"2025-12-02 06:00:00",395,2,2925,4,0,"1b","1b","1b","1b","1b"
"2025-12-02 07:00:00",290,1,5357,2,0,"1b","1b","1b","1b","1b"
"2025-12-02 08:00:00",529,2,2131.5,2,0,"1b","1b","1b","1b","1b"
"2025-12-02 09:00:00",275,1,1729,3,0,"1b","1b","1b","1b","1b"
"2025-12-02 10:00:00",320,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-02 11:00:00",335,1,418,0,0,"1b","1b","1b","1b","1b"
"2025-12-02 12:00:00",395,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-02 13:00:00",500,1,5294,1,0,"1b","1b","1b","1b","1b"
"2025-12-02 14:00:00",559,2,4432,6,0,"1b","1b","1b","1b","1b"
"2025-12-02 15:00:00",769,2,4172,6,0,"1b","1b","1b","1b","1b"
"2025-12-02 16:00:00",799,1,2181.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-02 17:00:00",380,0,658,8,0,"1b","1b","1b","1b","1b"
"2025-12-02 18:00:00",NA,0,886,8,0,"5b","1b","1b","1b","1b"
"2025-12-02 19:00:00",581.5,2,1037,8,0,"1b","1b","1b","1b","1b"
"2025-12-02 20:00:00",440,2,1342,8,0,"1b","1b","1b","1b","1b"
"2025-12-02 21:00:00",634,2,4922,5,0,"1b","1b","1b","1b","1b"
"2025-12-02 22:00:00",649,1,5108,3,0,"1b","1b","1b","1b","1b"
"2025-12-02 23:00:00",290,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-03 00:00:00",485,2,142,1,0,"1b","1b","1b","1b","1b"
"2025-12-03 01:00:00",664,0,135.5,1,0,"1b","1b","1b","1b","1b"
"2025-12-03 02:00:00",NA,0,93,8,1,"5b","1b","1b","1b","1b"
"2025-12-03 03:00:00",NA,0,70,8,1,"5b","1b","1b","1b","1b"
"2025-12-03 04:00:00",NA,0,43,9,2,"5b","1b","1b","1b","1b"
"2025-12-03 05:00:00",NA,0,69,8,1,"5b","1b","1b","1b","1b"
"2025-12-03 06:00:00",NA,0,93,8,1,"5b","1b","1b","1b","1b"
"2025-12-03 07:00:00",NA,0,79,8,1,"5b","1b","1b","1b","1b"
"2025-12-03 08:00:00",NA,0,97.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-03 09:00:00",559,1,115,1,0,"1b","1b","1b","1b","1b"
"2025-12-03 10:00:00",544,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-03 11:00:00",604,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-03 12:00:00",395,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-03 13:00:00",514,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-03 14:00:00",365,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-03 15:00:00",559,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-03 16:00:00",649,1,842,0,0,"1b","1b","1b","1b","1b"
"2025-12-03 17:00:00",694,0,917,7,0,"1b","1b","1b","1b","1b"
"2025-12-03 18:00:00",724,0,706,6,0,"1b","1b","1b","1b","1b"
"2025-12-03 19:00:00",365,0,825,8,0,"1b","1b","1b","1b","1b"
"2025-12-03 20:00:00",470,1,5515,6,0,"1b","1b","1b","1b","1b"
"2025-12-03 21:00:00",260,1,5105,7,0,"1b","1b","1b","1b","1b"
"2025-12-03 22:00:00",275,0,188,8,0,"1b","1b","1b","1b","1b"
"2025-12-03 23:00:00",NA,0,142,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 00:00:00",NA,0,169.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 01:00:00",NA,0,192.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 02:00:00",NA,0,182,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 03:00:00",NA,0,213,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 04:00:00",NA,0,256.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 05:00:00",NA,0,289,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 06:00:00",NA,0,297.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 07:00:00",NA,0,310,8,1,"5b","1b","1b","1b","1b"
"2025-12-04 08:00:00",NA,0,236,8,1,"5b","1b","1b","1b","1b"
"2025-12-04 09:00:00",NA,0,737,8,1,"5b","1b","1b","1b","1b"
"2025-12-04 10:00:00",NA,0,422.5,8,4,"5b","1b","1b","1b","1b"
"2025-12-04 11:00:00",NA,0,638,8,4,"5b","1b","1b","1b","1b"
"2025-12-04 12:00:00",NA,0,515.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-04 13:00:00",NA,0,616,8,1,"5b","1b","1b","1b","1b"
"2025-12-04 14:00:00",1024,0,1272,7,0,"1b","1b","1b","1b","1b"
"2025-12-04 15:00:00",844,2,2961,7,0,"1b","1b","1b","1b","1b"
"2025-12-04 16:00:00",679,2,1950,8,0,"1b","1b","1b","1b","1b"
"2025-12-04 17:00:00",470,2,1250,8,0,"1b","1b","1b","1b","1b"
"2025-12-04 18:00:00",544,2,3765.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-04 19:00:00",485,2,3859.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-04 20:00:00",455,2,4471,7,0,"1b","1b","1b","1b","1b"
"2025-12-04 21:00:00",447.5,2,NA,2,0,"1b","1b","5b","1b","1b"
"2025-12-04 22:00:00",485,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-04 23:00:00",634,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-05 00:00:00",671.5,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-05 01:00:00",529,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-05 02:00:00",709,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-05 03:00:00",574,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-12-05 04:00:00",455,1,1918.5,0,0,"1b","1b","1b","1b","1b"
"2025-12-05 05:00:00",245,1,6881.5,3,0,"1b","1b","1b","1b","1b"
"2025-12-05 06:00:00",245,1,5884.5,6,0,"1b","1b","1b","1b","1b"
"2025-12-05 07:00:00",245,1,5276.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-05 08:00:00",260,1,2653,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 09:00:00",529,2,4065,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 10:00:00",455,2,4440,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 11:00:00",619,2,3884.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 12:00:00",769,2,3431.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 13:00:00",634,2,3484,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 14:00:00",799,0,574.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-05 15:00:00",NA,0,726.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 16:00:00",NA,0,595.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 17:00:00",NA,0,456,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 18:00:00",NA,0,334.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 19:00:00",NA,0,241,8,1,"5b","1b","1b","1b","1b"
"2025-12-05 20:00:00",NA,0,240,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 21:00:00",NA,0,210,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 22:00:00",NA,0,302,8,0,"5b","1b","1b","1b","1b"
"2025-12-05 23:00:00",NA,0,718,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 00:00:00",485,0,1065.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-06 01:00:00",470,2,3338,7,0,"1b","1b","1b","1b","1b"
"2025-12-06 02:00:00",529,1,1623,8,0,"1b","1b","1b","1b","1b"
"2025-12-06 03:00:00",485,0,439.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-06 04:00:00",NA,0,397,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 05:00:00",NA,0,431,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 06:00:00",NA,0,272.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 07:00:00",NA,0,194.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 08:00:00",NA,0,274,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 09:00:00",NA,0,264.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 10:00:00",NA,0,320.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 11:00:00",NA,0,854,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 12:00:00",410,0,813.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-06 13:00:00",514,0,1017,7,0,"1b","1b","1b","1b","1b"
"2025-12-06 14:00:00",NA,0,838,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 15:00:00",NA,0,976,8,0,"5b","1b","1b","1b","1b"
"2025-12-06 16:00:00",821.5,0,1334.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-06 17:00:00",604,0,1240.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-06 18:00:00",559,0,875.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-06 19:00:00",559,0,801,8,0,"1b","1b","1b","1b","1b"
"2025-12-06 20:00:00",425,0,926.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-06 21:00:00",410,0,773.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-06 22:00:00",589,0,860,6,0,"1b","1b","1b","1b","1b"
"2025-12-06 23:00:00",574,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-07 00:00:00",425,2,1098.5,3,0,"1b","1b","1b","1b","1b"
"2025-12-07 01:00:00",455,1,5865,4,0,"1b","1b","1b","1b","1b"
"2025-12-07 02:00:00",485,1,8112.5,5,0,"1b","1b","1b","1b","1b"
"2025-12-07 03:00:00",589,1,6912,7,0,"1b","1b","1b","1b","1b"
"2025-12-07 04:00:00",NA,0,113,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 05:00:00",559,0,770,6,0,"1b","1b","1b","1b","1b"
"2025-12-07 06:00:00",NA,0,79.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 07:00:00",NA,0,91,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 08:00:00",NA,0,77,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 09:00:00",NA,0,68,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 10:00:00",NA,0,56,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 11:00:00",NA,0,95,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 12:00:00",NA,0,97,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 13:00:00",NA,0,128,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 14:00:00",NA,0,209.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-07 15:00:00",NA,0,471,8,0,"5b","1b","1b","1b","1b"
"2025-12-07 16:00:00",NA,0,578,8,0,"5b","1b","1b","1b","1b"
"2025-12-07 17:00:00",NA,0,574.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-07 18:00:00",NA,0,705,6,0,"5b","1b","1b","1b","1b"
"2025-12-07 19:00:00",709,1,1374,4,0,"1b","1b","1b","1b","1b"
"2025-12-07 20:00:00",709,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-07 21:00:00",709,1,587.5,1,0,"1b","1b","1b","1b","1b"
"2025-12-07 22:00:00",500,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-12-07 23:00:00",889,2,594,0,0,"1b","1b","1b","1b","1b"
"2025-12-08 00:00:00",874,1,633,2,0,"1b","1b","1b","1b","1b"
"2025-12-08 01:00:00",410,2,7335,2,0,"1b","1b","1b","1b","1b"
"2025-12-08 02:00:00",320,2,7545,3,0,"1b","1b","1b","1b","1b"
"2025-12-08 03:00:00",245,1,7160.5,3,0,"1b","1b","1b","1b","1b"
"2025-12-08 04:00:00",335,2,6542.5,6,0,"1b","1b","1b","1b","1b"
"2025-12-08 05:00:00",320,0,477,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 06:00:00",NA,0,371.5,7,0,"5b","1b","1b","1b","1b"
"2025-12-08 07:00:00",485,0,1404,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 08:00:00",350,2,886,8,0,"1b","1b","1b","1b","1b"
"2025-12-08 09:00:00",462.5,1,4427,8,0,"1b","1b","1b","1b","1b"
"2025-12-08 10:00:00",440,2,4456,8,0,"1b","1b","1b","1b","1b"
"2025-12-08 11:00:00",470,2,5766.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 12:00:00",500,2,5762,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 13:00:00",485,2,3759.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 14:00:00",694,2,3388.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-08 15:00:00",739,2,3141.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-08 16:00:00",589,1,4679,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 17:00:00",559,2,4778.5,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 18:00:00",514,1,4281,8,0,"1b","1b","1b","1b","1b"
"2025-12-08 19:00:00",365,0,8218,7,0,"1b","1b","1b","1b","1b"
"2025-12-08 20:00:00",NA,0,275,8,0,"5b","1b","1b","1b","1b"
"2025-12-08 21:00:00",NA,0,515,8,0,"5b","1b","1b","1b","1b"
"2025-12-08 22:00:00",NA,0,386,8,0,"5b","1b","1b","1b","1b"
"2025-12-08 23:00:00",NA,0,144,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 00:00:00",NA,0,141.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 01:00:00",NA,0,181.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 02:00:00",NA,0,269,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 03:00:00",NA,0,304.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 04:00:00",NA,0,369,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 05:00:00",NA,0,375,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 06:00:00",NA,0,343.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 07:00:00",NA,0,320.5,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 08:00:00",NA,0,310,8,1,"5b","1b","1b","1b","1b"
"2025-12-09 09:00:00",NA,0,303,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 10:00:00",NA,0,384,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 11:00:00",NA,0,423,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 12:00:00",NA,0,415.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 13:00:00",NA,0,443.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 14:00:00",NA,0,438.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 15:00:00",NA,0,410,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 16:00:00",NA,0,944.5,8,0,"5b","1b","1b","1b","1b"
"2025-12-09 17:00:00",1009,0,1078,8,0,"1b","1b","1b","1b","1b"
"2025-12-09 18:00:00",574,0,875,7,0,"1b","1b","1b","1b","1b"
"2025-12-09 19:00:00",671.5,0,1205,8,0,"1b","1b","1b","1b","1b"
"2025-12-09 20:00:00",485,0,1172,4.5,0,"1b","1b","1b","1b","1b"
"2025-12-09 21:00:00",1159,0,1462.5,2,0,"1b","1b","1b","1b","1b"
"2025-12-09 22:00:00",574,2,1205,6,0,"1b","1b","1b","1b","1b"
"2025-12-09 23:00:00",500,2,1246,7,0,"1b","1b","1b","1b","1b"
"2025-12-10 00:00:00",581.5,2,1202.5,8,0,"1b","1b","1b","1b","1b"
"2025-12-10 01:00:00",634,1,1289.5,6,0,"1b","1b","1b","1b","1b"
"2025-12-10 02:00:00",694,0,645,2,0,"1b","1b","1b","1b","1b"
"2025-12-10 03:00:00",619,1,573,0,0,"1b","1b","1b","1b","1b"
"2025-12-10 04:00:00",529,1,1268,1,0,"1b","1b","1b","1b","1b"
"2025-12-10 05:00:00",365,0,1560,6,0,"1b","1b","1b","1b","1b"
"2025-12-10 06:00:00",425,1,1004,7,0,"1b","1b","1b","1b","1b"
"2025-12-10 07:00:00",350,0,492,3,0,"1b","1b","1b","1b","1b"
"2025-12-10 08:00:00",589,2,1350,5,0,"1b","1b","1b","1b","1b"
"2025-12-10 09:00:00",NA,0,794.5,7,0,"5b","1b","1b","1b","1b"
"2025-12-10 10:00:00",NA,0,853,6,0,"5b","1b","1b","1b","1b"
"2025-12-10 11:00:00",829,0,786,3,0,"1b","1b","1b","1b","1b"
"2025-12-10 12:00:00",NA,0,813,6,0,"5b","1b","1b","1b","1b"
"2025-12-10 13:00:00",844,0,1065,3,0,"1b","1b","1b","1b","1b"
