"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2023-12-01 00:00:00",664,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 01:00:00",619,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 02:00:00",709,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 03:00:00",664,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 04:00:00",500,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 05:00:00",574,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 06:00:00",320,1,279,1,0,"1b","1b","1b","1b","1b"
"2023-12-01 07:00:00",566.5,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 08:00:00",305,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 09:00:00",275,1,276,0,0,"1b","1b","1b","1b","1b"
"2023-12-01 10:00:00",305,0,279,2,0,"1b","1b","1b","1b","1b"
"2023-12-01 11:00:00",275,1,357.5,0,0,"1b","1b","1b","1b","1b"
"2023-12-01 12:00:00",350,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 13:00:00",709,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 14:00:00",529,2,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 15:00:00",425,1,417,0,0,"1b","1b","1b","1b","1b"
"2023-12-01 16:00:00",305,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-12-01 17:00:00",335,0,292.5,5,0,"1b","1b","1b","1b","1b"
"2023-12-01 18:00:00",200,0,27,3,0,"1b","1b","1b","1b","1b"
"2023-12-01 19:00:00",NA,0,48,9,2,"5b","1b","1b","1b","1b"
"2023-12-01 20:00:00",NA,0,35,9,2,"5b","1b","1b","1b","1b"
"2023-12-01 21:00:00",NA,0,33,9,2,"5b","1b","1b","1b","1b"
"2023-12-01 22:00:00",NA,0,32,9,2,"5b","1b","1b","1b","1b"
"2023-12-01 23:00:00",NA,0,32,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 00:00:00",NA,0,26,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 01:00:00",NA,0,35,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 02:00:00",NA,0,38,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 03:00:00",NA,0,55,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 04:00:00",NA,0,88.5,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 05:00:00",NA,0,48,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 06:00:00",NA,0,50,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 07:00:00",NA,0,49,9,2,"5b","1b","1b","1b","1b"
"2023-12-02 08:00:00",NA,0,60,8,3,"5b","1b","1b","1b","1b"
"2023-12-02 09:00:00",500,0,87,3,0,"1b","1b","1b","1b","1b"
"2023-12-02 10:00:00",NA,0,72,8,3,"5b","1b","1b","1b","1b"
"2023-12-02 11:00:00",NA,0,78,8,3,"5b","1b","1b","1b","1b"
"2023-12-02 12:00:00",649,0,101,2,0,"1b","1b","1b","1b","1b"
"2023-12-02 13:00:00",619,2,3078.5,1,0,"1b","1b","1b","1b","1b"
"2023-12-02 14:00:00",425,2,2419.5,7,0,"1b","1b","1b","1b","1b"
"2023-12-02 15:00:00",500,1,2825.5,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 16:00:00",544,1,3255,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 17:00:00",544,1,2815,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 18:00:00",589,2,2735,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 19:00:00",619,2,2483.5,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 20:00:00",754,2,2804,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 21:00:00",664,1,2283.5,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 22:00:00",679,2,2325,8,0,"1b","1b","1b","1b","1b"
"2023-12-02 23:00:00",964,2,1690,8,0,"1b","1b","1b","1b","1b"
"2023-12-03 00:00:00",NA,0,528.5,8,4,"5b","1b","1b","1b","1b"
"2023-12-03 01:00:00",NA,0,131.5,8,3,"5b","1b","1b","1b","1b"
"2023-12-03 02:00:00",NA,0,133,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 03:00:00",NA,0,175,8,0,"5b","1b","1b","1b","1b"
"2023-12-03 04:00:00",NA,0,132,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 05:00:00",NA,0,104,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 06:00:00",NA,0,120.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 07:00:00",NA,0,93,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 08:00:00",NA,0,91,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 09:00:00",NA,0,69,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 10:00:00",NA,0,66.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 11:00:00",NA,0,71,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 12:00:00",NA,0,70,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 13:00:00",NA,0,61,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 14:00:00",NA,0,66.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 15:00:00",NA,0,63,8,1,"5b","1b","1b","1b","1b"
"2023-12-03 16:00:00",NA,0,44,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 17:00:00",NA,0,39,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 18:00:00",NA,0,35,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 19:00:00",NA,0,40,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 20:00:00",NA,0,40,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 21:00:00",NA,0,38,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 22:00:00",NA,0,40,9,2,"5b","1b","1b","1b","1b"
"2023-12-03 23:00:00",NA,0,38,9,2,"5b","1b","1b","1b","1b"
"2023-12-04 00:00:00",NA,0,35,9,2,"5b","1b","1b","1b","1b"
"2023-12-04 01:00:00",NA,0,47,9,2,"5b","1b","1b","1b","1b"
"2023-12-04 02:00:00",NA,0,90,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 03:00:00",NA,0,259,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 04:00:00",NA,0,219,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 05:00:00",NA,0,173.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 06:00:00",NA,0,138,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 07:00:00",NA,0,112,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 08:00:00",NA,0,73,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 09:00:00",NA,0,68,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 10:00:00",NA,0,71,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 11:00:00",NA,0,61,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 12:00:00",NA,0,57,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 13:00:00",NA,0,53,9,2,"5b","1b","1b","1b","1b"
"2023-12-04 14:00:00",NA,0,82,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 15:00:00",NA,0,120,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 16:00:00",NA,0,124.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 17:00:00",NA,0,126,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 18:00:00",NA,0,125,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 19:00:00",NA,0,112.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 20:00:00",NA,0,108.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 21:00:00",NA,0,142.5,8,1,"5b","1b","1b","1b","1b"
"2023-12-04 22:00:00",NA,0,250.5,8,1,"5b","1b","1b","1b","1b"
