"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-09-01 00:00:00",529,1,609,1,0,"1b","1b","1b","1b","1b"
"2025-09-01 01:00:00",514,1,482,0,0,"1b","1b","1b","1b","1b"
"2025-09-01 02:00:00",NA,0,501,7,0,"5b","1b","1b","1b","1b"
"2025-09-01 03:00:00",NA,0,417,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 04:00:00",NA,0,421,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 05:00:00",NA,0,518,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 06:00:00",NA,0,485,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 07:00:00",NA,0,527,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 08:00:00",NA,0,611,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 09:00:00",NA,0,811.5,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 10:00:00",NA,0,678,8,0,"5b","1b","1b","1b","1b"
"2025-09-01 11:00:00",365,0,931,8,0,"1b","1b","1b","1b","1b"
"2025-09-01 12:00:00",NA,0,1282,7,1,"5b","1b","1b","1b","1b"
"2025-09-01 13:00:00",NA,0,1771,7,4,"5b","1b","1b","1b","1b"
"2025-09-01 14:00:00",470,0,2279,6,0,"1b","1b","1b","1b","1b"
"2025-09-01 15:00:00",649,4,2445.5,5,0,"1b","1b","1b","1b","1b"
"2025-09-01 16:00:00",829,4,4093,4,0,"1b","1b","1b","1b","1b"
"2025-09-01 17:00:00",1294,0,1512,3,0,"1b","1b","1b","1b","1b"
"2025-09-01 18:00:00",1211.5,0,3168,5,0,"1b","1b","1b","1b","1b"
"2025-09-01 19:00:00",896.5,0,1725,6,0,"1b","1b","1b","1b","1b"
"2025-09-01 20:00:00",1009,2,6947.5,4,0,"1b","1b","1b","1b","1b"
"2025-09-01 21:00:00",799,1,8149.5,6,0,"1b","1b","1b","1b","1b"
"2025-09-01 22:00:00",694,1,6167,7,0,"1b","1b","1b","1b","1b"
"2025-09-01 23:00:00",365,2,5986,7,0,"1b","1b","1b","1b","1b"
"2025-09-02 00:00:00",365,2,6349,7,0,"1b","1b","1b","1b","1b"
"2025-09-02 01:00:00",679,1,6117.5,7,0,"1b","1b","1b","1b","1b"
"2025-09-02 02:00:00",724,0,160,6,0,"1b","1b","1b","1b","1b"
"2025-09-02 03:00:00",484.5,0,152.5,4,0,"1b","1b","1b","1b","1b"
"2025-09-02 04:00:00",NA,0,134,8,0,"5b","1b","1b","1b","1b"
