"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2024-08-01 00:00:00",470,2,3983,8,0,"1b","1b","1b","1b","1b"
"2024-08-01 01:00:00",410,1,4374,8,0,"1b","1b","1b","1b","1b"
"2024-08-01 02:00:00",440,2,4793,7,0,"1b","1b","1b","1b","1b"
"2024-08-01 03:00:00",859,2,4792.5,7,0,"1b","1b","1b","1b","1b"
"2024-08-01 04:00:00",994,2,3352,8,0,"1b","1b","1b","1b","1b"
"2024-08-01 05:00:00",NA,0,1672,7,4,"5b","1b","1b","1b","1b"
"2024-08-01 06:00:00",NA,0,1114,8,4,"5b","1b","1b","1b","1b"
"2024-08-01 07:00:00",NA,0,1095,8,0,"5b","1b","1b","1b","1b"
"2024-08-01 08:00:00",739,0,1188,7,0,"1b","1b","1b","1b","1b"
"2024-08-01 09:00:00",799,2,3058,3,0,"1b","1b","1b","1b","1b"
"2024-08-01 10:00:00",739,2,2233.5,4,0,"1b","1b","1b","1b","1b"
"2024-08-01 11:00:00",949,2,3045,1,0,"1b","1b","1b","1b","1b"
"2024-08-01 12:00:00",1009,0,1349,3,0,"1b","1b","1b","1b","1b"
"2024-08-01 13:00:00",NA,0,1047.5,8,0,"5b","1b","1b","1b","1b"
"2024-08-01 14:00:00",NA,0,1084,8,0,"5b","1b","1b","1b","1b"
"2024-08-01 15:00:00",994,0,1423,5,0,"1b","1b","1b","1b","1b"
"2024-08-01 16:00:00",979,3,1561.5,3,0,"1b","1b","1b","1b","1b"
"2024-08-01 17:00:00",994,3,1484,1,0,"1b","1b","1b","1b","1b"
"2024-08-01 18:00:00",1039,0,1529,7,0,"1b","1b","1b","1b","1b"
"2024-08-01 19:00:00",1204,2,2261,8,0,"1b","1b","1b","1b","1b"
"2024-08-01 20:00:00",1069,1,1739,8,0,"1b","1b","1b","1b","1b"
"2024-08-01 21:00:00",1054,1,1877,6,0,"1b","1b","1b","1b","1b"
"2024-08-01 22:00:00",1054,2,1933,2,0,"1b","1b","1b","1b","1b"
"2024-08-01 23:00:00",994,2,1861,7,0,"1b","1b","1b","1b","1b"
"2024-08-02 00:00:00",410,2,1378,3,0,"1b","1b","1b","1b","1b"
"2024-08-02 01:00:00",380,2,1477,3,0,"1b","1b","1b","1b","1b"
"2024-08-02 02:00:00",395,2,1864.5,5,0,"1b","1b","1b","1b","1b"
"2024-08-02 03:00:00",1024,2,1623,3,0,"1b","1b","1b","1b","1b"
"2024-08-02 04:00:00",949,1,NA,1,0,"1b","1b","5b","1b","1b"
"2024-08-02 05:00:00",455,2,NA,0,0,"1b","1b","5b","1b","1b"
"2024-08-02 06:00:00",440,2,NA,0,0,"1b","1b","5b","1b","1b"
"2024-08-02 07:00:00",814,1,6105,1,0,"1b","1b","1b","1b","1b"
"2024-08-02 08:00:00",455,1,6314,3,0,"1b","1b","1b","1b","1b"
"2024-08-02 09:00:00",589,3,6396.5,6,0,"1b","1b","1b","1b","1b"
"2024-08-02 10:00:00",979,5,6718,7,0,"1b","1b","1b","1b","1b"
"2024-08-02 11:00:00",649,4,5946.5,6,0,"1b","1b","1b","1b","1b"
"2024-08-02 12:00:00",664,3,965.5,5,0,"1b","1b","1b","1b","1b"
"2024-08-02 13:00:00",470,0,1024,6,0,"1b","1b","1b","1b","1b"
"2024-08-02 14:00:00",485,0,1126.5,6,0,"1b","1b","1b","1b","1b"
"2024-08-02 15:00:00",574,0,1423,6,0,"1b","1b","1b","1b","1b"
"2024-08-02 16:00:00",470,3,1246,7,0,"1b","1b","1b","1b","1b"
"2024-08-02 17:00:00",462.5,0,1053,8,0,"1b","1b","1b","1b","1b"
"2024-08-02 18:00:00",380,0,1051,8,0,"1b","1b","1b","1b","1b"
"2024-08-02 19:00:00",455,0,3029,7,0,"1b","1b","1b","1b","1b"
"2024-08-02 20:00:00",NA,0,2833.5,7,0,"5b","1b","1b","1b","1b"
"2024-08-02 21:00:00",425,2,2343,7,0,"1b","1b","1b","1b","1b"
"2024-08-02 22:00:00",425,2,2398.5,7,0,"1b","1b","1b","1b","1b"
"2024-08-02 23:00:00",440,1,977,6,0,"1b","1b","1b","1b","1b"
"2024-08-03 00:00:00",410,0,814.5,8,0,"1b","1b","1b","1b","1b"
"2024-08-03 01:00:00",410,2,1696,7,0,"1b","1b","1b","1b","1b"
"2024-08-03 02:00:00",395,2,624,8,0,"1b","1b","1b","1b","1b"
"2024-08-03 03:00:00",350,1,872,8,0,"1b","1b","1b","1b","1b"
"2024-08-03 04:00:00",350,0,501,8,0,"1b","1b","1b","1b","1b"
"2024-08-03 05:00:00",NA,0,314,8,0,"5b","1b","1b","1b","1b"
"2024-08-03 06:00:00",NA,0,129,8,1,"5b","1b","1b","1b","1b"
"2024-08-03 07:00:00",NA,0,209,8,1,"5b","1b","1b","1b","1b"
"2024-08-03 08:00:00",NA,0,607,7,4,"5b","1b","1b","1b","1b"
"2024-08-03 09:00:00",NA,0,842,7,4,"5b","1b","1b","1b","1b"
"2024-08-03 10:00:00",604,0,1099,5,0,"1b","1b","1b","1b","1b"
"2024-08-03 11:00:00",NA,0,1148,7,0,"5b","1b","1b","1b","1b"
"2024-08-03 12:00:00",874,0,1282,7,0,"1b","1b","1b","1b","1b"
"2024-08-03 13:00:00",739,0,1279,8,0,"1b","1b","1b","1b","1b"
"2024-08-03 14:00:00",739,0,1382,6,0,"1b","1b","1b","1b","1b"
"2024-08-03 15:00:00",NA,0,1431,7,0,"5b","1b","1b","1b","1b"
"2024-08-03 16:00:00",NA,0,1504.5,7,0,"5b","1b","1b","1b","1b"
"2024-08-03 17:00:00",NA,0,1533,6,0,"5b","1b","1b","1b","1b"
"2024-08-03 18:00:00",NA,0,1546,5,0,"5b","1b","1b","1b","1b"
"2024-08-03 19:00:00",1623,3,8606,3,0,"1b","1b","1b","1b","1b"
"2024-08-03 20:00:00",1563,1,7767,5,0,"1b","1b","1b","1b","1b"
"2024-08-03 21:00:00",485,2,7374,7,0,"1b","1b","1b","1b","1b"
"2024-08-03 22:00:00",1189,2,6923,7,0,"1b","1b","1b","1b","1b"
"2024-08-03 23:00:00",1219,2,6771,7,0,"1b","1b","1b","1b","1b"
"2024-08-04 00:00:00",387.5,2,6106,7,0,"1b","1b","1b","1b","1b"
"2024-08-04 01:00:00",500,2,5526,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 02:00:00",500,2,5071,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 03:00:00",694,2,4387.5,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 04:00:00",979,3,3902,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 05:00:00",589,3,3469,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 06:00:00",589,0,3497.5,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 07:00:00",260,1,3546.5,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 08:00:00",604,3,3776,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 09:00:00",485,2,3274,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 10:00:00",470,3,3246.5,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 11:00:00",769,0,3892,8,0,"1b","1b","1b","1b","1b"
"2024-08-04 12:00:00",NA,0,1325,8,0,"5b","1b","1b","1b","1b"
"2024-08-04 13:00:00",NA,0,1142,8,0,"5b","1b","1b","1b","1b"
"2024-08-04 14:00:00",NA,0,1199,8,0,"5b","1b","1b","1b","1b"
