"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-07-01 00:00:00",1369,2,5072,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 01:00:00",410,1.5,4887.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 02:00:00",1249,1,5021,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 03:00:00",350,1,5001,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 04:00:00",440,1,4677.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 05:00:00",485,1,4242.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 06:00:00",485,1,944,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 07:00:00",395,2,991.5,7,0,"1b","1b","1b","1b","1b"
"2025-07-01 08:00:00",979,2,4785,7,0,"1b","1b","1b","1b","1b"
"2025-07-01 09:00:00",604,3,4830,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 10:00:00",514.5,0,914.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 11:00:00",NA,0,870,8,0,"5b","1b","1b","1b","1b"
"2025-07-01 12:00:00",NA,0,902,8,0,"5b","1b","1b","1b","1b"
"2025-07-01 13:00:00",1024,0,5167.5,7,0,"1b","1b","1b","1b","1b"
"2025-07-01 14:00:00",1084,0,5160,6,0,"1b","1b","1b","1b","1b"
"2025-07-01 15:00:00",1009,0,5190,7,0,"1b","1b","1b","1b","1b"
"2025-07-01 16:00:00",724,3,5714,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 17:00:00",485,1,5916.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 18:00:00",559,2,5729,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 19:00:00",500,2,4394.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 20:00:00",649,2,6314,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 21:00:00",724,2,1321.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 22:00:00",739,2,1283,8,0,"1b","1b","1b","1b","1b"
"2025-07-01 23:00:00",410,2,1577,7,0,"1b","1b","1b","1b","1b"
"2025-07-02 00:00:00",350,2,4181,7,0,"1b","1b","1b","1b","1b"
"2025-07-02 01:00:00",634,0,514,8,0,"1b","1b","1b","1b","1b"
"2025-07-02 02:00:00",NA,0,365.5,8,0,"5b","1b","1b","1b","1b"
"2025-07-02 03:00:00",NA,0,324,8,0,"5b","1b","1b","1b","1b"
"2025-07-02 04:00:00",NA,0,299,8,0,"5b","1b","1b","1b","1b"
"2025-07-02 05:00:00",NA,0,203.5,8,1,"5b","1b","1b","1b","1b"
"2025-07-02 06:00:00",NA,0,299,8,0,"5b","1b","1b","1b","1b"
"2025-07-02 07:00:00",NA,0,590,8,0,"5b","1b","1b","1b","1b"
"2025-07-02 08:00:00",440,0,725,8,0,"1b","1b","1b","1b","1b"
"2025-07-02 09:00:00",514,0,1006,8,0,"1b","1b","1b","1b","1b"
"2025-07-02 10:00:00",589,2,1635.5,8,0,"1b","1b","1b","1b","1b"
"2025-07-02 11:00:00",814,0,6224,7,0,"1b","1b","1b","1b","1b"
"2025-07-02 12:00:00",634,0,1656,5,0,"1b","1b","1b","1b","1b"
"2025-07-02 13:00:00",649,4,1844,0,0,"1b","1b","1b","1b","1b"
"2025-07-02 14:00:00",649,4,1924,1,0,"1b","1b","1b","1b","1b"
"2025-07-02 15:00:00",574,4,1846,5,0,"1b","1b","1b","1b","1b"
"2025-07-02 16:00:00",784,5,1728,4,0,"1b","1b","1b","1b","1b"
"2025-07-02 17:00:00",994,4,1616,3,0,"1b","1b","1b","1b","1b"
"2025-07-02 18:00:00",859,0,NA,1,0,"1b","1b","5b","1b","1b"
"2025-07-02 19:00:00",979,4,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-02 20:00:00",1106.5,5,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-02 21:00:00",1399,4,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-02 22:00:00",589,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-02 23:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 00:00:00",604,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 01:00:00",470,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 02:00:00",410,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 03:00:00",395,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 04:00:00",814,4,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 05:00:00",664,4,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 06:00:00",574,4,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 07:00:00",859,3,NA,0,0,"1b","1b","5b","1b","1b"
"2025-07-03 08:00:00",874,5,1200.5,0,0,"1b","1b","1b","1b","1b"
"2025-07-03 09:00:00",604,5,1397,3,0,"1b","1b","1b","1b","1b"
"2025-07-03 10:00:00",485,4,1734,4,0,"1b","1b","1b","1b","1b"
"2025-07-03 11:00:00",455,5.5,1996,4,0,"1b","1b","1b","1b","1b"
"2025-07-03 12:00:00",455,5,2211,5,0,"1b","1b","1b","1b","1b"
"2025-07-03 13:00:00",440,5,2070,5,0,"1b","1b","1b","1b","1b"
"2025-07-03 14:00:00",455,4,2297,6,0,"1b","1b","1b","1b","1b"
"2025-07-03 15:00:00",514,4,2253.5,6,0,"1b","1b","1b","1b","1b"
"2025-07-03 16:00:00",769,5,NA,1,0,"1b","1b","5b","1b","1b"
