"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2025-04-01 00:00:00",455,2,8089.5,2,0,"1b","1b","1b","1b","1b"
"2025-04-01 01:00:00",514,2,NA,1,0,"1b","1b","5b","1b","1b"
"2025-04-01 02:00:00",649,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-04-01 03:00:00",694,1,8816,1,0,"1b","1b","1b","1b","1b"
"2025-04-01 04:00:00",716.5,0,NA,1,0,"1b","1b","5b","1b","1b"
"2025-04-01 05:00:00",649,1,8996,1,0,"1b","1b","1b","1b","1b"
"2025-04-01 06:00:00",245,1,8295,4,0,"1b","1b","1b","1b","1b"
"2025-04-01 07:00:00",260,0,224.5,6,0,"1b","1b","1b","1b","1b"
"2025-04-01 08:00:00",NA,0,240.5,8,0,"5b","1b","1b","1b","1b"
"2025-04-01 09:00:00",395,0,294,6,0,"1b","1b","1b","1b","1b"
"2025-04-01 10:00:00",514,1,NA,1,0,"1b","1b","5b","1b","1b"
"2025-04-01 11:00:00",664,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 12:00:00",799,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 13:00:00",904,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 14:00:00",964,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 15:00:00",1069,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 16:00:00",1039,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 17:00:00",1054,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 18:00:00",1009,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 19:00:00",949,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 20:00:00",904,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 21:00:00",859,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 22:00:00",500,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-01 23:00:00",559,2,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-02 00:00:00",395,1,NA,0,0,"1b","1b","5b","1b","1b"
"2025-04-02 01:00:00",320,1,NA,0,0,"1b","1b","5b","1b","1b"
