"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2023-11-09 09:00:00",-3,0,257,-2,0,"1b","1b","1b","1b","1b"
"2023-11-09 10:00:00",455,0,406.5,6,0,"1b","1b","1b","1b","1b"
"2023-11-09 11:00:00",NA,0,511,5,0,"5b","1b","1b","1b","1b"
"2023-11-09 12:00:00",754,0,890,6,0,"1b","1b","1b","1b","1b"
"2023-11-09 13:00:00",604,0,1122.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-09 14:00:00",544,0,2877,6,0,"1b","1b","1b","1b","1b"
"2023-11-09 15:00:00",410,2,1041,7,0,"1b","1b","1b","1b","1b"
"2023-11-09 16:00:00",NA,0,768,8,0,"5b","1b","1b","1b","1b"
"2023-11-09 17:00:00",350,0,791,8,0,"1b","1b","1b","1b","1b"
"2023-11-09 18:00:00",889,0,845,7,0,"1b","1b","1b","1b","1b"
"2023-11-09 19:00:00",874,0,1395.5,5,0,"1b","1b","1b","1b","1b"
"2023-11-09 20:00:00",1099,2,5720,5,0,"1b","1b","1b","1b","1b"
"2023-11-09 21:00:00",769,2,4921,3,0,"1b","1b","1b","1b","1b"
"2023-11-09 22:00:00",754,2,809,2,0,"1b","1b","1b","1b","1b"
"2023-11-09 23:00:00",664,0,5732,5,0,"1b","1b","1b","1b","1b"
"2023-11-10 00:00:00",664,2,3703,5,0,"1b","1b","1b","1b","1b"
"2023-11-10 01:00:00",485,1,813,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 02:00:00",470,0,118,8,1,"1b","1b","1b","1b","1b"
"2023-11-10 03:00:00",NA,0,111,8,1,"5b","1b","1b","1b","1b"
"2023-11-10 04:00:00",904,1,2669,6,0,"1b","1b","1b","1b","1b"
"2023-11-10 05:00:00",649,1,2180.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-10 06:00:00",814,2,2605.5,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 07:00:00",754,2,3000,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 08:00:00",649,2,4398.5,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 09:00:00",589,0,214,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 10:00:00",NA,0,171,5,0,"5b","1b","1b","1b","1b"
"2023-11-10 11:00:00",889,0,983.5,2,0,"1b","1b","1b","1b","1b"
"2023-11-10 12:00:00",380,0,540,5,0,"1b","1b","1b","1b","1b"
"2023-11-10 13:00:00",470,0,766.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-10 14:00:00",716.5,0,989,4,0,"1b","1b","1b","1b","1b"
"2023-11-10 15:00:00",1129,2,978,2,0,"1b","1b","1b","1b","1b"
"2023-11-10 16:00:00",949,2,912,1,0,"1b","1b","1b","1b","1b"
"2023-11-10 17:00:00",1144,0,1009,6,0,"1b","1b","1b","1b","1b"
"2023-11-10 18:00:00",829,0,968,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 19:00:00",986.5,0,978,8,0,"1b","1b","1b","1b","1b"
"2023-11-10 20:00:00",874,0,1182.5,6,0,"1b","1b","1b","1b","1b"
"2023-11-10 21:00:00",634,2,1099,2,0,"1b","1b","1b","1b","1b"
"2023-11-10 22:00:00",559,2,917,0,0,"1b","1b","1b","1b","1b"
"2023-11-10 23:00:00",904,2,1522,1,0,"1b","1b","1b","1b","1b"
"2023-11-11 00:00:00",769,0,1517,5,0,"1b","1b","1b","1b","1b"
"2023-11-11 01:00:00",649,2,1469,2,0,"1b","1b","1b","1b","1b"
"2023-11-11 02:00:00",514,1,1397,3,0,"1b","1b","1b","1b","1b"
"2023-11-11 03:00:00",769,0,2384.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-11 04:00:00",904,2,3080.5,6,0,"1b","1b","1b","1b","1b"
"2023-11-11 05:00:00",724,2,662,2,0,"1b","1b","1b","1b","1b"
"2023-11-11 06:00:00",589,2,626.5,1,0,"1b","1b","1b","1b","1b"
"2023-11-11 07:00:00",470,2,919,1,0,"1b","1b","1b","1b","1b"
"2023-11-11 08:00:00",417.5,2,743.5,1,0,"1b","1b","1b","1b","1b"
"2023-11-11 09:00:00",709,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-11-11 10:00:00",500,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-11-11 11:00:00",410,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-11-11 12:00:00",664,1,676.5,0,0,"1b","1b","1b","1b","1b"
"2023-11-11 13:00:00",859,1,706.5,2,0,"1b","1b","1b","1b","1b"
"2023-11-11 14:00:00",874,0,808,0.5,0,"1b","1b","1b","1b","1b"
"2023-11-11 15:00:00",859,1,937,1,0,"1b","1b","1b","1b","1b"
"2023-11-11 16:00:00",529,2,960,6,0,"1b","1b","1b","1b","1b"
"2023-11-11 17:00:00",859,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-11-11 18:00:00",754,1,NA,0,0,"1b","1b","5b","1b","1b"
"2023-11-11 19:00:00",634,1,9790,2,0,"1b","1b","1b","1b","1b"
"2023-11-11 20:00:00",769,1,8744,5,0,"1b","1b","1b","1b","1b"
"2023-11-11 21:00:00",754,1,8773.5,6,0,"1b","1b","1b","1b","1b"
"2023-11-11 22:00:00",694,1,8113.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-11 23:00:00",829,1,7272.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-12 00:00:00",724,1,7687,7,0,"1b","1b","1b","1b","1b"
"2023-11-12 01:00:00",581.5,1,9138.5,8,0,"1b","1b","1b","1b","1b"
"2023-11-12 02:00:00",574,1,5645,8,0,"1b","1b","1b","1b","1b"
"2023-11-12 03:00:00",455,1,2070.5,7,0,"1b","1b","1b","1b","1b"
"2023-11-12 04:00:00",799,1,1545.5,8,0,"1b","1b","1b","1b","1b"
"2023-11-12 05:00:00",NA,0,160,8,0,"5b","1b","1b","1b","1b"
"2023-11-12 06:00:00",NA,0,130,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 07:00:00",NA,0,113,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 08:00:00",NA,0,113,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 09:00:00",NA,0,109,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 10:00:00",NA,0,109,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 11:00:00",NA,0,135,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 12:00:00",NA,0,323,8,0,"5b","1b","1b","1b","1b"
"2023-11-12 13:00:00",NA,0,212,8,1,"5b","1b","1b","1b","1b"
"2023-11-12 14:00:00",NA,0,183,8,0,"5b","1b","1b","1b","1b"
