"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2024-05-01 00:00:00",NA,0,444,8,2.5,"5b","1b","1b","1b","1b"
"2024-05-01 01:00:00",365,0,2672,6,0,"1b","1b","1b","1b","1b"
"2024-05-01 02:00:00",365,0,260,7,0,"1b","1b","1b","1b","1b"
"2024-05-01 03:00:00",NA,0,195,8,0,"5b","1b","1b","1b","1b"
"2024-05-01 04:00:00",NA,0,162,8,0,"5b","1b","1b","1b","1b"
"2024-05-01 05:00:00",NA,0,124,8,1,"5b","1b","1b","1b","1b"
"2024-05-01 06:00:00",NA,0,130,8,1,"5b","1b","1b","1b","1b"
"2024-05-01 07:00:00",NA,0,431,8,0,"5b","1b","1b","1b","1b"
"2024-05-01 08:00:00",694,0,522.5,7,0,"1b","1b","1b","1b","1b"
"2024-05-01 09:00:00",694,0,630.5,6,0,"1b","1b","1b","1b","1b"
"2024-05-01 10:00:00",836.5,0,802.5,5,0,"1b","1b","1b","1b","1b"
"2024-05-01 11:00:00",859,0,809,2,0,"1b","1b","1b","1b","1b"
"2024-05-01 12:00:00",NA,0,936,7,0,"5b","1b","1b","1b","1b"
"2024-05-01 13:00:00",NA,0,915.5,8,0,"5b","1b","1b","1b","1b"
"2024-05-01 14:00:00",806.5,0,3499,7,0,"1b","1b","1b","1b","1b"
"2024-05-01 15:00:00",919,0,2925.5,7,0,"1b","1b","1b","1b","1b"
"2024-05-01 16:00:00",NA,0,1051,8,0,"5b","1b","1b","1b","1b"
"2024-05-01 17:00:00",NA,0,963,8,0,"5b","1b","1b","1b","1b"
"2024-05-01 18:00:00",679,0,1366.5,7,0,"1b","1b","1b","1b","1b"
"2024-05-01 19:00:00",574,2,917,8,0,"1b","1b","1b","1b","1b"
"2024-05-01 20:00:00",544,0,1007,8,0,"1b","1b","1b","1b","1b"
"2024-05-01 21:00:00",470,2,6507,6,0,"1b","1b","1b","1b","1b"
"2024-05-01 22:00:00",589,1,6912,4,0,"1b","1b","1b","1b","1b"
"2024-05-01 23:00:00",425,1,1567,3,0,"1b","1b","1b","1b","1b"
"2024-05-02 00:00:00",NA,0,367,6,0,"5b","1b","1b","1b","1b"
"2024-05-02 01:00:00",NA,0,380.5,7,0,"5b","1b","1b","1b","1b"
"2024-05-02 02:00:00",NA,0,289,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 03:00:00",NA,0,230,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 04:00:00",NA,0,215,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 05:00:00",NA,0,213,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 06:00:00",NA,0,192,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 07:00:00",NA,0,172,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 08:00:00",NA,0,192,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 09:00:00",NA,0,273,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 10:00:00",NA,0,433.5,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 11:00:00",NA,0,510,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 12:00:00",NA,0,539,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 13:00:00",NA,0,602,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 14:00:00",NA,0,708.5,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 15:00:00",425,0,740.5,8,0,"1b","1b","1b","1b","1b"
"2024-05-02 16:00:00",425,2,874,8,0,"1b","1b","1b","1b","1b"
"2024-05-02 17:00:00",305,2,963,8,0,"1b","1b","1b","1b","1b"
"2024-05-02 18:00:00",350,2,884.5,8,0,"1b","1b","1b","1b","1b"
"2024-05-02 19:00:00",440,0,797.5,8,0,"1b","1b","1b","1b","1b"
"2024-05-02 20:00:00",NA,0,616,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 21:00:00",NA,0,572,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 22:00:00",NA,0,557,8,0,"5b","1b","1b","1b","1b"
"2024-05-02 23:00:00",NA,0,405,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 00:00:00",NA,0,319,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 01:00:00",NA,0,271,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 02:00:00",NA,0,268,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 03:00:00",NA,0,258,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 04:00:00",NA,0,186,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 05:00:00",NA,0,140.5,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 06:00:00",NA,0,150,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 07:00:00",NA,0,133,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 08:00:00",NA,0,171,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 09:00:00",NA,0,227,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 10:00:00",NA,0,308,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 11:00:00",NA,0,281.5,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 12:00:00",NA,0,195,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 13:00:00",NA,0,185,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 14:00:00",NA,0,208,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 15:00:00",NA,0,235,8,1,"5b","1b","1b","1b","1b"
"2024-05-03 16:00:00",NA,0,363,8,0,"5b","1b","1b","1b","1b"
"2024-05-03 17:00:00",470,0,599.5,8,0,"1b","1b","1b","1b","1b"
"2024-05-03 18:00:00",NA,0,1174,8,4,"5b","1b","1b","1b","1b"
"2024-05-03 19:00:00",NA,0,664,8,4,"5b","1b","1b","1b","1b"
"2024-05-03 20:00:00",NA,0,633.5,8,4,"5b","1b","1b","1b","1b"
"2024-05-03 21:00:00",NA,0,338.5,8,4,"5b","1b","1b","1b","1b"
"2024-05-03 22:00:00",NA,0,268,8,4,"5b","1b","1b","1b","1b"
"2024-05-03 23:00:00",NA,0,297.5,8,0,"5b","1b","1b","1b","1b"
"2024-05-04 00:00:00",NA,0,1037.5,8,4,"5b","1b","1b","1b","1b"
"2024-05-04 01:00:00",500,0,1095,8,0,"1b","1b","1b","1b","1b"
"2024-05-04 02:00:00",514,0,977,8,0,"1b","1b","1b","1b","1b"
"2024-05-04 03:00:00",664,1,1008,8,0,"1b","1b","1b","1b","1b"
"2024-05-04 04:00:00",664,0,1065,8,0,"1b","1b","1b","1b","1b"
"2024-05-04 05:00:00",NA,0,265,8,0,"5b","1b","1b","1b","1b"
"2024-05-04 06:00:00",500,0,1337.5,8,0,"1b","1b","1b","1b","1b"
"2024-05-04 07:00:00",604,0,1951,8,0,"1b","1b","1b","1b","1b"
"2024-05-04 08:00:00",NA,0,478,7,0,"5b","1b","1b","1b","1b"
"2024-05-04 09:00:00",NA,0,609,6,0,"5b","1b","1b","1b","1b"
"2024-05-04 10:00:00",NA,0,893,4,0,"5b","1b","1b","1b","1b"
"2024-05-04 11:00:00",NA,0,1094.5,4,0,"5b","1b","1b","1b","1b"
"2024-05-04 12:00:00",559,0,2713,6,0,"1b","1b","1b","1b","1b"
"2024-05-04 13:00:00",455,0,1263,7,0,"1b","1b","1b","1b","1b"
"2024-05-04 14:00:00",544,0,1376,5,0,"1b","1b","1b","1b","1b"
"2024-05-04 15:00:00",500,0,1490.5,5,0,"1b","1b","1b","1b","1b"
"2024-05-04 16:00:00",709,0,1412,6,0,"1b","1b","1b","1b","1b"
"2024-05-04 17:00:00",1174,4,8382,2,0,"1b","1b","1b","1b","1b"
"2024-05-04 18:00:00",919,4,6480,3,0,"1b","1b","1b","1b","1b"
"2024-05-04 19:00:00",649,3,8553.5,4,0,"1b","1b","1b","1b","1b"
"2024-05-04 20:00:00",1129,4,8636,5,0,"1b","1b","1b","1b","1b"
"2024-05-04 21:00:00",500,2,6080.5,5,0,"1b","1b","1b","1b","1b"
"2024-05-04 22:00:00",425,2,5578.5,7,0,"1b","1b","1b","1b","1b"
"2024-05-04 23:00:00",889,3,6176,7,0,"1b","1b","1b","1b","1b"
