"datetime","pbl","pbs","cbh","ttc","sci","qc_flag_pbl","qc_flag_pbs","qc_flag_cbh","qc_flag_ttc","qc_flag_sci"
"2023-09-13 09:00:00",-3,-1,652,-2,0,"1b","1b","1b","1b","1b"
"2023-09-13 10:00:00",NA,0,736,3,0,"5b","1b","1b","1b","1b"
"2023-09-13 11:00:00",1099,0,1049,3,0,"1b","1b","1b","1b","1b"
"2023-09-13 12:00:00",NA,0,1235,7,0,"5b","1b","1b","1b","1b"
"2023-09-13 13:00:00",1121.5,0,1335,7,0,"1b","1b","1b","1b","1b"
"2023-09-13 14:00:00",874,0,1487.5,3,0,"1b","1b","1b","1b","1b"
"2023-09-13 15:00:00",1129,0,1516,6,0,"1b","1b","1b","1b","1b"
"2023-09-13 16:00:00",1099,0,1562,5.5,0,"1b","1b","1b","1b","1b"
"2023-09-13 17:00:00",1114,3,1653,6,0,"1b","1b","1b","1b","1b"
"2023-09-13 18:00:00",1459,1,7172.5,4,0,"1b","1b","1b","1b","1b"
"2023-09-13 19:00:00",1099,2,5825.5,4,0,"1b","1b","1b","1b","1b"
"2023-09-13 20:00:00",1084,1,7145,4,0,"1b","1b","1b","1b","1b"
"2023-09-13 21:00:00",1159,1,5551,5,0,"1b","1b","1b","1b","1b"
"2023-09-13 22:00:00",964,1,4736.5,7,0,"1b","1b","1b","1b","1b"
"2023-09-13 23:00:00",604,2,4707,7,0,"1b","1b","1b","1b","1b"
"2023-09-14 00:00:00",402.5,2,3608.5,8,0,"1b","1b","1b","1b","1b"
"2023-09-14 01:00:00",500,2,1428,8,0,"1b","1b","1b","1b","1b"
"2023-09-14 02:00:00",814,2,1346,8,0,"1b","1b","1b","1b","1b"
"2023-09-14 03:00:00",551.5,1,1412,8,0,"1b","1b","1b","1b","1b"
"2023-09-14 04:00:00",275,1,1443,8,0,"1b","1b","1b","1b","1b"
"2023-09-14 05:00:00",964,1,1489.5,8,0,"1b","1b","1b","1b","1b"
"2023-09-14 06:00:00",NA,0,1124,8,1,"5b","1b","1b","1b","1b"
"2023-09-14 07:00:00",NA,0,980.5,8,1,"5b","1b","1b","1b","1b"
"2023-09-14 08:00:00",NA,0,170.5,8,1,"5b","1b","1b","1b","1b"
"2023-09-14 09:00:00",NA,0,977,7,1,"5b","1b","1b","1b","1b"
"2023-09-14 10:00:00",NA,0,229,8,0,"5b","1b","1b","1b","1b"
"2023-09-14 11:00:00",NA,0,207,8,0,"5b","1b","1b","1b","1b"
"2023-09-14 12:00:00",-3,0,321,8,0,"1b","1b","1b","1b","1b"
