"datetime","PM1","PM2p5","PM10","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
"2020-07-01 00:00:00",1.92705346666667,2.31227105,3.10172303333333,1,1,1
"2020-07-01 01:00:00",1.92476603333333,2.3728125,3.19129833333333,1,1,1
"2020-07-01 02:00:00",3.04353146666667,3.5258978,4.52911583333333,1,1,1
"2020-07-01 03:00:00",3.66293975,4.18902505,5.4033643,1,1,1
"2020-07-01 04:00:00",2.3115423,2.66819611666667,3.31026605,1,1,1
"2020-07-01 05:00:00",1.56470025,1.93606505,2.85696576666667,1,1,1
"2020-07-01 06:00:00",1.43904083333333,1.85866585,2.93268278333333,1,1,1
"2020-07-01 07:00:00",1.97585438333333,2.53959328333333,3.93237813333333,1,1,1
"2020-07-01 08:00:00",2.22094853333333,2.79280775,4.13322726666667,1,1,1
"2020-07-01 09:00:00",1.96680588333333,2.64238908333333,5.048138,1,1,1
"2020-07-01 10:00:00",1.52829348333333,1.98674916666667,3.75756436666667,1,1,1
"2020-07-01 11:00:00",1.69375833333333,2.17319548333333,4.09894168333333,1,1,1
"2020-07-01 12:00:00",1.21126016666667,1.58427468333333,2.99303746666667,1,1,1
"2020-07-01 13:00:00",1.274612,1.70411418333333,2.9302127,1,1,1
"2020-07-01 14:00:00",1.54212491666667,1.93319245,3.10924743333333,1,1,1
"2020-07-01 15:00:00",1.9300772,2.43127713333333,4.36990906666667,1,1,1
"2020-07-01 16:00:00",1.91442015254237,2.38260898305085,3.92532762711864,1,1,1
"2020-07-01 17:00:00",2.55776756666667,2.94604013333333,4.1433071,1,1,1
"2020-07-01 18:00:00",2.78547048333333,3.3409775,4.9550835,1,1,1
"2020-07-01 19:00:00",2.90838308333333,3.58521665,5.90011226666667,1,1,1
"2020-07-01 20:00:00",2.42160366666667,3.0864232,5.40598676666667,1,1,1
"2020-07-01 21:00:00",2.00548661666667,2.76253715,5.05929956666667,1,1,1
"2020-07-01 22:00:00",1.86951043333333,2.59528723333333,5.03031243333333,1,1,1
"2020-07-01 23:00:00",2.06084258333333,2.81955265,5.31051268333333,1,1,1
"2020-07-02 00:00:00",2.108659,2.86402475,4.83296563333333,1,1,1
