"datetime","PM1","PM2p5","PM10","qc_flag_PM1","qc_flag_PM2p5","qc_flag_PM10"
"2019-09-01 00:00:00",1.56293288333333,2.6052603,4.83570386666667,1,1,1
"2019-09-01 01:00:00",NA,NA,NA,2,2,2
"2019-09-01 02:00:00",NA,NA,NA,0,0,0
"2019-09-01 03:00:00",NA,NA,NA,0,0,0
"2019-09-01 04:00:00",NA,NA,NA,0,0,0
"2019-09-01 05:00:00",NA,NA,NA,0,0,0
"2019-09-01 06:00:00",NA,NA,NA,0,0,0
"2019-09-01 07:00:00",NA,NA,NA,0,0,0
"2019-09-01 08:00:00",NA,NA,NA,0,0,0
"2019-09-01 09:00:00",NA,NA,NA,0,0,0
"2019-09-01 10:00:00",NA,NA,NA,0,0,0
"2019-09-01 11:00:00",NA,NA,NA,0,0,0
"2019-09-01 12:00:00",NA,NA,NA,3,3,3
"2019-09-01 13:00:00",1.54429373333333,3.38589171666667,8.73851388333333,1,1,1
"2019-09-01 14:00:00",1.53451253333333,3.05386241666667,6.9603618,1,1,1
"2019-09-01 15:00:00",NA,NA,NA,2,2,2
"2019-09-01 16:00:00",1.82885208333333,3.75539285,7.4923328,1,1,1
"2019-09-01 17:00:00",NA,NA,NA,2,2,2
"2019-09-01 18:00:00",NA,NA,NA,2,2,2
"2019-09-01 19:00:00",2.57511596666667,4.9192545,9.7292904,1,1,1
"2019-09-01 20:00:00",5.34107968333333,8.08648708333333,13.5894068166667,1,1,1
"2019-09-01 21:00:00",3.9157418,6.60356946666667,11.35411285,1,1,1
"2019-09-01 22:00:00",3.72168141666667,6.36121216666667,12.2496414166667,1,1,1
"2019-09-01 23:00:00",3.3466393,5.94440628333333,11.1820314166667,1,1,1
"2019-09-02 00:00:00",3.33774548333333,6.0614077,11.3892308333333,1,1,1
"2019-09-02 01:00:00",2.83266915,5.47194945,11.1673814166667,1,1,1
"2019-09-02 02:00:00",2.6496381,5.26118848333333,9.84525926666667,1,1,1
"2019-09-02 03:00:00",2.6639554,5.20671351666667,10.0402552166667,1,1,1
"2019-09-02 04:00:00",2.52083756666667,4.78960471666667,8.35129748333333,1,1,1
"2019-09-02 05:00:00",2.41453916666667,4.61832948333333,8.22780255,1,1,1
"2019-09-02 06:00:00",2.85530116666667,5.12197643333333,9.29516298333333,1,1,1
"2019-09-02 07:00:00",3.00628383333333,5.39446091666667,10.1828157666667,1,1,1
"2019-09-02 08:00:00",3.23950858333333,6.05291931666667,13.25280095,1,1,1
"2019-09-02 09:00:00",2.55025351666667,4.76396085,9.32718583333333,1,1,1
"2019-09-02 10:00:00",2.81449725,5.10279761666667,10.18603245,1,1,1
"2019-09-02 11:00:00",NA,NA,NA,2,2,2
"2019-09-02 12:00:00",NA,NA,NA,2,2,2
"2019-09-02 13:00:00",NA,NA,NA,2,2,2
"2019-09-02 14:00:00",NA,NA,NA,2,2,2
"2019-09-02 15:00:00",2.37405818333333,4.02439821666667,8.19738591666667,1,1,1
"2019-09-02 16:00:00",2.461553,4.15198906666667,9.14785473333333,1,1,1
"2019-09-02 17:00:00",2.56158688333333,4.03776863333333,8.52619776666667,1,1,1
"2019-09-02 18:00:00",2.98158805,4.65831536666667,9.13333083333333,1,1,1
"2019-09-02 19:00:00",2.58085206666667,4.15119658333333,7.7175404,1,1,1
"2019-09-02 20:00:00",2.7952357,4.4955246,7.88777521666667,1,1,1
"2019-09-02 21:00:00",2.52710118333333,4.09920006666667,6.69398566666667,1,1,1
"2019-09-02 22:00:00",2.65693668333333,4.54424171666667,8.15737913333333,1,1,1
"2019-09-02 23:00:00",2.96716645,5.06460931666667,8.60063673333333,1,1,1
"2019-09-03 00:00:00",3.04959801666667,5.11442883333333,8.15517305,1,1,1
"2019-09-03 01:00:00",2.94183831666667,4.98525078333333,8.76867335,1,1,1
"2019-09-03 02:00:00",2.89212431666667,4.77169725,7.8010702,1,1,1
"2019-09-03 03:00:00",2.66895543333333,4.49941223333333,8.2779358,1,1,1
"2019-09-03 04:00:00",2.48323925,4.15964253333333,6.8651254,1,1,1
"2019-09-03 05:00:00",2.69675138333333,4.3538204,7.30582376666667,1,1,1
"2019-09-03 06:00:00",2.59260755,4.10468888333333,6.84972175,1,1,1
"2019-09-03 07:00:00",2.6736382,4.51225938333333,8.85289646666667,1,1,1
"2019-09-03 08:00:00",2.4306317,3.97564561666667,6.66398278333333,1,1,1
"2019-09-03 09:00:00",2.08387243333333,3.38543528333333,6.07041935,1,1,1
"2019-09-03 10:00:00",1.927639,3.13358388333333,6.86257456666667,1,1,1
"2019-09-03 11:00:00",2.2331488,3.78785445,8.47789258333333,1,1,1
"2019-09-03 12:00:00",2.56756665,4.13891231666667,8.24320685,1,1,1
"2019-09-03 13:00:00",2.53441115,3.95732518333333,8.86235511666667,1,1,1
"2019-09-03 14:00:00",2.2119029,3.57385081666667,8.32716756666667,1,1,1
"2019-09-03 15:00:00",1.77015646666667,3.0540903,9.01590565,1,1,1
"2019-09-03 16:00:00",1.99692723333333,2.72238996666667,5.81414743333333,1,1,1
"2019-09-03 17:00:00",3.54568601666667,4.41142513333333,6.99250725,1,1,1
"2019-09-03 18:00:00",NA,NA,NA,3,3,3
"2019-09-03 19:00:00",NA,NA,NA,0,0,0
"2019-09-03 20:00:00",NA,NA,NA,0,0,0
"2019-09-03 21:00:00",NA,NA,NA,0,0,0
"2019-09-03 22:00:00",NA,NA,NA,0,0,0
"2019-09-03 23:00:00",NA,NA,NA,0,0,0
"2019-09-04 00:00:00",NA,NA,NA,0,0,0
"2019-09-04 01:00:00",NA,NA,NA,0,0,0
"2019-09-04 02:00:00",NA,NA,NA,0,0,0
"2019-09-04 03:00:00",NA,NA,NA,0,0,0
"2019-09-04 04:00:00",NA,NA,NA,0,0,0
"2019-09-04 05:00:00",NA,NA,NA,0,0,0
"2019-09-04 06:00:00",NA,NA,NA,0,0,0
"2019-09-04 07:00:00",NA,NA,NA,0,0,0
"2019-09-04 08:00:00",NA,NA,NA,0,0,0
