"datetime","u","v","w","speed","direction"
2024-11-01,-0.104118242266551,-0.318724197745013,-0.0129363978028332,0.429838681699913,263.8827418329
2024-11-01 01:00:00,0.139497261458634,-0.382985586624387,0.0114450850389161,0.616041798789276,235.656569904872
2024-11-01 02:00:00,0.0284319884726225,-0.336062536023055,0.0145556195965418,0.523919884726225,238.715760806916
2024-11-01 03:00:00,0.0953063400576369,-0.399472910662824,0.0764913544668588,0.588994812680115,245.735766282421
2024-11-01 04:00:00,0.103297982708934,-0.367636599423631,0.0752619596541787,0.596244380403458,244.085760806916
2024-11-01 05:00:00,-0.00814261019878997,-0.327942091616249,0.0124756554307116,0.505692019590896,246.373647651973
2024-11-01 06:00:00,0.0609613721533583,-0.297548861343327,0.0813882963390026,0.506298068607668,229.595520899395
2024-11-01 07:00:00,-0.0844903486027082,-0.330436473638721,0.00711610486891386,0.524983578219533,241.560606453472
2024-11-01 08:00:00,-0.103700374531835,-0.408165658311726,-0.024961970613656,0.615636992221262,247.45468971478
2024-11-01 09:00:00,-0.0842405646787669,-0.448140305387496,0.0187291846730049,0.786574186113512,235.855993661769
2024-11-01 10:00:00,-0.201731278801843,-0.556702476958525,0.00771486175115207,0.867932603686636,246.723327476959
2024-11-01 11:00:00,-0.266752161383285,-0.467366282420749,0.0130438040345821,0.890434870317003,238.482584726225
2024-11-01 12:00:00,-0.109145617070358,-0.512156286043829,0.0365250865051903,0.831161188004614,245.135038350634
2024-11-01 13:00:00,-0.318483573487032,-0.386637752161383,-0.0309291066282421,0.829631412103746,236.032380691643
2024-11-01 14:00:00,-0.607084174113577,0.0287641971749784,-0.0190334390314212,1.00960190256558,167.273450850389
2024-11-01 15:00:00,-0.506717416378316,-0.168016724336794,-0.0442081891580161,0.909395905420992,190.560684256055
2024-11-01 16:00:00,-0.532184020767234,-0.138290452841073,-0.0354707239688491,0.9232402653591,190.981456013845
2024-11-01 17:00:00,-0.204022504327755,-0.331061165608771,-0.0465822273514137,0.606999134448932,238.475414598961
2024-11-01 18:00:00,-0.408115273775216,0.0770345821325648,0.00662766570605187,0.700677233429395,166.791089048991
2024-11-01 19:00:00,-0.950528835063437,0.459375720876586,-0.000413494809688582,1.20160121107266,93.8136565743945
2024-11-01 20:00:00,-1.43758460651485,0.656874603632171,-0.0345477082732776,1.69971000288268,79.2679697319112
