"datetime","u","v","w","speed","direction"
2020-08-01,0.471470231213873,-0.509188439306358,0.00435867052023121,0.971095086705202,222.821220520231
2020-08-01 01:00:00,0.709802658191274,-0.601061831840509,-0.056481074833863,1.25091360878359,219.2906729269
2020-08-01 02:00:00,1.14321593533487,-0.831965935334873,-0.108913106235566,1.55466772517321,217.099874422633
2020-08-01 03:00:00,1.52187103289094,-1.06305943450664,-0.107940276976342,1.95177062896711,216.452503173687
2020-08-01 04:00:00,1.5851620997981,-0.698096336890684,-0.166511970002884,1.83464522642054,205.405417652149
2020-08-01 05:00:00,1.6172345643393,-0.765609924985574,-0.208092613964224,1.89446220427005,205.17658915176
2020-08-01 06:00:00,1.87250778995961,-1.0960551067513,-0.273937968840162,2.30768003462204,210.819040103866
2020-08-01 07:00:00,1.79503261183261,-0.967410966810967,-0.285170851370851,2.19206464646465,210.229718037518
2020-08-01 08:00:00,1.44393647126769,-1.01583511406295,-0.229915102512273,1.95578313600924,215.282807103667
2020-08-01 09:00:00,1.42440930098209,-0.8198714615829,-0.213570768341999,1.91528162911612,214.252506065858
2020-08-01 10:00:00,0.959176691729323,-0.828733950260266,-0.160695777906304,1.58092047426258,221.861211104685
2020-08-01 11:00:00,2.20465040415704,-1.34112586605081,-0.352109699769053,2.778457852194,213.007794168591
2020-08-01 12:00:00,2.45050274170274,-1.2310303030303,-0.405282828282828,3.01385339105339,207.096721500722
2020-08-01 13:00:00,0.134394439617724,-0.514904430929626,-0.0565227338546192,1.17147379090646,225.174053866203
2020-08-01 14:00:00,-0.675183371958285,-0.164003765932793,0.0306949594438007,1.45365874855156,191.055511587486
2020-08-01 15:00:00,-0.439101999420458,-0.464520139090119,0.00798406259055346,1.25428107794842,217.260436395248
2020-08-01 16:00:00,-0.265563314981165,-0.72289365401333,0.0365444798609099,1.36178441031585,236.618813097653
2020-08-01 17:00:00,0.269260781476122,-0.778983212735166,-0.0403256150506512,1.4403015918958,230.610797684515
2020-08-01 18:00:00,0.432798727588201,-0.674308270676692,-0.00928773857721226,1.18622498554077,228.632466165414
2020-08-01 19:00:00,0.271563998844265,-0.529906096503901,0.027686217856111,1.01778474429356,226.140152557064
2020-08-01 20:00:00,0.193726510552183,-0.417580514599595,-0.0039071986123157,0.737505059265684,231.920361665221
2020-08-01 21:00:00,0.110831360092405,-0.20021975166041,0.0471645971700837,0.486933583598036,217.72180970257
2020-08-01 22:00:00,0.252018475750577,-0.243545034642032,0.0603135103926097,0.556363452655889,219.65718187067
2020-08-01 23:00:00,0.351663875252671,-0.352880450476465,0.078351140629512,0.726033785734912,221.833337279815
2020-08-02,0.351882573571841,-0.248458453548759,0.0751592613964224,0.728975187536065,208.957045874207
2020-08-02 01:00:00,0.476053664166186,-0.47002192729371,0.00848124639353722,0.937259953837276,219.453725331795
2020-08-02 02:00:00,0.546555972302366,-0.493548182342758,-0.0319792267743797,1.01194460473168,220.14161338719
2020-08-02 03:00:00,0.566404672627632,-0.422601096048457,0.0212555523507355,0.973905105278339,213.108048456879
2020-08-02 04:00:00,0.615606514845777,-0.469251081003171,0.0414433554338426,1.00347881233785,211.144307869703
2020-08-02 05:00:00,0.732742140178829,-0.586422843957312,-0.0165601384482261,1.12950475915777,223.099790885492
2020-08-02 06:00:00,1.42051053391053,-1.01056219336219,-0.200356998556999,1.87483924963925,217.395291774892
2020-08-02 07:00:00,1.64455815295815,-1.12286955266955,-0.316354978354978,2.20290649350649,217.618045021645
2020-08-02 08:00:00,1.57902914862915,-1.00761616161616,-0.255330158730159,2.13813968253968,217.46106031746
2020-08-02 09:00:00,1.82166204506066,-1.29472385904102,-0.328112940496823,2.55453726169844,216.240370595032
2020-08-02 10:00:00,1.22265039006068,-0.981353655013002,-0.191943946836175,1.91049176538573,220.090470095348
2020-08-02 11:00:00,1.80731764366157,-1.19589344498989,-0.283066127634999,2.45089864279526,215.682254692463
2020-08-02 12:00:00,1.10223995374386,-1.03496877710321,-0.166962705984389,1.89034981208442,222.900379878578
2020-08-02 13:00:00,1.36761787677177,-1.12291408735898,-0.159786230835985,2.19614289846688,218.149959213191
2020-08-02 14:00:00,0.839937265105522,-0.782162763804568,-0.00340185024573576,1.64876380456779,219.495810060711
2020-08-02 15:00:00,0.403652966714906,-0.715028943560058,-0.112753690303907,1.40924109985528,221.85990853835
2020-08-02 16:00:00,-0.171903879559931,-0.634003184713376,0.00760451650260567,1.24218876664737,228.142775332947
2020-08-02 17:00:00,-0.187697452229299,-0.610116965836711,-0.0324093804284887,1.12954979733642,231.859756803706
2020-08-02 18:00:00,-0.0177614360162131,-0.511004632310365,-0.0323922987840185,1.0457501447597,226.431514765489
2020-08-02 19:00:00,-0.451436016213086,-0.122000579038796,-0.0232599884192241,0.852050086855819,193.555559640996
2020-08-02 20:00:00,-0.82315041943882,0.248934625397744,-0.0419736765982065,1.08117761064507,134.679395718831
2020-08-02 21:00:00,-0.299105902777778,-0.205835648148148,-0.0717418981481481,0.655724247685185,209.302960648148
2020-08-02 22:00:00,-0.266554175093904,-0.439074255995377,-0.0754614273331407,0.811542039872869,232.024055186362
2020-08-02 23:00:00,-0.254282866223635,-0.558827506501011,-0.101072811326206,0.827443224501589,258.551572377925
2020-08-03,0.126304071614207,-0.377132255269997,-0.0153358359803638,0.570284146693618,234.322441235923
2020-08-03 01:00:00,-0.0779268997399595,-0.418880092458827,-0.0430757006645478,0.497282288355966,271.766145911586
2020-08-03 02:00:00,-0.151925519630485,-0.105201501154734,0.00333718244803695,0.342046478060046,182.339733833718
2020-08-03 03:00:00,-0.0257532467532468,-0.377089754689755,0.0159792207792208,0.459619047619048,263.883801731602
2020-08-03 04:00:00,-0.021131563762262,-0.17084795152914,0.0402114829774957,0.312689267166763,229.453570398153
2020-08-03 05:00:00,0.101555235073551,-0.0974557254110182,-0.00372281511393135,0.405016729160658,188.992066916643
2020-08-03 06:00:00,-0.326514574314574,-0.2472,-0.0301443001443001,0.830608080808081,211.087344877345
2020-08-03 07:00:00,-0.688888856812933,-0.0707422055427252,-0.0615482101616628,1.32332592378753,180.04876039261
2020-08-03 08:00:00,-0.665932967350477,0.0130638543773476,-0.0797714533371858,1.37720023114707,168.816768852933
2020-08-03 09:00:00,-0.387386882403929,-0.525960416064721,-0.102747182895117,1.25139439468362,221.53307310026
2020-08-03 10:00:00,-0.524030355594102,0.0475660595547846,-0.017840994507083,1.08649725354149,171.516056952877
2020-08-03 11:00:00,-0.352852515905147,-0.428652111046848,-0.0389476576055523,1.02779438982071,222.492958068248
2020-08-03 12:00:00,-0.778022543352601,-0.0730875722543353,-0.0481014450867052,1.35312919075145,176.886757514451
2020-08-03 13:00:00,-0.768359826589595,-0.170380924855491,-0.0692361271676301,1.45006358381503,191.457132947977
2020-08-03 14:00:00,-0.352421387283237,-0.402910693641618,-0.0253624277456647,1.23466040462428,202.534959248555
2020-08-03 15:00:00,-0.799971973418087,0.0980820572088992,-0.0101542906674372,1.41611817393817,166.897977174227
2020-08-03 16:00:00,-0.406356069364162,-0.268774566473988,-0.0659057803468208,1.06456936416185,205.252673410405
2020-08-03 17:00:00,-0.90605031810295,0.225376229034124,-0.0272559282822441,1.35654858299595,153.652248987854
2020-08-03 18:00:00,-0.661974566473988,0.238478612716763,-0.0296124277456647,1.07156358381503,146.734848554913
2020-08-03 19:00:00,-0.615367052023121,0.16856098265896,-0.0513390173410405,0.938207803468208,143.986686127168
2020-08-03 20:00:00,-0.699075389948007,0.221491912189486,-0.059265742345465,0.875798960138648,119.451086655113
2020-08-03 21:00:00,-0.483907830106906,0.0701753828373303,-0.102149667726091,0.655248772031205,154.312144755851
2020-08-03 22:00:00,-0.16266637756577,-0.11800607111882,-0.0612356172304134,0.364313963573287,203.649981786644
2020-08-03 23:00:00,-0.13491303091592,-0.220729557931234,-0.0699711066165848,0.317949436579023,268.442920254262
2020-08-04,0.16997204610951,-0.150143227665706,0.0101123919308357,0.275038616714697,232.776217867435
2020-08-04 01:00:00,0.0810513560300058,-0.144931621465666,0.0225859780727063,0.243318234275822,227.430461915753
2020-08-04 02:00:00,0.303287690977227,-0.265583741712309,0.0905379071778611,0.474792447391179,228.461631594119
2020-08-04 03:00:00,0.0447314681280646,-0.167615517738679,0.0105615806172483,0.258596481107586,242.858960196135
2020-08-04 04:00:00,0.713690400691842,-0.373698472182185,0.000887575670221966,0.85423810896512,210.823106947247
2020-08-04 05:00:00,0.490340634005764,-0.260123342939481,0.0657365994236311,0.634014409221902,208.366516714697
2020-08-04 06:00:00,1.00069694348328,-0.535533737024221,-0.134533448673587,1.22961188004614,210.616993656286
2020-08-04 07:00:00,1.41945053360254,-0.480047591577733,-0.252802422843957,1.62540178828959,199.878170175945
2020-08-04 08:00:00,1.89789183732333,-0.620911739255841,-0.246510527833862,2.14609950966253,197.130974617825
2020-08-04 09:00:00,2.24927228151139,-0.660803288145371,-0.309563888087684,2.49497288722238,194.541767522354
2020-08-04 10:00:00,2.62195647160565,-0.968202075526088,-0.379866532141828,2.98826030556356,200.29369645431
2020-08-04 11:00:00,2.98345213379469,-1.20588379469435,-0.415459054209919,3.42763350634371,201.432852364475
2020-08-04 12:00:00,4.15994231323911,-1.52797605999423,-0.537675800403807,4.68860715315835,199.526846553216
2020-08-04 13:00:00,3.63989241419094,-1.13942399769253,-0.478436400346121,4.05739832708393,197.2611629651
2020-08-04 14:00:00,3.80750115406809,-1.48031621465666,-0.468006635891518,4.34422994806694,200.705965377957
2020-08-04 15:00:00,4.10784650894403,-1.8452743796884,-0.552242065781881,4.81694056549336,203.510701961916
2020-08-04 16:00:00,4.16724740484429,-1.97493886966551,-0.543851499423299,4.85731747404844,205.408668973472
2020-08-04 17:00:00,4.69238920946336,-2.17237103289094,-0.579133294864397,5.43211425274091,205.936390075014
2020-08-04 18:00:00,4.10421344101529,-1.65860974906259,-0.529948947216614,4.67411277761754,201.420407845399
2020-08-04 19:00:00,3.19909604845688,-1.44030747043553,-0.387397461782521,3.70305105278339,204.55057542544
2020-08-04 20:00:00,4.05880011537352,-1.85823940005769,-0.533734352466109,4.71346264782232,204.861857225267
2020-08-04 21:00:00,3.94877236006924,-1.80518176572418,-0.496078476630121,4.56049971148298,205.55158338142
2020-08-04 22:00:00,3.39223183391003,-1.30423673587082,-0.411535178777393,3.83157093425606,201.006497404844
2020-08-04 23:00:00,2.96922116493656,-0.967489331026528,-0.397401672433679,3.30566205305652,196.500192618224
2020-08-05,3.0262493513981,-1.08689680023061,-0.398900259440761,3.39583684058807,200.24824560392
2020-08-05 01:00:00,3.44055465820594,-1.32344880299971,-0.400525237957889,3.86262618978944,201.384380444188
2020-08-05 02:00:00,3.4610565004324,-1.22153098875757,-0.409057941769963,3.84720178725858,198.778510521764
2020-08-05 03:00:00,3.50237247547605,-1.35329457587998,-0.447502885170225,3.93352914021927,201.410522504328
2020-08-05 04:00:00,2.96714920634921,-1.26439191919192,-0.354076767676768,3.43488167388167,204.001927849928
