"datetime","NH3","qc_flag_NH3"
"2021-06-01 00:00:00",NA,"5b"
"2021-06-01 01:00:00",NA,"5b"
"2021-06-01 02:00:00",NA,"5b"
"2021-06-01 03:00:00",NA,"5b"
"2021-06-01 04:00:00",NA,"5b"
"2021-06-01 05:00:00",NA,"5b"
"2021-06-01 06:00:00",NA,"5b"
"2021-06-01 07:00:00",NA,"5b"
"2021-06-01 08:00:00",NA,"5b"
"2021-06-01 09:00:00",NA,"5b"
"2021-06-01 10:00:00",NA,"5b"
"2021-06-01 11:00:00",NA,"5b"
"2021-06-01 12:00:00",NA,"5b"
"2021-06-01 13:00:00",NA,"5b"
"2021-06-01 14:00:00",NA,"5b"
"2021-06-01 15:00:00",NA,"5b"
"2021-06-01 16:00:00",NA,"5b"
"2021-06-01 17:00:00",NA,"5b"
"2021-06-01 18:00:00",NA,"5b"
"2021-06-01 19:00:00",NA,"5b"
"2021-06-01 20:00:00",3.92085855675826,"1b"
"2021-06-01 21:00:00",3.70105719705801,"1b"
"2021-06-01 22:00:00",3.58486754328524,"1b"
"2021-06-01 23:00:00",3.5877619839023,"1b"
"2021-06-02 00:00:00",3.72146463863447,"1b"
"2021-06-02 01:00:00",3.85528831798002,"1b"
"2021-06-02 02:00:00",3.98459218595615,"1b"
"2021-06-02 03:00:00",4.19775024562864,"1b"
"2021-06-02 04:00:00",4.58021048113208,"1b"
"2021-06-02 05:00:00",4.97081143630308,"1b"
"2021-06-02 06:00:00",5.40467326006106,"1b"
"2021-06-02 07:00:00",6.0145951154273,"1b"
"2021-06-02 08:00:00",6.78732749986123,"1b"
"2021-06-02 09:00:00",7.58196413821815,"1b"
"2021-06-02 10:00:00",7.83822022974473,"1b"
"2021-06-02 11:00:00",7.75326487704691,"1b"
"2021-06-02 12:00:00",7.58453793005828,"1b"
"2021-06-02 13:00:00",7.86808749972253,"1b"
"2021-06-02 14:00:00",7.72113978656675,"1b"
"2021-06-02 15:00:00",6.97934614293644,"1b"
"2021-06-02 16:00:00",6.95934099833518,"1b"
"2021-06-02 17:00:00",7.28438768248682,"1b"
"2021-06-02 18:00:00",7.37235669358868,"1b"
"2021-06-02 19:00:00",6.95013782597835,"1b"
"2021-06-02 20:00:00",6.50225647543714,"1b"
"2021-06-02 21:00:00",5.8364391695809,"1b"
"2021-06-02 22:00:00",5.49921214678135,"1b"
"2021-06-02 23:00:00",5.37508921149042,"1b"
"2021-06-03 00:00:00",5.25149074660006,"1b"
"2021-06-03 01:00:00",5.32286611681465,"1b"
"2021-06-03 02:00:00",5.33944537774077,"1b"
"2021-06-03 03:00:00",5.37855438734739,"1b"
"2021-06-03 04:00:00",5.37279388509575,"1b"
"2021-06-03 05:00:00",5.3958126519567,"1b"
"2021-06-03 06:00:00",5.3342283654273,"1b"
"2021-06-03 07:00:00",5.18513260782681,"1b"
"2021-06-03 08:00:00",5.12920774576742,"1b"
"2021-06-03 09:00:00",5.24365197613762,"1b"
"2021-06-03 10:00:00",5.25487529308909,"1b"
"2021-06-03 11:00:00",5.1491298578962,"1b"
"2021-06-03 12:00:00",4.93675558573807,"1b"
"2021-06-03 13:00:00",4.77387817540938,"1b"
"2021-06-03 14:00:00",4.74352621759645,"1b"
"2021-06-03 15:00:00",4.6696506872919,"1b"
"2021-06-03 16:00:00",4.7437799408826,"1b"
"2021-06-03 17:00:00",4.63175020482931,"1b"
"2021-06-03 18:00:00",4.52035948335183,"1b"
"2021-06-03 19:00:00",4.15286532509717,"1b"
"2021-06-03 20:00:00",3.97001262892034,"1b"
"2021-06-03 21:00:00",3.71996221281909,"1b"
"2021-06-03 22:00:00",3.45028371384957,"1b"
"2021-06-03 23:00:00",3.26249305745212,"1b"
"2021-06-04 00:00:00",3.13790859489456,"1b"
"2021-06-04 01:00:00",2.97780072911463,"1b"
"2021-06-04 02:00:00",2.88978688895365,"1b"
"2021-06-04 03:00:00",2.77037650233074,"1b"
"2021-06-04 04:00:00",2.71770348931446,"1b"
"2021-06-04 05:00:00",2.63814080302526,"1b"
"2021-06-04 06:00:00",2.5367732077414,"1b"
"2021-06-04 07:00:00",2.52520683352762,"1b"
"2021-06-04 08:00:00",2.47238019308909,"1b"
"2021-06-04 09:00:00",2.62309889239734,"1b"
"2021-06-04 10:00:00",2.59268549533722,"1b"
"2021-06-04 11:00:00",2.6094569752151,"1b"
"2021-06-04 12:00:00",2.69052396728635,"1b"
"2021-06-04 13:00:00",2.74497146308632,"1b"
"2021-06-04 14:00:00",2.76630633172356,"1b"
"2021-06-04 15:00:00",3.06717283601554,"1b"
"2021-06-04 16:00:00",3.39094436192062,"1b"
"2021-06-04 17:00:00",3.71635146072717,"1b"
"2021-06-04 18:00:00",3.90413515371809,"1b"
"2021-06-04 19:00:00",3.92488162336941,"1b"
"2021-06-04 20:00:00",3.77814118290314,"1b"
"2021-06-04 21:00:00",3.6264456245838,"1b"
"2021-06-04 22:00:00",3.51163360088815,"1b"
"2021-06-04 23:00:00",3.45069750235915,"1b"
"2021-06-05 00:00:00",3.46186600665927,"1b"
"2021-06-05 01:00:00",3.43315446655565,"1b"
"2021-06-05 02:00:00",3.31881298973078,"1b"
"2021-06-05 03:00:00",3.1586031054939,"1b"
"2021-06-05 04:00:00",3.05396983180683,"1b"
"2021-06-05 05:00:00",2.98699279328337,"1b"
"2021-06-05 06:00:00",2.95884897205882,"1b"
"2021-06-05 07:00:00",2.99583541443242,"1b"
"2021-06-05 08:00:00",3.1129042173189,"1b"
"2021-06-05 09:00:00",3.47442919894562,"1b"
"2021-06-05 10:00:00",3.62261269386622,"1b"
"2021-06-05 11:00:00",3.41925701054677,"1b"
"2021-06-05 12:00:00",3.34804451331854,"1b"
"2021-06-05 13:00:00",3.64589883208437,"1b"
"2021-06-05 14:00:00",3.66835924146545,"1b"
"2021-06-05 15:00:00",3.82757110210877,"1b"
"2021-06-05 16:00:00",3.9209996083819,"1b"
"2021-06-05 17:00:00",4.05984199111851,"1b"
"2021-06-05 18:00:00",4.14850992203108,"1b"
"2021-06-05 19:00:00",4.0858646996947,"1b"
"2021-06-05 20:00:00",4.0170674662781,"1b"
"2021-06-05 21:00:00",3.82788242674806,"1b"
"2021-06-05 22:00:00",3.8043715653622,"1b"
"2021-06-05 23:00:00",3.68254434859839,"1b"
"2021-06-06 00:00:00",3.58039768146504,"1b"
"2021-06-06 01:00:00",3.48481351207327,"1b"
"2021-06-06 02:00:00",3.44530368265334,"1b"
"2021-06-06 03:00:00",3.39931222586016,"1b"
"2021-06-06 04:00:00",3.41343842908687,"1b"
"2021-06-06 05:00:00",3.39326407299473,"1b"
"2021-06-06 06:00:00",3.45824795477247,"1b"
"2021-06-06 07:00:00",3.49233349680822,"1b"
