"datetime","O3","qc_flag_O3"
"2021-01-01 00:00:00",10.52765,"1b"
"2021-01-01 01:00:00",12.6820227272727,"1b"
"2021-01-01 02:00:00",11.4271666666667,"1b"
"2021-01-01 03:00:00",10.7229,"1b"
"2021-01-01 04:00:00",9.53406666666667,"1b"
"2021-01-01 05:00:00",7.60776666666667,"1b"
"2021-01-01 06:00:00",6.94843333333333,"1b"
"2021-01-01 07:00:00",6.13101666666667,"1b"
"2021-01-01 08:00:00",4.9687,"1b"
"2021-01-01 09:00:00",4.8143,"1b"
"2021-01-01 10:00:00",6.11045,"1b"
"2021-01-01 11:00:00",7.66485,"1b"
"2021-01-01 12:00:00",9.60053333333333,"1b"
"2021-01-01 13:00:00",11.9586,"1b"
"2021-01-01 14:00:00",12.1160166666667,"1b"
"2021-01-01 15:00:00",12.09755,"1b"
"2021-01-01 16:00:00",11.3148666666667,"1b"
"2021-01-01 17:00:00",10.4961166666667,"1b"
"2021-01-01 18:00:00",10.1828666666667,"1b"
"2021-01-01 19:00:00",8.81171666666667,"1b"
"2021-01-01 20:00:00",9.89801666666667,"1b"
"2021-01-01 21:00:00",10.4143,"1b"
"2021-01-01 22:00:00",10.1924666666667,"1b"
"2021-01-01 23:00:00",10.9082,"1b"
"2021-01-02 00:00:00",11.396025,"1b"
"2021-01-02 01:00:00",12.6625227272727,"1b"
"2021-01-02 02:00:00",12.5052,"1b"
"2021-01-02 03:00:00",11.7678666666667,"1b"
"2021-01-02 04:00:00",12.7562,"1b"
"2021-01-02 05:00:00",12.1710833333333,"1b"
"2021-01-02 06:00:00",9.38486666666667,"1b"
"2021-01-02 07:00:00",2.47378333333333,"1b"
"2021-01-02 08:00:00",4.48151666666667,"1b"
"2021-01-02 09:00:00",8.2352,"1b"
"2021-01-02 10:00:00",14.2305333333333,"1b"
"2021-01-02 11:00:00",15.80885,"1b"
"2021-01-02 12:00:00",13.1811166666667,"1b"
"2021-01-02 13:00:00",16.6468166666667,"1b"
"2021-01-02 14:00:00",14.2386666666667,"1b"
"2021-01-02 15:00:00",14.7560166666667,"1b"
"2021-01-02 16:00:00",9.61983333333333,"1b"
"2021-01-02 17:00:00",4.26371666666667,"1b"
"2021-01-02 18:00:00",4.79935,"1b"
"2021-01-02 19:00:00",3.08705,"1b"
"2021-01-02 20:00:00",1.7826,"1b"
"2021-01-02 21:00:00",2.40588333333333,"1b"
"2021-01-02 22:00:00",3.7326,"1b"
"2021-01-02 23:00:00",7.38325,"1b"
"2021-01-03 00:00:00",9.539425,"1b"
"2021-01-03 01:00:00",11.3557727272727,"1b"
"2021-01-03 02:00:00",11.93775,"1b"
"2021-01-03 03:00:00",12.06875,"1b"
"2021-01-03 04:00:00",12.1824666666667,"1b"
"2021-01-03 05:00:00",12.5121666666667,"1b"
"2021-01-03 06:00:00",12.5995166666667,"1b"
"2021-01-03 07:00:00",11.2685833333333,"1b"
"2021-01-03 08:00:00",9.06335,"1b"
"2021-01-03 09:00:00",9.87095,"1b"
"2021-01-03 10:00:00",11.48795,"1b"
"2021-01-03 11:00:00",12.9517666666667,"1b"
"2021-01-03 12:00:00",11.1768,"1b"
"2021-01-03 13:00:00",11.7859333333333,"1b"
"2021-01-03 14:00:00",11.3594,"1b"
"2021-01-03 15:00:00",10.6415166666667,"1b"
"2021-01-03 16:00:00",10.8782333333333,"1b"
"2021-01-03 17:00:00",12.1757833333333,"1b"
"2021-01-03 18:00:00",12.1121333333333,"1b"
"2021-01-03 19:00:00",13.1322333333333,"1b"
"2021-01-03 20:00:00",11.96045,"1b"
"2021-01-03 21:00:00",10.8431,"1b"
"2021-01-03 22:00:00",12.0898666666667,"1b"
"2021-01-03 23:00:00",12.6710333333333,"1b"
"2021-01-04 00:00:00",13.618475,"1b"
"2021-01-04 01:00:00",13.3453409090909,"1b"
"2021-01-04 02:00:00",12.6351666666667,"1b"
"2021-01-04 03:00:00",13.6159333333333,"1b"
"2021-01-04 04:00:00",14.1624333333333,"1b"
"2021-01-04 05:00:00",13.1905,"1b"
"2021-01-04 06:00:00",11.9923666666667,"1b"
"2021-01-04 07:00:00",10.4670833333333,"1b"
"2021-01-04 08:00:00",9.78781666666667,"1b"
"2021-01-04 09:00:00",9.88848333333333,"1b"
"2021-01-04 10:00:00",11.0367,"1b"
"2021-01-04 11:00:00",12.5446166666667,"1b"
"2021-01-04 12:00:00",14.1720333333333,"1b"
"2021-01-04 13:00:00",16.6897333333333,"1b"
"2021-01-04 14:00:00",16.96345,"1b"
"2021-01-04 15:00:00",16.80465,"1b"
"2021-01-04 16:00:00",12.0102,"1b"
"2021-01-04 17:00:00",11.9598666666667,"1b"
"2021-01-04 18:00:00",14.0709333333333,"1b"
"2021-01-04 19:00:00",14.4896166666667,"1b"
"2021-01-04 20:00:00",15.8844833333333,"1b"
"2021-01-04 21:00:00",15.6973333333333,"1b"
"2021-01-04 22:00:00",16.0102666666667,"1b"
"2021-01-04 23:00:00",16.9853166666667,"1b"
"2021-01-05 00:00:00",18.113525,"1b"
"2021-01-05 01:00:00",17.5433636363636,"1b"
"2021-01-05 02:00:00",17.80985,"1b"
"2021-01-05 03:00:00",18.4975166666667,"1b"
"2021-01-05 04:00:00",18.16925,"1b"
"2021-01-05 05:00:00",18.69765,"1b"
"2021-01-05 06:00:00",16.54955,"1b"
"2021-01-05 07:00:00",13.9584333333333,"1b"
"2021-01-05 08:00:00",10.7307333333333,"1b"
"2021-01-05 09:00:00",11.5072,"1b"
"2021-01-05 10:00:00",13.94015,"1b"
"2021-01-05 11:00:00",14.40595,"1b"
"2021-01-05 12:00:00",14.5188,"1b"
"2021-01-05 13:00:00",13.4931,"1b"
"2021-01-05 14:00:00",12.5598833333333,"1b"
"2021-01-05 15:00:00",9.8026,"1b"
"2021-01-05 16:00:00",6.45398333333333,"1b"
"2021-01-05 17:00:00",8.48643333333333,"1b"
"2021-01-05 18:00:00",8.24248333333333,"1b"
"2021-01-05 19:00:00",8.07521666666667,"1b"
"2021-01-05 20:00:00",8.8345,"1b"
"2021-01-05 21:00:00",9.51038333333333,"1b"
"2021-01-05 22:00:00",9.37566666666667,"1b"
"2021-01-05 23:00:00",9.96183333333333,"1b"
"2021-01-06 00:00:00",9.6888,"1b"
"2021-01-06 01:00:00",8.56131818181818,"1b"
"2021-01-06 02:00:00",8.43543333333333,"1b"
"2021-01-06 03:00:00",8.13216666666667,"1b"
"2021-01-06 04:00:00",7.7362,"1b"
"2021-01-06 05:00:00",4.42545,"1b"
"2021-01-06 06:00:00",2.5055,"1b"
"2021-01-06 07:00:00",1.41281666666667,"1b"
"2021-01-06 08:00:00",2.38488333333333,"1b"
"2021-01-06 09:00:00",3.74983333333333,"1b"
"2021-01-06 10:00:00",4.76053333333333,"1b"
"2021-01-06 11:00:00",4.82541666666667,"1b"
"2021-01-06 12:00:00",5.21043333333333,"1b"
"2021-01-06 13:00:00",6.76925,"1b"
"2021-01-06 14:00:00",6.70378333333333,"1b"
"2021-01-06 15:00:00",5.11848333333333,"1b"
"2021-01-06 16:00:00",1.1702,"1b"
"2021-01-06 17:00:00",1.18808333333333,"1b"
"2021-01-06 18:00:00",1.17846666666667,"1b"
"2021-01-06 19:00:00",1.16218333333333,"1b"
"2021-01-06 20:00:00",1.10175,"1b"
"2021-01-06 21:00:00",1.06096666666667,"1b"
"2021-01-06 22:00:00",1.04801666666667,"1b"
"2021-01-06 23:00:00",0.51495,"1b"
"2021-01-07 00:00:00",NA,"5b"
"2021-01-07 01:00:00",NA,"5b"
"2021-01-07 02:00:00",NA,"5b"
"2021-01-07 03:00:00",NA,"5b"
"2021-01-07 04:00:00",NA,"5b"
"2021-01-07 05:00:00",NA,"5b"
"2021-01-07 06:00:00",0.635448979591837,"1b"
"2021-01-07 07:00:00",0.578383333333333,"1b"
"2021-01-07 08:00:00",0.865266666666667,"1b"
"2021-01-07 09:00:00",1.0525,"1b"
"2021-01-07 10:00:00",1.54618333333333,"1b"
"2021-01-07 11:00:00",2.36491666666667,"1b"
"2021-01-07 12:00:00",3.40616666666667,"1b"
"2021-01-07 13:00:00",8.6842,"1b"
"2021-01-07 14:00:00",4.51145,"1b"
"2021-01-07 15:00:00",1.82023333333333,"1b"
"2021-01-07 16:00:00",1.07131666666667,"1b"
"2021-01-07 17:00:00",1.13551666666667,"1b"
"2021-01-07 18:00:00",1.11718333333333,"1b"
"2021-01-07 19:00:00",1.26016666666667,"1b"
"2021-01-07 20:00:00",2.44481666666667,"1b"
"2021-01-07 21:00:00",1.7304,"1b"
"2021-01-07 22:00:00",1.39143333333333,"1b"
"2021-01-07 23:00:00",1.45665,"1b"
"2021-01-08 00:00:00",1.1026,"1b"
"2021-01-08 01:00:00",1.53556818181818,"1b"
"2021-01-08 02:00:00",2.57096666666667,"1b"
"2021-01-08 03:00:00",4.42325,"1b"
"2021-01-08 04:00:00",2.23483333333333,"1b"
"2021-01-08 05:00:00",2.27125,"1b"
"2021-01-08 06:00:00",3.62293333333333,"1b"
"2021-01-08 07:00:00",1.5353,"1b"
"2021-01-08 08:00:00",1.20463333333333,"1b"
"2021-01-08 09:00:00",1.82768333333333,"1b"
"2021-01-08 10:00:00",2.64391666666667,"1b"
"2021-01-08 11:00:00",2.29413333333333,"1b"
"2021-01-08 12:00:00",3.61105,"1b"
"2021-01-08 13:00:00",3.25448333333333,"1b"
"2021-01-08 14:00:00",7.69545,"1b"
"2021-01-08 15:00:00",10.64135,"1b"
"2021-01-08 16:00:00",5.18871666666667,"1b"
"2021-01-08 17:00:00",5.5463,"1b"
"2021-01-08 18:00:00",8.8878,"1b"
"2021-01-08 19:00:00",9.235,"1b"
"2021-01-08 20:00:00",10.5931,"1b"
"2021-01-08 21:00:00",9.9889,"1b"
"2021-01-08 22:00:00",6.51653333333333,"1b"
"2021-01-08 23:00:00",9.46713333333333,"1b"
"2021-01-09 00:00:00",9.11155,"1b"
"2021-01-09 01:00:00",13.6153863636364,"1b"
"2021-01-09 02:00:00",14.4926666666667,"1b"
"2021-01-09 03:00:00",14.2161,"1b"
"2021-01-09 04:00:00",13.1283833333333,"1b"
"2021-01-09 05:00:00",12.0175833333333,"1b"
"2021-01-09 06:00:00",9.99261666666667,"1b"
"2021-01-09 07:00:00",8.93125,"1b"
"2021-01-09 08:00:00",7.44975,"1b"
"2021-01-09 09:00:00",7.86393333333333,"1b"
"2021-01-09 10:00:00",6.75306666666667,"1b"
"2021-01-09 11:00:00",8.53683333333333,"1b"
"2021-01-09 12:00:00",8.76441666666667,"1b"
"2021-01-09 13:00:00",10.61435,"1b"
"2021-01-09 14:00:00",13.8573,"1b"
"2021-01-09 15:00:00",15.1485666666667,"1b"
"2021-01-09 16:00:00",12.5543,"1b"
"2021-01-09 17:00:00",13.8484166666667,"1b"
"2021-01-09 18:00:00",6.67633333333333,"1b"
"2021-01-09 19:00:00",5.74926666666667,"1b"
"2021-01-09 20:00:00",4.15011666666667,"1b"
"2021-01-09 21:00:00",6.55165,"1b"
"2021-01-09 22:00:00",8.09736666666667,"1b"
