"datetime","O3","qc_flag_O3"
"2024-04-01 00:00:00",25.7643333333333,"1b"
"2024-04-01 01:00:00",25.1335909090909,"1b"
"2024-04-01 02:00:00",25.2521666666667,"1b"
"2024-04-01 03:00:00",24.10445,"1b"
"2024-04-01 04:00:00",22.2216333333333,"1b"
"2024-04-01 05:00:00",19.5689833333333,"1b"
"2024-04-01 06:00:00",19.8147833333333,"1b"
"2024-04-01 07:00:00",19.8008666666667,"1b"
"2024-04-01 08:00:00",23.44785,"1b"
"2024-04-01 09:00:00",22.88905,"1b"
"2024-04-01 10:00:00",23.0856333333333,"1b"
"2024-04-01 11:00:00",25.9848166666667,"1b"
"2024-04-01 12:00:00",29.85485,"1b"
"2024-04-01 13:00:00",32.7999,"1b"
"2024-04-01 14:00:00",34.4367333333333,"1b"
"2024-04-01 15:00:00",36.0141333333333,"1b"
"2024-04-01 16:00:00",33.9652833333333,"1b"
"2024-04-01 17:00:00",32.10415,"1b"
"2024-04-01 18:00:00",30.0233,"1b"
"2024-04-01 19:00:00",31.15905,"1b"
"2024-04-01 20:00:00",29.0901,"1b"
"2024-04-01 21:00:00",23.9956333333333,"1b"
"2024-04-01 22:00:00",19.5363,"1b"
"2024-04-01 23:00:00",20.2613333333333,"1b"
"2024-04-02 00:00:00",20.9395333333333,"1b"
"2024-04-02 01:00:00",15.3572727272727,"1b"
"2024-04-02 02:00:00",7.81175,"1b"
"2024-04-02 03:00:00",7.96855,"1b"
"2024-04-02 04:00:00",3.87646666666667,"1b"
"2024-04-02 05:00:00",3.06781666666667,"1b"
"2024-04-02 06:00:00",7.19618333333333,"1b"
"2024-04-02 07:00:00",16.5328666666667,"1b"
"2024-04-02 08:00:00",23.6933666666667,"1b"
"2024-04-02 09:00:00",26.9803166666667,"1b"
"2024-04-02 10:00:00",28.5753666666667,"1b"
"2024-04-02 11:00:00",30.03445,"1b"
"2024-04-02 12:00:00",31.2764833333333,"1b"
"2024-04-02 13:00:00",31.0977833333333,"1b"
"2024-04-02 14:00:00",31.8777166666667,"1b"
"2024-04-02 15:00:00",32.5967333333333,"1b"
"2024-04-02 16:00:00",28.9973,"1b"
"2024-04-02 17:00:00",30.0785833333333,"1b"
"2024-04-02 18:00:00",30.8913,"1b"
"2024-04-02 19:00:00",31.2971,"1b"
"2024-04-02 20:00:00",30.7862,"1b"
"2024-04-02 21:00:00",26.1732333333333,"1b"
"2024-04-02 22:00:00",23.86705,"1b"
"2024-04-02 23:00:00",26.0536666666667,"1b"
"2024-04-03 00:00:00",28.3894333333333,"1b"
"2024-04-03 01:00:00",28.4799772727273,"1b"
"2024-04-03 02:00:00",28.5467166666667,"1b"
"2024-04-03 03:00:00",27.9024166666667,"1b"
"2024-04-03 04:00:00",26.9700166666667,"1b"
"2024-04-03 05:00:00",24.5545,"1b"
"2024-04-03 06:00:00",26.5320833333333,"1b"
"2024-04-03 07:00:00",28.1584833333333,"1b"
"2024-04-03 08:00:00",27.2766666666667,"1b"
"2024-04-03 09:00:00",27.6557833333333,"1b"
"2024-04-03 10:00:00",26.6815333333333,"1b"
"2024-04-03 11:00:00",26.0459166666667,"1b"
"2024-04-03 12:00:00",25.9143166666667,"1b"
"2024-04-03 13:00:00",25.6291666666667,"1b"
"2024-04-03 14:00:00",25.7897666666667,"1b"
"2024-04-03 15:00:00",27.0462666666667,"1b"
"2024-04-03 16:00:00",26.9305,"1b"
"2024-04-03 17:00:00",25.9600833333333,"1b"
"2024-04-03 18:00:00",25.05665,"1b"
"2024-04-03 19:00:00",24.3458,"1b"
"2024-04-03 20:00:00",24.8612,"1b"
"2024-04-03 21:00:00",27.0872833333333,"1b"
"2024-04-03 22:00:00",25.0799833333333,"1b"
"2024-04-03 23:00:00",24.5940833333333,"1b"
"2024-04-04 00:00:00",22.7037666666667,"1b"
"2024-04-04 01:00:00",22.6184318181818,"1b"
"2024-04-04 02:00:00",22.8514666666667,"1b"
"2024-04-04 03:00:00",24.5123666666667,"1b"
"2024-04-04 04:00:00",23.2795666666667,"1b"
"2024-04-04 05:00:00",20.3818166666667,"1b"
"2024-04-04 06:00:00",18.7451833333333,"1b"
"2024-04-04 07:00:00",23.29285,"1b"
"2024-04-04 08:00:00",27.4759333333333,"1b"
"2024-04-04 09:00:00",26.6628833333333,"1b"
"2024-04-04 10:00:00",30.3753166666667,"1b"
"2024-04-04 11:00:00",31.8571666666667,"1b"
"2024-04-04 12:00:00",31.9231333333333,"1b"
"2024-04-04 13:00:00",34.0784,"1b"
"2024-04-04 14:00:00",34.7441,"1b"
"2024-04-04 15:00:00",33.13255,"1b"
"2024-04-04 16:00:00",32.655,"1b"
"2024-04-04 17:00:00",31.65555,"1b"
"2024-04-04 18:00:00",30.6477,"1b"
"2024-04-04 19:00:00",29.3416666666667,"1b"
"2024-04-04 20:00:00",25.6875166666667,"1b"
"2024-04-04 21:00:00",25.7773333333333,"1b"
"2024-04-04 22:00:00",26.0772203389831,"1b"
"2024-04-04 23:00:00",27.46595,"1b"
"2024-04-05 00:00:00",28.9508,"1b"
"2024-04-05 01:00:00",30.9002954545455,"1b"
"2024-04-05 02:00:00",30.9202666666667,"1b"
"2024-04-05 03:00:00",30.8086333333333,"1b"
"2024-04-05 04:00:00",30.0700333333333,"1b"
"2024-04-05 05:00:00",27.81995,"1b"
"2024-04-05 06:00:00",26.7355333333333,"1b"
"2024-04-05 07:00:00",26.30735,"1b"
"2024-04-05 08:00:00",29.7340333333333,"1b"
"2024-04-05 09:00:00",30.8974833333333,"1b"
"2024-04-05 10:00:00",31.0995666666667,"1b"
"2024-04-05 11:00:00",31.88525,"1b"
"2024-04-05 12:00:00",32.9376833333333,"1b"
"2024-04-05 13:00:00",32.3207,"1b"
"2024-04-05 14:00:00",32.0643,"1b"
"2024-04-05 15:00:00",32.1441666666667,"1b"
"2024-04-05 16:00:00",32.1138666666667,"1b"
"2024-04-05 17:00:00",31.8303166666667,"1b"
"2024-04-05 18:00:00",30.9291166666667,"1b"
"2024-04-05 19:00:00",30.1668166666667,"1b"
"2024-04-05 20:00:00",29.6372333333333,"1b"
"2024-04-05 21:00:00",31.20055,"1b"
"2024-04-05 22:00:00",29.88235,"1b"
"2024-04-05 23:00:00",29.5397166666667,"1b"
"2024-04-06 00:00:00",27.9642333333333,"1b"
"2024-04-06 01:00:00",25.0196136363636,"1b"
"2024-04-06 02:00:00",23.1412166666667,"1b"
"2024-04-06 03:00:00",22.7882166666667,"1b"
"2024-04-06 04:00:00",24.2139166666667,"1b"
"2024-04-06 05:00:00",25.6928333333333,"1b"
"2024-04-06 06:00:00",26.0445666666667,"1b"
"2024-04-06 07:00:00",27.9359,"1b"
"2024-04-06 08:00:00",28.9659833333333,"1b"
"2024-04-06 09:00:00",29.5256333333333,"1b"
"2024-04-06 10:00:00",34.7095333333333,"1b"
"2024-04-06 11:00:00",40.4607166666667,"1b"
"2024-04-06 12:00:00",41.4977666666667,"1b"
"2024-04-06 13:00:00",42.1957833333333,"1b"
