"datetime","O3","qc_flag_O3"
"2025-01-01 00:00:00",24.8161666666667,"1b"
"2025-01-01 01:00:00",25.1445,"1b"
"2025-01-01 02:00:00",25.8396166666667,"1b"
"2025-01-01 03:00:00",26.6803,"1b"
"2025-01-01 04:00:00",26.0271666666667,"1b"
"2025-01-01 05:00:00",26.7002166666667,"1b"
"2025-01-01 06:00:00",26.6215833333333,"1b"
"2025-01-01 07:00:00",26.54995,"1b"
"2025-01-01 08:00:00",23.66645,"1b"
"2025-01-01 09:00:00",24.1351333333333,"1b"
"2025-01-01 10:00:00",23.4292333333333,"1b"
"2025-01-01 11:00:00",22.2345,"1b"
"2025-01-01 12:00:00",22.0405333333333,"1b"
"2025-01-01 13:00:00",21.8558166666667,"1b"
"2025-01-01 14:00:00",20.6166,"1b"
"2025-01-01 15:00:00",19.50845,"1b"
"2025-01-01 16:00:00",18.6985166666667,"1b"
"2025-01-01 17:00:00",16.9240166666667,"1b"
"2025-01-01 18:00:00",14.7470833333333,"1b"
"2025-01-01 19:00:00",14.2983666666667,"1b"
"2025-01-01 20:00:00",11.10275,"1b"
"2025-01-01 21:00:00",11.8893,"1b"
"2025-01-01 22:00:00",11.48125,"1b"
"2025-01-01 23:00:00",16.69595,"1b"
"2025-01-02 00:00:00",18.0549,"1b"
"2025-01-02 01:00:00",20.4629090909091,"1b"
"2025-01-02 02:00:00",18.6482833333333,"1b"
"2025-01-02 03:00:00",15.3086,"1b"
"2025-01-02 04:00:00",13.8234833333333,"1b"
"2025-01-02 05:00:00",11.9567,"1b"
"2025-01-02 06:00:00",10.0153,"1b"
"2025-01-02 07:00:00",7.05345,"1b"
"2025-01-02 08:00:00",6.36708333333333,"1b"
"2025-01-02 09:00:00",8.686,"1b"
"2025-01-02 10:00:00",11.2936101694915,"1b"
"2025-01-02 11:00:00",16.5671833333333,"1b"
"2025-01-02 12:00:00",18.1093333333333,"1b"
"2025-01-02 13:00:00",18.26795,"1b"
"2025-01-02 14:00:00",21.82435,"1b"
"2025-01-02 15:00:00",17.7441,"1b"
"2025-01-02 16:00:00",11.4441666666667,"1b"
"2025-01-02 17:00:00",4.50473333333333,"1b"
"2025-01-02 18:00:00",6.48065,"1b"
"2025-01-02 19:00:00",10.1388,"1b"
"2025-01-02 20:00:00",8.84933333333333,"1b"
"2025-01-02 21:00:00",6.2098,"1b"
"2025-01-02 22:00:00",9.53401666666667,"1b"
"2025-01-02 23:00:00",14.1406833333333,"1b"
"2025-01-03 00:00:00",14.9243333333333,"1b"
"2025-01-03 01:00:00",13.9155227272727,"1b"
"2025-01-03 02:00:00",13.6757333333333,"1b"
"2025-01-03 03:00:00",13.82335,"1b"
"2025-01-03 04:00:00",13.66455,"1b"
"2025-01-03 05:00:00",15.04395,"1b"
"2025-01-03 06:00:00",15.5929833333333,"1b"
"2025-01-03 07:00:00",13.83565,"1b"
"2025-01-03 08:00:00",9.75783333333333,"1b"
