"datetime","O3","qc_flag_O3"
"2021-12-01 00:00:00",26.226725,"1b"
"2021-12-01 01:00:00",25.3696136363636,"1b"
"2021-12-01 02:00:00",25.9711,"1b"
"2021-12-01 03:00:00",26.2608833333333,"1b"
"2021-12-01 04:00:00",26.2096,"1b"
"2021-12-01 05:00:00",24.98655,"1b"
"2021-12-01 06:00:00",23.752,"1b"
"2021-12-01 07:00:00",20.63975,"1b"
"2021-12-01 08:00:00",18.2647666666667,"1b"
"2021-12-01 09:00:00",20.2230833333333,"1b"
"2021-12-01 10:00:00",21.0241,"1b"
"2021-12-01 11:00:00",21.2269833333333,"1b"
"2021-12-01 12:00:00",19.4366166666667,"1b"
"2021-12-01 13:00:00",18.4045333333333,"1b"
"2021-12-01 14:00:00",22.4261166666667,"1b"
"2021-12-01 15:00:00",17.3356,"1b"
"2021-12-01 16:00:00",14.2839,"1b"
"2021-12-01 17:00:00",10.2994166666667,"1b"
"2021-12-01 18:00:00",17.0361333333333,"1b"
"2021-12-01 19:00:00",17.4294333333333,"1b"
"2021-12-01 20:00:00",14.4892,"1b"
"2021-12-01 21:00:00",14.6531333333333,"1b"
"2021-12-01 22:00:00",18.1443666666667,"1b"
"2021-12-01 23:00:00",20.0257333333333,"1b"
"2021-12-02 00:00:00",19.105975,"1b"
"2021-12-02 01:00:00",18.7997954545455,"1b"
"2021-12-02 02:00:00",19.3976833333333,"1b"
"2021-12-02 03:00:00",17.8817833333333,"1b"
"2021-12-02 04:00:00",17.9977,"1b"
"2021-12-02 05:00:00",19.6193166666667,"1b"
"2021-12-02 06:00:00",17.3172833333333,"1b"
"2021-12-02 07:00:00",13.5107666666667,"1b"
"2021-12-02 08:00:00",14.4469333333333,"1b"
"2021-12-02 09:00:00",17.3376,"1b"
"2021-12-02 10:00:00",19.37105,"1b"
"2021-12-02 11:00:00",20.2042,"1b"
"2021-12-02 12:00:00",19.58545,"1b"
"2021-12-02 13:00:00",19.3101833333333,"1b"
"2021-12-02 14:00:00",16.6751166666667,"1b"
"2021-12-02 15:00:00",14.4794666666667,"1b"
"2021-12-02 16:00:00",9.37025,"1b"
"2021-12-02 17:00:00",1.3242,"1b"
"2021-12-02 18:00:00",2.24786666666667,"1b"
"2021-12-02 19:00:00",3.85196666666667,"1b"
"2021-12-02 20:00:00",4.8004,"1b"
"2021-12-02 21:00:00",9.19023333333333,"1b"
"2021-12-02 22:00:00",15.4128166666667,"1b"
"2021-12-02 23:00:00",14.9598833333333,"1b"
"2021-12-03 00:00:00",16.681975,"1b"
"2021-12-03 01:00:00",17.6062954545455,"1b"
"2021-12-03 02:00:00",17.9147,"1b"
"2021-12-03 03:00:00",20.9847,"1b"
"2021-12-03 04:00:00",22.0537666666667,"1b"
"2021-12-03 05:00:00",20.9018666666667,"1b"
"2021-12-03 06:00:00",17.77455,"1b"
"2021-12-03 07:00:00",12.4229833333333,"1b"
"2021-12-03 08:00:00",6.07571666666667,"1b"
"2021-12-03 09:00:00",7.8287,"1b"
"2021-12-03 10:00:00",7.65186666666667,"1b"
"2021-12-03 11:00:00",9.88895,"1b"
"2021-12-03 12:00:00",8.35158333333333,"1b"
"2021-12-03 13:00:00",8.70545,"1b"
"2021-12-03 14:00:00",6.88823333333333,"1b"
"2021-12-03 15:00:00",3.8331,"1b"
"2021-12-03 16:00:00",1.69533333333333,"1b"
"2021-12-03 17:00:00",1.21205,"1b"
"2021-12-03 18:00:00",1.24755,"1b"
"2021-12-03 19:00:00",1.38218333333333,"1b"
"2021-12-03 20:00:00",1.3962,"1b"
"2021-12-03 21:00:00",1.24986666666667,"1b"
"2021-12-03 22:00:00",1.26233333333333,"1b"
"2021-12-03 23:00:00",1.2226,"1b"
"2021-12-04 00:00:00",1.827,"1b"
"2021-12-04 01:00:00",8.14665909090909,"1b"
"2021-12-04 02:00:00",10.7508333333333,"1b"
"2021-12-04 03:00:00",12.689,"1b"
"2021-12-04 04:00:00",20.5814833333333,"1b"
"2021-12-04 05:00:00",24.3903666666667,"1b"
"2021-12-04 06:00:00",19.9124666666667,"1b"
"2021-12-04 07:00:00",18.9942666666667,"1b"
"2021-12-04 08:00:00",19.07785,"1b"
"2021-12-04 09:00:00",22.8109,"1b"
"2021-12-04 10:00:00",23.3875,"1b"
"2021-12-04 11:00:00",24.1258833333333,"1b"
"2021-12-04 12:00:00",25.41225,"1b"
"2021-12-04 13:00:00",25.4922333333333,"1b"
"2021-12-04 14:00:00",25.8629,"1b"
"2021-12-04 15:00:00",25.0575666666667,"1b"
"2021-12-04 16:00:00",24.4532833333333,"1b"
"2021-12-04 17:00:00",24.7632,"1b"
"2021-12-04 18:00:00",25.1747166666667,"1b"
"2021-12-04 19:00:00",24.3541333333333,"1b"
"2021-12-04 20:00:00",24.8247333333333,"1b"
"2021-12-04 21:00:00",25.74335,"1b"
"2021-12-04 22:00:00",24.7987166666667,"1b"
"2021-12-04 23:00:00",25.7170333333333,"1b"
"2021-12-05 00:00:00",26.12185,"1b"
"2021-12-05 01:00:00",25.7287727272727,"1b"
"2021-12-05 02:00:00",25.4299,"1b"
