"datetime","O3","qc_flag_O3"
"2025-07-01 00:00:00",24.4773333333333,"1b"
"2025-07-01 01:00:00",21.648275862069,"1b"
"2025-07-01 02:00:00",20.4331666666667,"1b"
"2025-07-01 03:00:00",21.2518333333333,"1b"
"2025-07-01 04:00:00",22.0926666666667,"1b"
"2025-07-01 05:00:00",21.5601666666667,"1b"
"2025-07-01 06:00:00",23.1778333333333,"1b"
"2025-07-01 07:00:00",23.582,"1b"
"2025-07-01 08:00:00",23.531,"1b"
"2025-07-01 09:00:00",24.633,"1b"
"2025-07-01 10:00:00",27.0536666666667,"1b"
"2025-07-01 11:00:00",29.5741666666667,"1b"
"2025-07-01 12:00:00",29.302,"1b"
"2025-07-01 13:00:00",33.3523333333333,"1b"
"2025-07-01 14:00:00",31.3191666666667,"1b"
"2025-07-01 15:00:00",27.471,"1b"
"2025-07-01 16:00:00",27.1388333333333,"1b"
"2025-07-01 17:00:00",26.0076666666667,"1b"
"2025-07-01 18:00:00",25.73,"1b"
"2025-07-01 19:00:00",25.4158333333333,"1b"
"2025-07-01 20:00:00",22.0373333333333,"1b"
"2025-07-01 21:00:00",20.0865,"1b"
"2025-07-01 22:00:00",19.5268333333333,"1b"
"2025-07-01 23:00:00",21.851,"1b"
"2025-07-02 00:00:00",22.3763333333333,"1b"
"2025-07-02 01:00:00",22.29,"1b"
"2025-07-02 02:00:00",22.8323333333333,"1b"
"2025-07-02 03:00:00",23.141,"1b"
"2025-07-02 04:00:00",23.3225,"1b"
"2025-07-02 05:00:00",22.6046666666667,"1b"
"2025-07-02 06:00:00",21.8703333333333,"1b"
"2025-07-02 07:00:00",22.3888333333333,"1b"
"2025-07-02 08:00:00",22.931,"1b"
"2025-07-02 09:00:00",25.6798333333333,"1b"
"2025-07-02 10:00:00",27.3406666666667,"1b"
"2025-07-02 11:00:00",28.3251666666667,"1b"
"2025-07-02 12:00:00",27.9478333333333,"1b"
"2025-07-02 13:00:00",27.4508333333333,"1b"
"2025-07-02 14:00:00",26.9105,"1b"
"2025-07-02 15:00:00",26.2081666666667,"1b"
"2025-07-02 16:00:00",26.4293333333333,"1b"
"2025-07-02 17:00:00",26.4263333333333,"1b"
"2025-07-02 18:00:00",25.8511666666667,"1b"
"2025-07-02 19:00:00",26.2648333333333,"1b"
"2025-07-02 20:00:00",26.3375,"1b"
"2025-07-02 21:00:00",25.3675,"1b"
