"datetime","SO2","qc_flag_SO2"
"2024-05-01 00:00:00",0.552133333333333,"1b"
"2024-05-01 01:00:00",0.485883333333333,"1b"
"2024-05-01 02:00:00",0.410716666666667,"1b"
"2024-05-01 03:00:00",0.379966666666667,"1b"
"2024-05-01 04:00:00",0.398216666666667,"1b"
"2024-05-01 05:00:00",0.421866666666667,"1b"
"2024-05-01 06:00:00",0.474966666666667,"1b"
"2024-05-01 07:00:00",0.4973,"1b"
"2024-05-01 08:00:00",0.590316666666667,"1b"
"2024-05-01 09:00:00",0.773133333333333,"1b"
"2024-05-01 10:00:00",0.6823,"1b"
"2024-05-01 11:00:00",0.647766666666667,"1b"
"2024-05-01 12:00:00",0.515883333333333,"1b"
"2024-05-01 13:00:00",0.729716666666667,"1b"
"2024-05-01 14:00:00",0.8016,"1b"
"2024-05-01 15:00:00",0.800466666666667,"1b"
"2024-05-01 16:00:00",0.729433333333333,"1b"
"2024-05-01 17:00:00",0.774683333333333,"1b"
"2024-05-01 18:00:00",0.5427,"1b"
"2024-05-01 19:00:00",0.54705,"1b"
"2024-05-01 20:00:00",0.71405,"1b"
"2024-05-01 21:00:00",0.75495,"1b"
"2024-05-01 22:00:00",0.637016666666667,"1b"
"2024-05-01 23:00:00",0.5545,"1b"
"2024-05-02 00:00:00",0.703066666666667,"1b"
"2024-05-02 01:00:00",0.661533333333333,"1b"
"2024-05-02 02:00:00",0.665383333333333,"1b"
"2024-05-02 03:00:00",0.64285,"1b"
"2024-05-02 04:00:00",0.611633333333333,"1b"
"2024-05-02 05:00:00",0.612433333333333,"1b"
"2024-05-02 06:00:00",0.5353,"1b"
"2024-05-02 07:00:00",0.484566666666667,"1b"
"2024-05-02 08:00:00",0.581783333333333,"1b"
"2024-05-02 09:00:00",0.670483333333333,"4b"
"2024-05-02 10:00:00",0.644483333333333,"4b"
"2024-05-02 11:00:00",0.7378,"4b"
"2024-05-02 12:00:00",0.730716666666667,"4b"
"2024-05-02 13:00:00",0.935733333333333,"4b"
"2024-05-02 14:00:00",0.969933333333333,"4b"
"2024-05-02 15:00:00",1.1052,"4b"
"2024-05-02 16:00:00",0.899033333333333,"4b"
"2024-05-02 17:00:00",0.906316666666667,"4b"
"2024-05-02 18:00:00",0.7733,"4b"
"2024-05-02 19:00:00",0.725183333333333,"4b"
"2024-05-02 20:00:00",0.663,"4b"
"2024-05-02 21:00:00",0.641,"4b"
"2024-05-02 22:00:00",0.75375,"4b"
"2024-05-02 23:00:00",0.573216666666667,"4b"
"2024-05-03 00:00:00",0.608166666666667,"4b"
"2024-05-03 01:00:00",0.616666666666667,"4b"
"2024-05-03 02:00:00",0.616916666666667,"1b"
"2024-05-03 03:00:00",0.647016666666667,"1b"
"2024-05-03 04:00:00",0.597883333333333,"1b"
"2024-05-03 05:00:00",0.568,"1b"
"2024-05-03 06:00:00",0.367066666666667,"1b"
"2024-05-03 07:00:00",0.437254237288136,"1b"
"2024-05-03 08:00:00",0.495066666666667,"1b"
"2024-05-03 09:00:00",0.4195,"1b"
"2024-05-03 10:00:00",0.478316666666667,"1b"
"2024-05-03 11:00:00",0.514833333333333,"1b"
"2024-05-03 12:00:00",0.520283333333333,"1b"
"2024-05-03 13:00:00",0.630833333333333,"1b"
"2024-05-03 14:00:00",0.702266666666667,"1b"
"2024-05-03 15:00:00",0.699083333333333,"1b"
"2024-05-03 16:00:00",0.53625,"1b"
"2024-05-03 17:00:00",0.556066666666667,"1b"
"2024-05-03 18:00:00",0.372366666666667,"1b"
"2024-05-03 19:00:00",0.29795,"1b"
"2024-05-03 20:00:00",0.355083333333333,"1b"
"2024-05-03 21:00:00",0.39615,"1b"
"2024-05-03 22:00:00",0.3514,"1b"
"2024-05-03 23:00:00",0.304,"1b"
"2024-05-04 00:00:00",0.445333333333333,"1b"
"2024-05-04 01:00:00",0.3995,"1b"
"2024-05-04 02:00:00",0.441316666666667,"1b"
"2024-05-04 03:00:00",0.422,"1b"
"2024-05-04 04:00:00",0.293483333333333,"1b"
"2024-05-04 05:00:00",0.2731,"1b"
"2024-05-04 06:00:00",0.34695,"1b"
"2024-05-04 07:00:00",0.34906779661017,"1b"
"2024-05-04 08:00:00",0.3253,"1b"
"2024-05-04 09:00:00",0.392616666666667,"1b"
"2024-05-04 10:00:00",0.532183333333333,"1b"
"2024-05-04 11:00:00",0.419933333333333,"1b"
"2024-05-04 12:00:00",0.476883333333333,"1b"
"2024-05-04 13:00:00",0.5448,"1b"
"2024-05-04 14:00:00",0.418483333333333,"1b"
"2024-05-04 15:00:00",0.4844,"1b"
"2024-05-04 16:00:00",0.5046,"1b"
"2024-05-04 17:00:00",0.397333333333333,"1b"
"2024-05-04 18:00:00",0.300716666666667,"1b"
"2024-05-04 19:00:00",0.406483333333333,"1b"
"2024-05-04 20:00:00",0.450516666666667,"1b"
"2024-05-04 21:00:00",0.42015,"1b"
"2024-05-04 22:00:00",0.4072,"1b"
"2024-05-04 23:00:00",0.5229,"1b"
"2024-05-05 00:00:00",0.376933333333333,"1b"
"2024-05-05 01:00:00",0.346116666666667,"1b"
"2024-05-05 02:00:00",0.562866666666667,"1b"
"2024-05-05 03:00:00",0.39785,"1b"
"2024-05-05 04:00:00",0.435866666666667,"1b"
"2024-05-05 05:00:00",0.495433333333333,"1b"
"2024-05-05 06:00:00",0.823283333333333,"1b"
"2024-05-05 07:00:00",0.930283333333333,"1b"
"2024-05-05 08:00:00",0.73795,"1b"
"2024-05-05 09:00:00",0.597616666666667,"1b"
"2024-05-05 10:00:00",0.675533333333333,"1b"
"2024-05-05 11:00:00",0.722033333333333,"1b"
"2024-05-05 12:00:00",0.508033333333333,"1b"
"2024-05-05 13:00:00",0.534316666666667,"1b"
"2024-05-05 14:00:00",0.497183333333333,"1b"
"2024-05-05 15:00:00",0.555633333333333,"1b"
"2024-05-05 16:00:00",0.5212,"1b"
"2024-05-05 17:00:00",0.473716666666667,"1b"
"2024-05-05 18:00:00",0.514066666666667,"1b"
"2024-05-05 19:00:00",0.435366666666667,"1b"
"2024-05-05 20:00:00",0.404983333333333,"1b"
"2024-05-05 21:00:00",0.341616666666667,"1b"
"2024-05-05 22:00:00",0.371366666666667,"1b"
"2024-05-05 23:00:00",0.47535,"1b"
"2024-05-06 00:00:00",0.454116666666667,"1b"
"2024-05-06 01:00:00",0.39575,"1b"
"2024-05-06 02:00:00",0.503133333333333,"1b"
"2024-05-06 03:00:00",0.5336,"1b"
"2024-05-06 04:00:00",0.52145,"1b"
"2024-05-06 05:00:00",0.533716666666667,"1b"
"2024-05-06 06:00:00",0.55055,"1b"
"2024-05-06 07:00:00",0.697016666666667,"1b"
"2024-05-06 08:00:00",0.787433333333333,"1b"
"2024-05-06 09:00:00",0.898716666666667,"1b"
"2024-05-06 10:00:00",0.820516666666667,"1b"
"2024-05-06 11:00:00",0.718916666666667,"1b"
"2024-05-06 12:00:00",0.795516666666667,"1b"
"2024-05-06 13:00:00",0.7193,"1b"
"2024-05-06 14:00:00",0.827616666666667,"1b"
"2024-05-06 15:00:00",0.754366666666667,"1b"
"2024-05-06 16:00:00",0.566083333333333,"1b"
"2024-05-06 17:00:00",0.446783333333333,"1b"
"2024-05-06 18:00:00",0.542016666666667,"1b"
"2024-05-06 19:00:00",0.507383333333333,"1b"
"2024-05-06 20:00:00",0.51585,"1b"
"2024-05-06 21:00:00",0.406033898305085,"1b"
"2024-05-06 22:00:00",0.40765,"1b"
"2024-05-06 23:00:00",0.3568,"1b"
"2024-05-07 00:00:00",0.380183333333333,"1b"
"2024-05-07 01:00:00",0.244383333333333,"1b"
"2024-05-07 02:00:00",0.322016666666667,"1b"
"2024-05-07 03:00:00",0.278366666666667,"1b"
"2024-05-07 04:00:00",0.3024,"1b"
"2024-05-07 05:00:00",0.270633333333333,"1b"
"2024-05-07 06:00:00",0.475616666666667,"1b"
"2024-05-07 07:00:00",0.555066666666667,"1b"
"2024-05-07 08:00:00",0.4935,"1b"
"2024-05-07 09:00:00",0.437116666666667,"1b"
"2024-05-07 10:00:00",0.356683333333333,"1b"
"2024-05-07 11:00:00",0.3871,"1b"
"2024-05-07 12:00:00",0.346066666666667,"1b"
"2024-05-07 13:00:00",0.272116666666667,"1b"
"2024-05-07 14:00:00",0.0607391304347826,"1b"
"2024-05-07 15:00:00",0.188181818181818,"1b"
"2024-05-07 16:00:00",0.342316666666667,"1b"
"2024-05-07 17:00:00",0.301466666666667,"1b"
"2024-05-07 18:00:00",0.1901,"1b"
"2024-05-07 19:00:00",0.13064406779661,"1b"
"2024-05-07 20:00:00",0.1445,"1b"
"2024-05-07 21:00:00",0.0964406779661017,"1b"
"2024-05-07 22:00:00",0.23465,"1b"
"2024-05-07 23:00:00",0.181616666666667,"1b"
"2024-05-08 00:00:00",0.25755,"1b"
"2024-05-08 01:00:00",0.223433333333333,"1b"
"2024-05-08 02:00:00",0.181372881355932,"1b"
"2024-05-08 03:00:00",0.0607209302325582,"1b"
"2024-05-08 04:00:00",0.099271186440678,"1b"
"2024-05-08 05:00:00",0.0617142857142857,"1b"
"2024-05-08 06:00:00",0.133,"1b"
"2024-05-08 07:00:00",0.379666666666667,"1b"
"2024-05-08 08:00:00",0.320416666666667,"1b"
"2024-05-08 09:00:00",0.469366666666667,"1b"
"2024-05-08 10:00:00",0.3479,"1b"
"2024-05-08 11:00:00",0.29905,"1b"
"2024-05-08 12:00:00",0.237083333333333,"1b"
"2024-05-08 13:00:00",0.229883333333333,"1b"
"2024-05-08 14:00:00",0.24025,"1b"
"2024-05-08 15:00:00",0.16775,"1b"
"2024-05-08 16:00:00",0.202733333333333,"1b"
"2024-05-08 17:00:00",0.183633333333333,"1b"
"2024-05-08 18:00:00",0.131333333333333,"1b"
"2024-05-08 19:00:00",0.024375,"1b"
"2024-05-08 20:00:00",0.05555,"1b"
"2024-05-08 21:00:00",0.0634375,"1b"
"2024-05-08 22:00:00",0.0342,"1b"
"2024-05-08 23:00:00",0.097,"1b"
"2024-05-09 00:00:00",0.0601666666666667,"1b"
"2024-05-09 01:00:00",0.1778,"1b"
"2024-05-09 02:00:00",0.0858070175438597,"1b"
"2024-05-09 03:00:00",0.164057692307692,"1b"
"2024-05-09 04:00:00",0.0903333333333333,"1b"
"2024-05-09 05:00:00",0.0997619047619048,"1b"
"2024-05-09 06:00:00",0.462283333333333,"1b"
"2024-05-09 07:00:00",0.453716666666667,"1b"
"2024-05-09 08:00:00",0.260183333333333,"1b"
"2024-05-09 09:00:00",0.340762711864407,"1b"
"2024-05-09 10:00:00",0.199166666666667,"1b"
"2024-05-09 11:00:00",0.200833333333333,"1b"
"2024-05-09 12:00:00",0.225074074074074,"1b"
"2024-05-09 13:00:00",0.228016666666667,"1b"
"2024-05-09 14:00:00",0.188372881355932,"1b"
"2024-05-09 15:00:00",0.200844827586207,"1b"
"2024-05-09 16:00:00",0.17055,"1b"
"2024-05-09 17:00:00",0.249316666666667,"1b"
"2024-05-09 18:00:00",0.186755102040816,"1b"
"2024-05-09 19:00:00",0.122039215686275,"1b"
"2024-05-09 20:00:00",0.167416666666667,"1b"
"2024-05-09 21:00:00",0.123018181818182,"1b"
"2024-05-09 22:00:00",0.112090909090909,"1b"
"2024-05-09 23:00:00",0.251433333333333,"1b"
"2024-05-10 00:00:00",0.062936170212766,"1b"
"2024-05-10 01:00:00",0.0946842105263158,"1b"
"2024-05-10 02:00:00",0.0616969696969697,"1b"
"2024-05-10 03:00:00",0.33385,"1b"
"2024-05-10 04:00:00",0.161316666666667,"4b"
"2024-05-10 05:00:00",0.336733333333333,"4b"
"2024-05-10 06:00:00",0.619066666666667,"4b"
"2024-05-10 07:00:00",0.8662,"4b"
"2024-05-10 08:00:00",0.927333333333333,"4b"
"2024-05-10 09:00:00",0.812833333333333,"4b"
"2024-05-10 10:00:00",0.726183333333333,"4b"
"2024-05-10 11:00:00",0.55145,"4b"
"2024-05-10 12:00:00",0.45375,"4b"
"2024-05-10 13:00:00",0.5173,"4b"
"2024-05-10 14:00:00",0.4231,"4b"
"2024-05-10 15:00:00",0.294033333333333,"4b"
"2024-05-10 16:00:00",0.298066666666667,"4b"
"2024-05-10 17:00:00",0.333847457627119,"1b"
"2024-05-10 18:00:00",0.333083333333333,"1b"
"2024-05-10 19:00:00",0.381033333333333,"1b"
"2024-05-10 20:00:00",0.274333333333333,"1b"
"2024-05-10 21:00:00",0.117883333333333,"1b"
"2024-05-10 22:00:00",0.233092592592593,"1b"
"2024-05-10 23:00:00",0.212616666666667,"1b"
"2024-05-11 00:00:00",0.244526315789474,"1b"
"2024-05-11 01:00:00",0.23485,"1b"
"2024-05-11 02:00:00",0.325816666666667,"1b"
"2024-05-11 03:00:00",0.253716666666667,"1b"
"2024-05-11 04:00:00",0.183741379310345,"1b"
"2024-05-11 05:00:00",0.30875,"1b"
"2024-05-11 06:00:00",0.363016666666667,"1b"
"2024-05-11 07:00:00",0.42315,"1b"
"2024-05-11 08:00:00",0.4329,"1b"
"2024-05-11 09:00:00",0.428666666666667,"1b"
"2024-05-11 10:00:00",0.63255,"1b"
"2024-05-11 11:00:00",0.630583333333333,"1b"
"2024-05-11 12:00:00",0.505883333333333,"1b"
"2024-05-11 13:00:00",0.573766666666667,"1b"
"2024-05-11 14:00:00",0.551283333333333,"1b"
"2024-05-11 15:00:00",0.46905,"1b"
"2024-05-11 16:00:00",0.443966666666667,"1b"
"2024-05-11 17:00:00",0.501833333333333,"4b"
"2024-05-11 18:00:00",0.480866666666667,"4b"
"2024-05-11 19:00:00",0.473483333333333,"4b"
"2024-05-11 20:00:00",0.652866666666667,"4b"
"2024-05-11 21:00:00",0.958033333333333,"4b"
"2024-05-11 22:00:00",1.00795,"4b"
"2024-05-11 23:00:00",0.850866666666667,"4b"
"2024-05-12 00:00:00",0.501866666666667,"4b"
"2024-05-12 01:00:00",0.450966666666667,"4b"
"2024-05-12 02:00:00",0.442916666666667,"4b"
"2024-05-12 03:00:00",0.4239,"4b"
"2024-05-12 04:00:00",0.455216666666667,"4b"
"2024-05-12 05:00:00",0.47345,"4b"
"2024-05-12 06:00:00",0.76395,"4b"
"2024-05-12 07:00:00",0.9894,"4b"
"2024-05-12 08:00:00",1.11951666666667,"4b"
"2024-05-12 09:00:00",1.23856666666667,"4b"
"2024-05-12 10:00:00",1.22271666666667,"4b"
"2024-05-12 11:00:00",1.11277966101695,"4b"
"2024-05-12 12:00:00",1.03991525423729,"4b"
"2024-05-12 13:00:00",0.976533333333333,"4b"
"2024-05-12 14:00:00",0.850883333333333,"4b"
"2024-05-12 15:00:00",0.856483333333333,"4b"
"2024-05-12 16:00:00",0.759166666666667,"4b"
"2024-05-12 17:00:00",0.64885,"4b"
"2024-05-12 18:00:00",0.61895,"4b"
"2024-05-12 19:00:00",0.387916666666667,"4b"
"2024-05-12 20:00:00",0.449666666666667,"4b"
"2024-05-12 21:00:00",0.398433333333333,"1b"
"2024-05-12 22:00:00",0.40485,"1b"
"2024-05-12 23:00:00",0.54195,"1b"
"2024-05-13 00:00:00",0.46464406779661,"1b"
"2024-05-13 01:00:00",0.51975,"1b"
"2024-05-13 02:00:00",0.45295,"1b"
"2024-05-13 03:00:00",0.433416666666667,"1b"
"2024-05-13 04:00:00",0.548883333333333,"1b"
"2024-05-13 05:00:00",0.6005,"1b"
"2024-05-13 06:00:00",0.526983333333333,"1b"
"2024-05-13 07:00:00",0.500466666666667,"1b"
"2024-05-13 08:00:00",0.620516666666667,"1b"
"2024-05-13 09:00:00",0.5341,"1b"
"2024-05-13 10:00:00",0.436783333333333,"1b"
"2024-05-13 11:00:00",0.517766666666667,"1b"
"2024-05-13 12:00:00",0.65715,"1b"
"2024-05-13 13:00:00",0.727283333333333,"1b"
"2024-05-13 14:00:00",0.615366666666667,"1b"
"2024-05-13 15:00:00",0.566016666666667,"1b"
"2024-05-13 16:00:00",0.5847,"1b"
"2024-05-13 17:00:00",0.472316666666667,"1b"
"2024-05-13 18:00:00",0.5462,"1b"
"2024-05-13 19:00:00",0.61735,"1b"
"2024-05-13 20:00:00",0.555283333333333,"1b"
"2024-05-13 21:00:00",0.544133333333333,"1b"
"2024-05-13 22:00:00",0.428283333333333,"1b"
"2024-05-13 23:00:00",0.48125,"1b"
"2024-05-14 00:00:00",0.57935,"1b"
"2024-05-14 01:00:00",0.723166666666667,"1b"
"2024-05-14 02:00:00",0.779433333333333,"1b"
"2024-05-14 03:00:00",0.677683333333333,"1b"
"2024-05-14 04:00:00",0.730566666666667,"1b"
"2024-05-14 05:00:00",0.6182,"1b"
"2024-05-14 06:00:00",0.739616666666667,"1b"
"2024-05-14 07:00:00",0.68655,"1b"
"2024-05-14 08:00:00",0.646683333333333,"1b"
"2024-05-14 09:00:00",0.5474,"1b"
"2024-05-14 10:00:00",0.336733333333333,"1b"
"2024-05-14 11:00:00",0.5998,"1b"
"2024-05-14 12:00:00",0.6615,"1b"
"2024-05-14 13:00:00",0.697583333333333,"1b"
"2024-05-14 14:00:00",0.7135,"1b"
"2024-05-14 15:00:00",0.81185,"1b"
"2024-05-14 16:00:00",0.801533333333333,"1b"
"2024-05-14 17:00:00",0.739766666666667,"1b"
"2024-05-14 18:00:00",0.551066666666667,"1b"
"2024-05-14 19:00:00",0.659440677966102,"1b"
"2024-05-14 20:00:00",0.68015,"1b"
"2024-05-14 21:00:00",0.62965,"1b"
"2024-05-14 22:00:00",0.558766666666667,"1b"
"2024-05-14 23:00:00",0.77305,"1b"
"2024-05-15 00:00:00",0.75765,"1b"
"2024-05-15 01:00:00",0.7235,"1b"
"2024-05-15 02:00:00",0.658316666666667,"1b"
"2024-05-15 03:00:00",0.667366666666667,"1b"
"2024-05-15 04:00:00",0.693083333333333,"1b"
"2024-05-15 05:00:00",0.511966666666667,"1b"
"2024-05-15 06:00:00",0.557883333333333,"1b"
"2024-05-15 07:00:00",0.5525,"1b"
"2024-05-15 08:00:00",0.632883333333333,"1b"
"2024-05-15 09:00:00",0.638866666666667,"1b"
"2024-05-15 10:00:00",0.635783333333333,"1b"
"2024-05-15 11:00:00",0.65995,"1b"
"2024-05-15 12:00:00",0.731433333333333,"1b"
"2024-05-15 13:00:00",0.70665,"1b"
"2024-05-15 14:00:00",0.70395,"1b"
