"datetime","SO2","qc_flag_SO2"
"2025-04-01 00:00:00",2.30116666666667,"1b"
"2025-04-01 01:00:00",2.15451724137931,"1b"
"2025-04-01 02:00:00",1.99398333333333,"1b"
"2025-04-01 03:00:00",1.93465,"1b"
"2025-04-01 04:00:00",2.06188333333333,"1b"
"2025-04-01 05:00:00",2.18783333333333,"1b"
"2025-04-01 06:00:00",2.03415,"1b"
"2025-04-01 07:00:00",1.88728333333333,"1b"
"2025-04-01 08:00:00",2.20495,"1b"
"2025-04-01 09:00:00",2.40866666666667,"1b"
"2025-04-01 10:00:00",2.27093333333333,"1b"
"2025-04-01 11:00:00",2.33331666666667,"1b"
"2025-04-01 12:00:00",2.3442,"1b"
"2025-04-01 13:00:00",2.33493333333333,"1b"
"2025-04-01 14:00:00",2.48216666666667,"1b"
"2025-04-01 15:00:00",2.44385,"1b"
"2025-04-01 16:00:00",2.49761666666667,"1b"
"2025-04-01 17:00:00",2.39601666666667,"1b"
"2025-04-01 18:00:00",2.28586666666667,"1b"
"2025-04-01 19:00:00",2.14541666666667,"1b"
"2025-04-01 20:00:00",2.16751666666667,"1b"
"2025-04-01 21:00:00",2.16626666666667,"1b"
"2025-04-01 22:00:00",2.07778333333333,"1b"
"2025-04-01 23:00:00",2.11161666666667,"1b"
"2025-04-02 00:00:00",2.2238,"1b"
"2025-04-02 01:00:00",2.14362068965517,"1b"
"2025-04-02 02:00:00",2.12215,"1b"
"2025-04-02 03:00:00",2.06746666666667,"1b"
"2025-04-02 04:00:00",2.09963333333333,"1b"
"2025-04-02 05:00:00",2.26398333333333,"1b"
"2025-04-02 06:00:00",2.10546666666667,"1b"
"2025-04-02 07:00:00",2.32673333333333,"1b"
"2025-04-02 08:00:00",2.75293333333333,"1b"
"2025-04-02 09:00:00",2.79405,"1b"
"2025-04-02 10:00:00",2.3085,"1b"
"2025-04-02 11:00:00",1.9363,"1b"
"2025-04-02 12:00:00",2.0212,"1b"
"2025-04-02 13:00:00",2.28416666666667,"1b"
"2025-04-02 14:00:00",2.4381,"1b"
"2025-04-02 15:00:00",2.15531666666667,"1b"
"2025-04-02 16:00:00",2.50151666666667,"1b"
"2025-04-02 17:00:00",2.54981666666667,"1b"
"2025-04-02 18:00:00",2.35401666666667,"1b"
"2025-04-02 19:00:00",2.1774,"1b"
"2025-04-02 20:00:00",2.1355,"1b"
"2025-04-02 21:00:00",2.26511666666667,"1b"
"2025-04-02 22:00:00",2.3029,"1b"
"2025-04-02 23:00:00",2.18236666666667,"1b"
"2025-04-03 00:00:00",2.2065,"1b"
"2025-04-03 01:00:00",2.23803448275862,"1b"
"2025-04-03 02:00:00",2.15708333333333,"1b"
"2025-04-03 03:00:00",2.23086666666667,"1b"
"2025-04-03 04:00:00",2.21798333333333,"1b"
"2025-04-03 05:00:00",2.16108333333333,"1b"
"2025-04-03 06:00:00",2.2381,"1b"
"2025-04-03 07:00:00",2.23563333333333,"1b"
"2025-04-03 08:00:00",2.4335,"1b"
"2025-04-03 09:00:00",2.41498333333333,"1b"
"2025-04-03 10:00:00",2.48288333333333,"1b"
"2025-04-03 11:00:00",2.67836666666667,"1b"
"2025-04-03 12:00:00",2.49666666666667,"1b"
"2025-04-03 13:00:00",2.37143333333333,"1b"
"2025-04-03 14:00:00",2.55945,"1b"
"2025-04-03 15:00:00",2.54666666666667,"1b"
"2025-04-03 16:00:00",2.41665,"1b"
"2025-04-03 17:00:00",2.52365,"1b"
"2025-04-03 18:00:00",2.57211666666667,"1b"
"2025-04-03 19:00:00",2.54675,"1b"
"2025-04-03 20:00:00",2.53301666666667,"1b"
"2025-04-03 21:00:00",2.59498333333333,"1b"
"2025-04-03 22:00:00",2.5639,"1b"
"2025-04-03 23:00:00",2.59533333333333,"1b"
"2025-04-04 00:00:00",2.70526666666667,"1b"
"2025-04-04 01:00:00",2.56548275862069,"1b"
"2025-04-04 02:00:00",2.53175,"1b"
"2025-04-04 03:00:00",2.44435,"1b"
"2025-04-04 04:00:00",2.35833333333333,"1b"
"2025-04-04 05:00:00",2.26038333333333,"1b"
"2025-04-04 06:00:00",2.38105,"1b"
"2025-04-04 07:00:00",2.51796666666667,"1b"
"2025-04-04 08:00:00",2.6679,"1b"
"2025-04-04 09:00:00",2.84198333333333,"1b"
"2025-04-04 10:00:00",3.01491666666667,"1b"
"2025-04-04 11:00:00",2.78388333333333,"1b"
"2025-04-04 12:00:00",2.7549,"1b"
"2025-04-04 13:00:00",2.83805,"1b"
