"datetime","SO2","qc_flag_SO2"
"2024-12-01 00:00:00",0.875316666666667,"1b"
"2024-12-01 01:00:00",0.9944,"1b"
"2024-12-01 02:00:00",0.946883333333333,"1b"
"2024-12-01 03:00:00",1.026,"1b"
"2024-12-01 04:00:00",0.878816666666667,"1b"
"2024-12-01 05:00:00",1.1621,"1b"
"2024-12-01 06:00:00",1.10525,"1b"
"2024-12-01 07:00:00",1.15147457627119,"1b"
"2024-12-01 08:00:00",1.11518333333333,"1b"
"2024-12-01 09:00:00",1.12223333333333,"1b"
"2024-12-01 10:00:00",1.1756,"1b"
"2024-12-01 11:00:00",1.01578333333333,"1b"
"2024-12-01 12:00:00",1.08283333333333,"1b"
"2024-12-01 13:00:00",1.00811666666667,"1b"
"2024-12-01 14:00:00",1.07938333333333,"1b"
"2024-12-01 15:00:00",1.13843333333333,"1b"
"2024-12-01 16:00:00",1.1746,"1b"
"2024-12-01 17:00:00",1.22628333333333,"1b"
"2024-12-01 18:00:00",1.23718333333333,"1b"
"2024-12-01 19:00:00",1.2066,"1b"
"2024-12-01 20:00:00",1.04946666666667,"1b"
"2024-12-01 21:00:00",1.18686666666667,"1b"
"2024-12-01 22:00:00",1.31735,"1b"
"2024-12-01 23:00:00",1.1857,"1b"
"2024-12-02 00:00:00",1.18795,"1b"
"2024-12-02 01:00:00",1.29595,"1b"
"2024-12-02 02:00:00",1.20563333333333,"1b"
"2024-12-02 03:00:00",1.19691666666667,"1b"
"2024-12-02 04:00:00",1.1302,"1b"
"2024-12-02 05:00:00",1.26968333333333,"1b"
"2024-12-02 06:00:00",1.32551666666667,"1b"
"2024-12-02 07:00:00",1.13406666666667,"1b"
"2024-12-02 08:00:00",1.22023333333333,"1b"
"2024-12-02 09:00:00",1.19188333333333,"1b"
"2024-12-02 10:00:00",0.957183333333333,"1b"
"2024-12-02 11:00:00",1.1408,"1b"
"2024-12-02 12:00:00",1.0395,"1b"
"2024-12-02 13:00:00",1.13146666666667,"1b"
"2024-12-02 14:00:00",1.16953333333333,"1b"
"2024-12-02 15:00:00",1.13068333333333,"1b"
"2024-12-02 16:00:00",1.05403333333333,"1b"
"2024-12-02 17:00:00",1.17528333333333,"1b"
"2024-12-02 18:00:00",1.27596666666667,"1b"
"2024-12-02 19:00:00",1.44453333333333,"1b"
"2024-12-02 20:00:00",1.21908333333333,"1b"
"2024-12-02 21:00:00",0.915033333333333,"1b"
"2024-12-02 22:00:00",0.8348,"1b"
"2024-12-02 23:00:00",0.772916666666667,"1b"
"2024-12-03 00:00:00",0.90065,"1b"
"2024-12-03 01:00:00",0.781366666666667,"3b"
"2024-12-03 02:00:00",0.757683333333333,"3b"
"2024-12-03 03:00:00",1.12983333333333,"3b"
"2024-12-03 04:00:00",1.2628,"3b"
"2024-12-03 05:00:00",1.19228333333333,"3b"
"2024-12-03 06:00:00",1.2952,"3b"
"2024-12-03 07:00:00",1.89065,"3b"
"2024-12-03 08:00:00",1.56961666666667,"3b"
"2024-12-03 09:00:00",1.53655,"3b"
"2024-12-03 10:00:00",1.29718333333333,"3b"
"2024-12-03 11:00:00",1.23673333333333,"3b"
"2024-12-03 12:00:00",1.14231666666667,"3b"
"2024-12-03 13:00:00",1.03918333333333,"3b"
"2024-12-03 14:00:00",0.736483333333333,"3b"
"2024-12-03 15:00:00",0.845366666666667,"3b"
"2024-12-03 16:00:00",1.43081666666667,"3b"
"2024-12-03 17:00:00",1.58028333333333,"3b"
"2024-12-03 18:00:00",1.99405,"3b"
"2024-12-03 19:00:00",1.942,"3b"
"2024-12-03 20:00:00",1.40435,"3b"
"2024-12-03 21:00:00",1.20691666666667,"3b"
"2024-12-03 22:00:00",1.40823333333333,"3b"
"2024-12-03 23:00:00",1.15603333333333,"3b"
