"datetime","SO2","qc_flag_SO2"
"2025-07-01 00:00:00",2.8538,"1b"
"2025-07-01 01:00:00",3.21010344827586,"1b"
"2025-07-01 02:00:00",3.38723333333333,"1b"
"2025-07-01 03:00:00",3.26413333333333,"1b"
"2025-07-01 04:00:00",3.23011666666667,"1b"
"2025-07-01 05:00:00",3.23306666666667,"1b"
"2025-07-01 06:00:00",3.503,"1b"
"2025-07-01 07:00:00",3.18088333333333,"1b"
"2025-07-01 08:00:00",3.12161666666667,"1b"
"2025-07-01 09:00:00",3.47176666666667,"1b"
"2025-07-01 10:00:00",3.17388333333333,"1b"
"2025-07-01 11:00:00",3.31668333333333,"1b"
"2025-07-01 12:00:00",3.17965,"1b"
"2025-07-01 13:00:00",3.09398333333333,"1b"
"2025-07-01 14:00:00",3.35971666666667,"1b"
"2025-07-01 15:00:00",3.84596666666667,"1b"
"2025-07-01 16:00:00",3.52401666666667,"1b"
"2025-07-01 17:00:00",3.45151666666667,"1b"
"2025-07-01 18:00:00",3.18101666666667,"1b"
"2025-07-01 19:00:00",3.35806666666667,"1b"
"2025-07-01 20:00:00",3.78686666666667,"1b"
"2025-07-01 21:00:00",3.37915,"1b"
"2025-07-01 22:00:00",3.16535,"1b"
"2025-07-01 23:00:00",3.41635,"1b"
"2025-07-02 00:00:00",3.40863333333333,"1b"
"2025-07-02 01:00:00",3.60365517241379,"1b"
"2025-07-02 02:00:00",4.04933333333333,"1b"
"2025-07-02 03:00:00",3.46165,"1b"
"2025-07-02 04:00:00",3.43375,"1b"
"2025-07-02 05:00:00",3.49371666666667,"1b"
"2025-07-02 06:00:00",3.27308333333333,"1b"
"2025-07-02 07:00:00",3.24333333333333,"1b"
"2025-07-02 08:00:00",3.11435,"1b"
"2025-07-02 09:00:00",3.04215,"1b"
"2025-07-02 10:00:00",2.92273333333333,"1b"
"2025-07-02 11:00:00",2.92505,"1b"
"2025-07-02 12:00:00",3.09261666666667,"1b"
"2025-07-02 13:00:00",3.04206666666667,"1b"
"2025-07-02 14:00:00",2.97675,"1b"
"2025-07-02 15:00:00",2.97728333333333,"1b"
"2025-07-02 16:00:00",2.82443333333333,"1b"
"2025-07-02 17:00:00",2.90363333333333,"1b"
"2025-07-02 18:00:00",2.87776666666667,"1b"
"2025-07-02 19:00:00",2.57308333333333,"1b"
"2025-07-02 20:00:00",2.52745,"1b"
"2025-07-02 21:00:00",2.53686666666667,"1b"
"2025-07-02 22:00:00",2.62286666666667,"1b"
"2025-07-02 23:00:00",2.63278333333333,"1b"
"2025-07-03 00:00:00",2.4498,"1b"
"2025-07-03 01:00:00",2.54455172413793,"1b"
"2025-07-03 02:00:00",2.59021666666667,"1b"
"2025-07-03 03:00:00",2.5999,"1b"
"2025-07-03 04:00:00",2.49448333333333,"1b"
"2025-07-03 05:00:00",2.59075,"1b"
"2025-07-03 06:00:00",2.67175,"1b"
"2025-07-03 07:00:00",2.4526,"1b"
"2025-07-03 08:00:00",2.6588,"1b"
"2025-07-03 09:00:00",2.48015,"1b"
"2025-07-03 10:00:00",2.68348333333333,"1b"
"2025-07-03 11:00:00",2.73646666666667,"1b"
"2025-07-03 12:00:00",2.7765,"1b"
"2025-07-03 13:00:00",2.79478333333333,"1b"
"2025-07-03 14:00:00",2.37875,"1b"
"2025-07-03 15:00:00",2.47138333333333,"1b"
"2025-07-03 16:00:00",2.8399,"1b"
"2025-07-03 17:00:00",2.70733333333333,"1b"
"2025-07-03 18:00:00",2.57833333333333,"1b"
"2025-07-03 19:00:00",2.57345,"1b"
"2025-07-03 20:00:00",2.5175,"1b"
"2025-07-03 21:00:00",2.65855,"1b"
"2025-07-03 22:00:00",2.59623333333333,"1b"
"2025-07-03 23:00:00",2.5303,"1b"
"2025-07-04 00:00:00",2.38563333333333,"1b"
"2025-07-04 01:00:00",2.62379310344828,"1b"
"2025-07-04 02:00:00",2.68253333333333,"1b"
"2025-07-04 03:00:00",2.53295,"1b"
"2025-07-04 04:00:00",2.43391666666667,"1b"
"2025-07-04 05:00:00",2.39053333333333,"1b"
"2025-07-04 06:00:00",2.59023333333333,"1b"
"2025-07-04 07:00:00",2.70651666666667,"1b"
"2025-07-04 08:00:00",2.79373333333333,"1b"
"2025-07-04 09:00:00",2.66511666666667,"1b"
"2025-07-04 10:00:00",2.79173333333333,"1b"
"2025-07-04 11:00:00",2.59236666666667,"1b"
"2025-07-04 12:00:00",NA,"5b"
"2025-07-04 13:00:00",2.84905,"1b"
"2025-07-04 14:00:00",2.90423333333333,"1b"
"2025-07-04 15:00:00",2.98716666666667,"1b"
"2025-07-04 16:00:00",2.84238333333333,"1b"
"2025-07-04 17:00:00",2.81451666666667,"1b"
"2025-07-04 18:00:00",2.744,"1b"
"2025-07-04 19:00:00",2.7591,"1b"
