"datetime","SO2","qc_flag_SO2"
"2024-10-01 00:00:00",1.25076666666667,"1b"
"2024-10-01 01:00:00",1.32105,"1b"
"2024-10-01 02:00:00",1.4037,"1b"
"2024-10-01 03:00:00",1.25535,"1b"
"2024-10-01 04:00:00",1.24423333333333,"1b"
"2024-10-01 05:00:00",1.34193333333333,"1b"
"2024-10-01 06:00:00",1.12388333333333,"1b"
"2024-10-01 07:00:00",1.25471666666667,"1b"
"2024-10-01 08:00:00",1.38243333333333,"1b"
"2024-10-01 09:00:00",1.16086666666667,"1b"
"2024-10-01 10:00:00",0.995733333333333,"1b"
"2024-10-01 11:00:00",1.35396666666667,"1b"
"2024-10-01 12:00:00",1.42495,"1b"
"2024-10-01 13:00:00",1.32331666666667,"1b"
"2024-10-01 14:00:00",1.29808333333333,"1b"
"2024-10-01 15:00:00",1.39115,"1b"
"2024-10-01 16:00:00",1.3426,"1b"
"2024-10-01 17:00:00",1.2773,"1b"
"2024-10-01 18:00:00",1.30701666666667,"1b"
"2024-10-01 19:00:00",1.09683333333333,"1b"
"2024-10-01 20:00:00",1.22595,"1b"
"2024-10-01 21:00:00",1.20031666666667,"1b"
"2024-10-01 22:00:00",1.41523333333333,"1b"
"2024-10-01 23:00:00",1.28615,"1b"
"2024-10-02 00:00:00",1.16155,"1b"
"2024-10-02 01:00:00",1.05863333333333,"1b"
"2024-10-02 02:00:00",1.18976666666667,"1b"
"2024-10-02 03:00:00",1.28905,"1b"
"2024-10-02 04:00:00",1.13031666666667,"1b"
"2024-10-02 05:00:00",1.14076666666667,"1b"
"2024-10-02 06:00:00",1.13145,"1b"
"2024-10-02 07:00:00",0.958033333333333,"1b"
"2024-10-02 08:00:00",1.23186666666667,"1b"
"2024-10-02 09:00:00",1.16405,"1b"
"2024-10-02 10:00:00",0.95695,"1b"
"2024-10-02 11:00:00",1.16425,"1b"
"2024-10-02 12:00:00",1.1146,"1b"
"2024-10-02 13:00:00",1.09448333333333,"1b"
"2024-10-02 14:00:00",1.1289,"1b"
"2024-10-02 15:00:00",1.0595,"1b"
"2024-10-02 16:00:00",1.20448333333333,"1b"
"2024-10-02 17:00:00",1.21085,"1b"
"2024-10-02 18:00:00",1.00221666666667,"1b"
"2024-10-02 19:00:00",0.925733333333333,"1b"
"2024-10-02 20:00:00",0.87105,"1b"
"2024-10-02 21:00:00",0.991483333333333,"1b"
"2024-10-02 22:00:00",1.01026666666667,"1b"
"2024-10-02 23:00:00",0.9545,"1b"
"2024-10-03 00:00:00",0.940033333333333,"1b"
"2024-10-03 01:00:00",1.05358333333333,"1b"
"2024-10-03 02:00:00",0.89795,"1b"
