"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2024-12-01,0.59290625,0.423,0.37965625,0.36840625,0.3478125,0.321,0.33153125,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 01:00:00,0.511616666666667,0.41355,0.3675,0.3497,0.324483333333333,0.312766666666667,0.308616666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 02:00:00,0.393633333333333,0.341033333333333,0.304716666666667,0.2898,0.2695,0.2591,0.255216666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 03:00:00,0.405366666666667,0.3571,0.32135,0.30765,0.288483333333333,0.274083333333333,0.27205,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 04:00:00,0.282,0.252716666666667,0.2287,0.219616666666667,0.205283333333333,0.193216666666667,0.192633333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 05:00:00,0.2614,0.237333333333333,0.215066666666667,0.20665,0.193916666666667,0.18305,0.182183333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 06:00:00,0.234533333333333,0.21585,0.196916666666667,0.189833333333333,0.178716666666667,0.171066666666667,0.17015,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 07:00:00,0.325116666666667,0.295216666666667,0.267216666666667,0.257083333333333,0.240833333333333,0.22655,0.2257,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 08:00:00,0.316983333333333,0.29005,0.26405,0.254283333333333,0.238233333333333,0.226316666666667,0.225583333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 09:00:00,0.286716666666667,0.272516666666667,0.2503,0.2418,0.228666666666667,0.220033333333333,0.219083333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 10:00:00,0.370083333333333,0.36705,0.343333333333333,0.337733333333333,0.323533333333333,0.32015,0.321616666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 11:00:00,0.3194,0.322066666666667,0.300366666666667,0.2939,0.2799,0.27235,0.272866666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 12:00:00,0.3515,0.361966666666667,0.341333333333333,0.337066666666667,0.32215,0.316833333333333,0.31875,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 13:00:00,0.292116666666667,0.298816666666667,0.280133333333333,0.275183333333333,0.262766666666667,0.255366666666667,0.2564,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 14:00:00,0.25905,0.261616666666667,0.2454,0.2415,0.23205,0.2291,0.232916666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 15:00:00,0.258433333333333,0.25445,0.23825,0.232866666666667,0.223183333333333,0.222666666666667,0.224016666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-12-01 16:00:00,0.358133333333333,0.332766666666667,0.306016666666667,0.297966666666667,0.280333333333333,0.2766,0.276433333333333,"1b","1b","1b","1b","1b","1b","1b"
