"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2025-02-01,1.18993333333333,1.06183333333333,0.978316666666667,0.950833333333333,0.885666666666667,0.874616666666667,0.874883333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 01:00:00,1.13848333333333,1.02103333333333,0.942883333333333,0.91705,0.8551,0.846633333333333,0.84805,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 02:00:00,1.10608333333333,0.993016666666667,0.918783333333333,0.8914,0.82995,0.819366666666667,0.821516666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 03:00:00,1.05175,0.952533333333333,0.881683333333333,0.85695,0.7972,0.786466666666667,0.7881,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 04:00:00,0.794466666666667,0.715433333333333,0.66075,0.639366666666667,0.59275,0.5822,0.584216666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 05:00:00,0.588083333333333,0.49715,0.449933333333333,0.430883333333333,0.395933333333333,0.3842,0.383966666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 06:00:00,0.372033333333333,0.324816666666667,0.294766666666667,0.2824,0.259766666666667,0.252566666666667,0.25325,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 07:00:00,0.372833333333333,0.35745,0.333033333333333,0.322766666666667,0.300533333333333,0.29395,0.2955,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 08:00:00,0.536916666666667,0.508883333333333,0.4773,0.465883333333333,0.434983333333333,0.4335,0.43615,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 09:00:00,0.645733333333333,0.607683333333333,0.570066666666667,0.557283333333333,0.5215,0.517066666666667,0.51995,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 10:00:00,0.830283333333333,0.775366666666667,0.730333333333333,0.715266666666667,0.670916666666667,0.667066666666667,0.672316666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 11:00:00,0.686916666666667,0.639866666666667,0.594933333333333,0.577033333333333,0.537783333333333,0.526883333333333,0.528866666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 12:00:00,0.359466666666667,0.333633333333333,0.30385,0.29115,0.267666666666667,0.2527,0.254966666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-02-01 13:00:00,0.342033333333333,0.322616666666667,0.2967,0.283983333333333,0.263283333333333,0.2507,0.252383333333333,"1b","1b","1b","1b","1b","1b","1b"
