"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2019-11-01,2.44336666666667,2.1049,1.91616666666667,1.83636666666667,1.71633333333333,1.61085,1.6266,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 01:00:00,1.90746666666667,1.65181666666667,1.50296666666667,1.43993333333333,1.34531666666667,1.26071666666667,1.27643333333333,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 02:00:00,1.43308333333333,1.2579,1.14636666666667,1.0972,1.02503333333333,0.960316666666667,0.97265,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 03:00:00,0.946483333333333,0.842016666666667,0.76295,0.728983333333333,0.67825,0.631783333333333,0.640533333333333,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 04:00:00,0.719016666666667,0.65085,0.587716666666667,0.559216666666667,0.521933333333333,0.48455,0.49285,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 05:00:00,0.462583333333333,0.436166666666667,0.398166666666667,0.380233333333333,0.355683333333333,0.33225,0.3373,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 06:00:00,0.437133333333333,0.461033333333333,0.4282,0.4125,0.37855,0.38045,0.378816666666667,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 07:00:00,0.522933333333333,0.526783333333333,0.492383333333333,0.47945,0.4282,0.464683333333333,0.44725,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 08:00:00,0.666933333333333,0.654733333333333,0.6155,0.599616666666667,0.553933333333333,0.560316666666667,0.557333333333333,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 09:00:00,0.592316666666667,0.615016666666667,0.581016666666667,0.564083333333333,0.530533333333333,0.522516666666667,0.5272,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 10:00:00,0.605716666666667,0.644233333333333,0.609616666666667,0.593916666666667,0.54635,0.569983333333333,0.5613,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 11:00:00,0.5556,0.591,0.558083333333333,0.544733333333333,0.497583333333333,0.523333333333333,0.51095,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 12:00:00,0.64265,0.645716666666667,0.603083333333333,0.581933333333333,0.530783333333333,0.547683333333333,0.535266666666667,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 13:00:00,0.74315,0.71715,0.666283333333333,0.641366666666667,0.586116666666667,0.59175,0.580083333333333,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 14:00:00,0.673875,0.608125,0.573142857142857,0.562446428571429,0.52925,0.519607142857143,0.520642857142857,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 15:00:00,0.7485,0.659416666666667,0.6036,0.587516666666667,0.55815,0.540933333333333,0.543866666666667,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 16:00:00,0.764066666666667,0.720816666666667,0.662766666666667,0.644483333333333,0.615016666666667,0.595766666666667,0.5974,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 17:00:00,1.06191666666667,1.03426666666667,0.955833333333333,0.92935,0.880266666666667,0.861483333333333,0.860966666666667,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 18:00:00,0.90345,0.8708,0.811216666666667,0.792366666666667,0.758333333333333,0.729816666666667,0.735316666666667,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 19:00:00,0.939216666666667,0.957533333333333,0.909616666666667,0.898283333333333,0.8631,0.85495,0.857316666666667,"1b","1b","1b","1b","1b","1b","1b"
2019-11-01 20:00:00,0.646266666666667,0.618883333333333,0.575,0.562016666666667,0.53085,0.516633333333333,0.51595,"1b","1b","1b","1b","1b","1b","1b"
