"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2024-11-01,1.8935,1.79001666666667,1.68891666666667,1.65268333333333,1.59395,1.52375,1.56358333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 01:00:00,1.09229090909091,0.952963636363636,0.881581818181818,0.859636363636364,0.813236363636364,0.800290909090909,0.801927272727273,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 02:00:00,0.423933333333333,0.409816666666667,0.3824,0.374483333333333,0.3511,0.364733333333333,0.355433333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 03:00:00,0.42515,0.408116666666667,0.379816666666667,0.371,0.348833333333333,0.3571,0.349366666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 04:00:00,0.377983333333333,0.384166666666667,0.364183333333333,0.3601,0.341416666666667,0.349266666666667,0.343783333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 05:00:00,0.39565,0.409966666666667,0.392033333333333,0.389933333333333,0.372983333333333,0.377516666666667,0.375716666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 06:00:00,0.62505,0.657283333333333,0.627366666666667,0.62475,0.603116666666667,0.604666666666667,0.608183333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 07:00:00,0.61615,0.645416666666667,0.614683333333333,0.6102,0.58825,0.58195,0.585316666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 08:00:00,0.52285,0.54695,0.520766666666667,0.517066666666667,0.498883333333333,0.49195,0.497633333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 09:00:00,0.458883333333333,0.476933333333333,0.453483333333333,0.449633333333333,0.4328,0.4271,0.431116666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 10:00:00,0.660433333333333,0.690533333333333,0.668033333333333,0.67355,0.65985,0.683433333333333,0.694866666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 11:00:00,0.7477,0.782216666666667,0.756783333333333,0.760983333333333,0.738733333333333,0.760383333333333,0.76975,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 12:00:00,0.73325,0.7506,0.721183333333333,0.721666666666667,0.697,0.71905,0.727066666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 13:00:00,0.734533333333333,0.755333333333333,0.724033333333333,0.725883333333333,0.703,0.72385,0.731,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 14:00:00,1.0322,0.979416666666667,0.920866666666667,0.905333333333333,0.853316666666667,0.858133333333333,0.85925,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 15:00:00,1.45008333333333,1.22448333333333,1.1105,1.06243333333333,0.978033333333333,0.95625,0.952683333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 16:00:00,1.36163333333333,1.10303333333333,0.977366666666667,0.918583333333333,0.829083333333333,0.795733333333333,0.788883333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 17:00:00,1.44366666666667,1.25063333333333,1.13925,1.0908,0.9982,0.990466666666667,0.98495,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 18:00:00,1.7477,1.50926666666667,1.37941666666667,1.3272,1.21731666666667,1.20918333333333,1.20136666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 19:00:00,1.5938,1.41551666666667,1.29271666666667,1.23365,1.1245,1.11328333333333,1.10375,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 20:00:00,1.02601666666667,0.902816666666667,0.810316666666667,0.764533333333333,0.687883333333333,0.670966666666667,0.66215,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 21:00:00,1.35326666666667,1.18573333333333,1.07525,1.02245,0.92895,0.91935,0.9095,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 22:00:00,1.28676666666667,1.19826666666667,1.10633333333333,1.06423333333333,0.977916666666667,0.987916666666667,0.978166666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-01 23:00:00,1.79580357142857,1.63794642857143,1.50576785714286,1.46275,1.36921428571429,1.33892857142857,1.33773214285714,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02,2.07295,1.91226666666667,1.76556666666667,1.73036666666667,1.6513,1.60878333333333,1.61073333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 01:00:00,1.3606,1.24831666666667,1.15333333333333,1.12951666666667,1.07468333333333,1.05216666666667,1.05111666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 02:00:00,1.34216666666667,1.23413333333333,1.14261666666667,1.11898333333333,1.0626,1.04506666666667,1.04473333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 03:00:00,1.76628333333333,1.58428333333333,1.45926666666667,1.42376666666667,1.34453333333333,1.32371666666667,1.32466666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 04:00:00,2.05886666666667,1.83163333333333,1.68313333333333,1.63758333333333,1.53713333333333,1.50966666666667,1.5099,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 05:00:00,1.87508333333333,1.65835,1.52336666666667,1.47908333333333,1.38526666666667,1.36263333333333,1.3648,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 06:00:00,1.50953333333333,1.35128333333333,1.24818333333333,1.21448333333333,1.14066666666667,1.12853333333333,1.13271666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 07:00:00,1.30871666666667,1.21906666666667,1.13833333333333,1.11416666666667,1.04923333333333,1.0427,1.04948333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 08:00:00,0.662083333333333,0.648216666666667,0.609833333333333,0.600966666666667,0.567616666666667,0.570733333333333,0.574633333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 09:00:00,0.50155,0.493166666666667,0.465866666666667,0.45805,0.4361,0.4361,0.441283333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 10:00:00,0.346083333333333,0.356783333333333,0.33595,0.33045,0.312616666666667,0.31205,0.315083333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 11:00:00,0.3266,0.317816666666667,0.294383333333333,0.28505,0.266216666666667,0.264683333333333,0.265883333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 12:00:00,0.302877192982456,0.271844827586207,0.242033898305085,0.236862068965517,0.223666666666667,0.216719298245614,0.21859649122807,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 13:00:00,0.4179,0.374716666666667,0.3408,0.325066666666667,0.300083333333333,0.2863,0.285983333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 14:00:00,0.93995,0.721133333333333,0.626733333333333,0.582466666666667,0.523316666666667,0.486016666666667,0.48465,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 15:00:00,0.8953,0.727766666666667,0.648166666666667,0.6111,0.55605,0.52215,0.52225,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 16:00:00,1.03663333333333,0.7702,0.667033333333333,0.619916666666667,0.559866666666667,0.516266666666667,0.515883333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 17:00:00,1.23103571428571,0.984553571428571,0.865946428571429,0.813910714285714,0.738928571428571,0.685107142857143,0.689625,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 18:00:00,2.20668333333333,1.67841666666667,1.42255,1.32653333333333,1.22073333333333,1.11786666666667,1.11255,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 19:00:00,2.94023333333333,2.57491666666667,2.30918333333333,2.21595,2.07261666666667,1.95158333333333,1.94736666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 20:00:00,4.22916666666667,3.85448333333333,3.531,3.43685,3.239,3.12801666666667,3.14208333333333,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 21:00:00,4.33081666666667,3.89416666666667,3.57266666666667,3.46256666666667,3.23723333333333,3.11316666666667,3.125,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 22:00:00,3.5686,3.22793333333333,2.97865,2.88968333333333,2.7041,2.62065,2.63916666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-02 23:00:00,0.805016666666667,0.743716666666667,0.678066666666667,0.653733333333333,0.607616666666667,0.582033333333333,0.5862,"1b","1b","1b","1b","1b","1b","1b"
2024-11-03,0.637,0.45669696969697,0.406727272727273,0.397757575757576,0.372909090909091,0.339727272727273,0.351818181818182,"1b","1b","1b","1b","1b","1b","1b"
2024-11-03 01:00:00,0.756616666666667,0.577633333333333,0.507583333333333,0.482866666666667,0.447283333333333,0.425833333333333,0.422066666666667,"1b","1b","1b","1b","1b","1b","1b"
2024-11-03 02:00:00,0.6164,0.503316666666667,0.44585,0.425666666666667,0.396683333333333,0.37655,0.37235,"1b","1b","1b","1b","1b","1b","1b"
2024-11-03 03:00:00,0.473833333333333,0.409816666666667,0.368366666666667,0.354433333333333,0.331583333333333,0.31385,0.3112,"1b","1b","1b","1b","1b","1b","1b"
2024-11-03 04:00:00,0.560933333333333,0.496633333333333,0.454066666666667,0.442066666666667,0.419516666666667,0.403616666666667,0.403766666666667,"1b","1b","1b","1b","1b","1b","1b"
