"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2022-04-01,0.4056,0.36625,0.34435,0.333766666666667,0.32865,0.286483333333333,0.302233333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 01:00:00,0.33285,0.298416666666667,0.28165,0.272016666666667,0.26795,0.23415,0.24685,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 02:00:00,0.331833333333333,0.31625,0.30225,0.2971,0.2936,0.267066666666667,0.27965,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 03:00:00,0.426683333333333,0.425333333333333,0.412183333333333,0.408716666666667,0.404333333333333,0.381033333333333,0.3962,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 04:00:00,0.297066666666667,0.2858,0.271466666666667,0.2663,0.261933333333333,0.243333333333333,0.252033333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 05:00:00,0.391416666666667,0.377066666666667,0.360533333333333,0.354266666666667,0.344983333333333,0.32625,0.337966666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 06:00:00,0.607283333333333,0.60375,0.581916666666667,0.572883333333333,0.562083333333333,0.536066666666667,0.555366666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 07:00:00,0.726416666666667,0.703666666666667,0.6768,0.66775,0.657116666666667,0.62465,0.648433333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 08:00:00,0.7219,0.73105,0.69815,0.684283333333333,0.6523,0.66005,0.663333333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 09:00:00,0.752214285714286,0.694964285714286,0.645428571428571,0.629464285714286,0.574982142857143,0.592642857142857,0.577910714285714,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 10:00:00,0.889666666666667,0.77235,0.711233333333333,0.6923,0.65315,0.645533333333333,0.637933333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 11:00:00,0.28565,0.246783333333333,0.229716666666667,0.22615,0.215266666666667,0.22545,0.221633333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 12:00:00,0.2372,0.21345,0.1971,0.193816666666667,0.183716666666667,0.182633333333333,0.180733333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 13:00:00,0.245533333333333,0.226883333333333,0.2116,0.208,0.199016666666667,0.192883333333333,0.198372881355932,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 14:00:00,0.388333333333333,0.3761,0.353983333333333,0.349216666666667,0.3385,0.340083333333333,0.34155,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 15:00:00,0.44405,0.439233333333333,0.41245,0.404566666666667,0.389716666666667,0.376533333333333,0.3795,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 16:00:00,0.430633333333333,0.433166666666667,0.407916666666667,0.400616666666667,0.385416666666667,0.379,0.379033333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 17:00:00,0.598333333333333,0.599633333333333,0.56595,0.55615,0.5353,0.522233333333333,0.525166666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 18:00:00,0.8267,0.83035,0.78705,0.776666666666667,0.747766666666667,0.739866666666667,0.741466666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 19:00:00,0.7281,0.71785,0.676266666666667,0.66235,0.634783333333333,0.6217,0.623066666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 20:00:00,0.963166666666667,0.925,0.8703,0.8539,0.8155,0.79845,0.8012,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 21:00:00,0.972916666666667,0.919466666666667,0.863716666666667,0.848833333333333,0.815316666666667,0.778383333333333,0.790966666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 22:00:00,0.7372,0.690133333333333,0.6467,0.631083333333333,0.611116666666667,0.56585,0.583516666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-01 23:00:00,0.671816666666667,0.632616666666667,0.593233333333333,0.579883333333333,0.56395,0.522833333333333,0.539933333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02,1.17141666666667,1.14151666666667,1.07738333333333,1.06046666666667,1.03065,0.980666666666667,1.00525,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 01:00:00,0.994366666666667,0.942633333333333,0.883766666666667,0.864366666666667,0.8375,0.790366666666667,0.812183333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 02:00:00,0.875766666666667,0.798,0.742783333333333,0.722683333333333,0.69715,0.65415,0.668933333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 03:00:00,0.906616666666667,0.855966666666667,0.805183333333333,0.788783333333333,0.763566666666667,0.7256,0.743483333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 04:00:00,0.986933333333333,0.941716666666667,0.8885,0.87405,0.84865,0.813883333333333,0.834816666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 05:00:00,1.0311,0.996916666666667,0.941983333333333,0.924183333333333,0.89305,0.8593,0.8803,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 06:00:00,1.96611666666667,2.0521,1.97918333333333,1.97173333333333,1.92683333333333,1.88713333333333,1.94241666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 07:00:00,2.30478333333333,2.36281666666667,2.26243333333333,2.23335,2.16873333333333,2.0978,2.1562,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 08:00:00,1.26096666666667,1.35478333333333,1.29536666666667,1.27916666666667,1.23536666666667,1.21035,1.23881666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 09:00:00,0.589233333333333,0.6719,0.640166666666667,0.635983333333333,0.587733333333333,0.643333333333333,0.627933333333333,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 10:00:00,0.499616666666667,0.540383333333333,0.517383333333333,0.50915,0.4642,0.511866666666667,0.497216666666667,"1b","1b","1b","1b","1b","1b","1b"
2022-04-02 11:00:00,0.330576271186441,0.317866666666667,0.296733333333333,0.291133333333333,0.259416666666667,0.292186440677966,0.287844827586207,"1b","1b","1b","1b","1b","1b","1b"
