"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2025-03-01,4.39113333333333,3.9557,3.59226666666667,3.43616666666667,3.19006666666667,3.12916666666667,3.14118333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 01:00:00,4.16746428571428,3.891375,3.56532142857143,3.441,3.22273214285714,3.1665,3.18355357142857,"4","4","4","4","4","4","4"
2025-03-01 02:00:00,2.91906666666667,2.61226666666667,2.37728333333333,2.30078333333333,2.17271666666667,2.09951666666667,2.10083333333333,"4","4","4","4","4","4","4"
2025-03-01 03:00:00,2.3995,2.07931666666667,1.8775,1.80231666666667,1.68575,1.63045,1.63028333333333,"4","4","4","4","4","4","4"
2025-03-01 04:00:00,1.73068333333333,1.503,1.35735,1.29948333333333,1.20548333333333,1.17311666666667,1.17233333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 05:00:00,1.4064,1.21015,1.09221666666667,1.04308333333333,0.9623,0.946233333333333,0.945183333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 06:00:00,1.28171666666667,1.15061666666667,1.0494,1.0077,0.932,0.929116666666667,0.9318,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 07:00:00,2.02745,1.96295,1.8308,1.78198333333333,1.66376666666667,1.69586666666667,1.70731666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 08:00:00,1.77755,1.71658333333333,1.60175,1.55916666666667,1.44981666666667,1.4796,1.49046666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 09:00:00,1.07705,1.04533333333333,0.970266666666667,0.94155,0.874416666666667,0.874266666666667,0.880683333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 10:00:00,0.559,0.541633333333333,0.49865,0.482166666666667,0.448866666666667,0.4258,0.432466666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 11:00:00,0.599583333333333,0.57075,0.527783333333333,0.51085,0.481566666666667,0.45035,0.462283333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 12:00:00,0.753683333333333,0.7109,0.660066666666667,0.63995,0.605283333333333,0.57505,0.588066666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 13:00:00,0.7595,0.727983333333333,0.679966666666667,0.658566666666667,0.624083333333333,0.5925,0.609583333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 14:00:00,0.6857,0.647133333333333,0.603816666666667,0.585166666666667,0.556983333333333,0.519566666666667,0.53655,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 15:00:00,0.6645,0.621833333333333,0.5785,0.560733333333333,0.536933333333333,0.499383333333333,0.517616666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 16:00:00,0.767166666666667,0.7037,0.65125,0.6301,0.59995,0.5653,0.580416666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 17:00:00,0.826416666666667,0.734033333333333,0.675316666666667,0.650766666666667,0.618033333333333,0.582366666666667,0.597183333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 18:00:00,2.22680357142857,1.73592857142857,1.52255357142857,1.44651785714286,1.35230357142857,1.26928571428571,1.27428571428571,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 19:00:00,2.96265,2.7652,2.54075,2.47175,2.34941666666667,2.2756,2.28678333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 20:00:00,5.74781666666667,5.58785,5.25201666666667,5.17218333333333,4.94351666666667,4.8936,4.94466666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 21:00:00,8.39321666666667,7.76053333333333,7.23131666666667,7.0406,6.63028333333333,6.59003333333333,6.657,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 22:00:00,9.99335714285714,9.21307142857143,8.47032142857143,8.23523214285714,7.798,7.65801785714286,7.70169642857143,"1b","1b","1b","1b","1b","1b","1b"
2025-03-01 23:00:00,10.6232166666667,9.47108333333333,8.5907,8.23295,7.67545,7.45641666666667,7.4874,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02,7.46027272727273,6.28487878787879,5.55412121212121,5.29636363636364,4.95993939393939,4.676,4.67615151515152,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 01:00:00,7.06373333333333,6.02876666666667,5.3896,5.16011666666667,4.80661666666667,4.61648333333333,4.61346666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 02:00:00,6.71815,5.78586666666667,5.16553333333333,4.92105,4.5321,4.3906,4.39306666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 03:00:00,4.66510714285714,4.01814285714286,3.58042857142857,3.40230357142857,3.12708928571429,3.02660714285714,3.02989285714286,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 04:00:00,3.75778333333333,3.24101666666667,2.89976666666667,2.78726666666667,2.62023333333333,2.49705,2.49253333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 05:00:00,2.70061666666667,2.38878333333333,2.1542,2.07398333333333,1.93908333333333,1.8659,1.86036666666667,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 06:00:00,2.43561666666667,2.19123333333333,1.99018333333333,1.92138333333333,1.78898333333333,1.7443,1.74163333333333,"1b","1b","1b","1b","1b","1b","1b"
2025-03-02 07:00:00,2.1232,1.9378,1.76915,1.71171666666667,1.59033333333333,1.56425,1.56621666666667,"1b","1b","1b","1b","1b","1b","1b"
