"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2023-03-01,0.206966666666667,0.1861,0.173416666666667,0.16845,0.154066666666667,0.150833333333333,0.150233333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 01:00:00,0.199783333333333,0.1873,0.176816666666667,0.172033333333333,0.162383333333333,0.159366666666667,0.160633333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 02:00:00,0.216964285714286,0.150089285714286,0.139357142857143,0.139678571428571,0.132232142857143,0.127392857142857,0.133214285714286,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 03:00:00,0.200083333333333,0.124816666666667,0.114433333333333,0.113066666666667,0.108833333333333,0.105716666666667,0.107133333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 04:00:00,0.13495,0.112316666666667,0.104283333333333,0.10325,0.102033333333333,0.0954833333333333,0.0997166666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 05:00:00,0.154716666666667,0.150366666666667,0.142666666666667,0.142633333333333,0.1386,0.144233333333333,0.144833333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 06:00:00,0.2231,0.2196,0.20715,0.204716666666667,0.200616666666667,0.195066666666667,0.199033333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 07:00:00,0.394033333333333,0.407816666666667,0.384833333333333,0.378916666666667,0.364016666666667,0.3619,0.362716666666667,"4","4","4","4","4","4","4"
2023-03-01 08:00:00,0.791333333333333,0.834933333333333,0.791416666666667,0.78205,0.756333333333333,0.74385,0.74855,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 09:00:00,0.638183333333333,0.664583333333333,0.629983333333333,0.622433333333333,0.600883333333333,0.593266666666667,0.59615,"4","4","4","4","4","4","4"
2023-03-01 10:00:00,0.5805,0.608166666666667,0.577416666666667,0.570816666666667,0.551166666666667,0.549883333333333,0.5525,"4","4","4","4","4","4","4"
2023-03-01 11:00:00,0.505483333333333,0.511966666666667,0.483016666666667,0.475733333333333,0.458783333333333,0.447066666666667,0.450233333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 12:00:00,0.462483333333333,0.450533333333333,0.419366666666667,0.409716666666667,0.389766666666667,0.3846,0.384916666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 13:00:00,0.577066666666667,0.575083333333333,0.540816666666667,0.532066666666667,0.511633333333333,0.503633333333333,0.50715,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 14:00:00,0.584583333333333,0.575433333333333,0.540033333333333,0.531866666666667,0.51005,0.508883333333333,0.51095,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 15:00:00,0.362216666666667,0.359983333333333,0.338133333333333,0.3312,0.31655,0.31165,0.31225,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 16:00:00,0.410716666666667,0.397866666666667,0.372983333333333,0.366583333333333,0.350883333333333,0.344483333333333,0.346916666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 17:00:00,0.471566666666667,0.451383333333333,0.4215,0.4122,0.391733333333333,0.38495,0.386516666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-03-01 18:00:00,0.495883333333333,0.469383333333333,0.438633333333333,0.430933333333333,0.41155,0.399233333333333,0.403566666666667,"1b","1b","1b","1b","1b","1b","1b"
