"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2023-06-01,0.143983333333333,0.148716666666667,0.145783333333333,0.14715,0.143266666666667,0.144933333333333,0.1481,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 01:00:00,0.1504,0.158983333333333,0.1568,0.158833333333333,0.155483333333333,0.159133333333333,0.16035,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 02:00:00,0.162133333333333,0.17095,0.169133333333333,0.170583333333333,0.167833333333333,0.17165,0.174666666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 03:00:00,0.170466666666667,0.17875,0.176983333333333,0.17905,0.1757,0.180133333333333,0.18335,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 04:00:00,0.18855,0.1902,0.1843,0.184533333333333,0.17885,0.179316666666667,0.18115,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 05:00:00,0.215566666666667,0.211316666666667,0.205083333333333,0.203566666666667,0.195966666666667,0.19585,0.19855,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 06:00:00,0.254516666666667,0.254683333333333,0.247866666666667,0.245933333333333,0.23845,0.2388,0.241666666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 07:00:00,0.36455,0.357483333333333,0.340616666666667,0.335166666666667,0.321333333333333,0.319966666666667,0.322516666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 08:00:00,0.429783333333333,0.39885,0.374433333333333,0.363533333333333,0.34435,0.334916666666667,0.3389,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 09:00:00,0.5926,0.472527272727273,0.439109090909091,0.430309090909091,0.4116,0.398018181818182,0.402436363636364,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 10:00:00,0.500633333333333,0.459483333333333,0.432183333333333,0.426566666666667,0.411333333333333,0.404116666666667,0.4063,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 11:00:00,0.574433333333333,0.565816666666667,0.539,0.536116666666667,0.517416666666667,0.510483333333333,0.511716666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,"3","3","3","3","3","3","3"
2023-06-01 13:00:00,0.69395,0.694933333333333,0.658433333333333,0.649466666666667,0.623533333333333,0.601533333333333,0.60235,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 14:00:00,0.43635,0.440366666666667,0.420933333333333,0.418266666666667,0.405833333333333,0.389233333333333,0.393816666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 15:00:00,0.35925,0.35925,0.341833333333333,0.337983333333333,0.328183333333333,0.311233333333333,0.31775,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 16:00:00,0.53265,0.504016666666667,0.4713,0.46305,0.4475,0.42485,0.43025,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 17:00:00,0.368833333333333,0.367883333333333,0.351066666666667,0.34645,0.335183333333333,0.325483333333333,0.33035,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 18:00:00,0.351383333333333,0.354916666666667,0.335766666666667,0.3303,0.3179,0.3129,0.314366666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 19:00:00,0.31025,0.309066666666667,0.291533333333333,0.284533333333333,0.270816666666667,0.27295,0.2709,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 20:00:00,0.298666666666667,0.29085,0.273383333333333,0.268483333333333,0.252666666666667,0.255033333333333,0.250916666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 21:00:00,0.284733333333333,0.276383333333333,0.261666666666667,0.256583333333333,0.24455,0.244483333333333,0.24385,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 22:00:00,0.21975,0.214133333333333,0.2023,0.197616666666667,0.188233333333333,0.18615,0.1859,"1b","1b","1b","1b","1b","1b","1b"
2023-06-01 23:00:00,0.152283333333333,0.144166666666667,0.134783333333333,0.13115,0.124033333333333,0.122083333333333,0.122066666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02,0.135283333333333,0.129316666666667,0.1231,0.121066666666667,0.11605,0.114783333333333,0.116033333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 01:00:00,0.155216666666667,0.147033333333333,0.140066666666667,0.14,0.135566666666667,0.133866666666667,0.135816666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 02:00:00,0.163616666666667,0.1516,0.145233333333333,0.143716666666667,0.139833333333333,0.1418,0.14305,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 03:00:00,0.184983333333333,0.17145,0.160833333333333,0.15735,0.150733333333333,0.146383333333333,0.148083333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 04:00:00,0.16255,0.151783333333333,0.143933333333333,0.142833333333333,0.137683333333333,0.136616666666667,0.13735,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 05:00:00,0.17775,0.166966666666667,0.159183333333333,0.157483333333333,0.151416666666667,0.148166666666667,0.150516666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 06:00:00,0.244483333333333,0.229466666666667,0.217883333333333,0.216133333333333,0.207433333333333,0.204316666666667,0.20705,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 07:00:00,0.285083333333333,0.2697,0.25345,0.248616666666667,0.2392,0.236266666666667,0.238266666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 08:00:00,0.237483333333333,0.2252,0.21355,0.210666666666667,0.204316666666667,0.2005,0.20285,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 09:00:00,0.253766666666667,0.24575,0.23415,0.231283333333333,0.22315,0.222593220338983,0.225338983050847,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 10:00:00,0.270683333333333,0.260633333333333,0.2467,0.24155,0.232083333333333,0.235293103448276,0.238431034482759,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 11:00:00,0.302066666666667,0.292733333333333,0.278333333333333,0.275116666666667,0.2663,0.261033333333333,0.271406779661017,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 12:00:00,0.3371,0.3193,0.3022,0.29595,0.287266666666667,0.274566666666667,0.286237288135593,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 13:00:00,0.301627118644068,0.278666666666667,0.269864406779661,0.267186440677966,0.261457627118644,0.257824561403509,0.267649122807018,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 14:00:00,0.3548,0.3365,0.318866666666667,0.312833333333333,0.306183333333333,0.292766666666667,0.3032,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 15:00:00,0.3238,0.30495,0.28795,0.283366666666667,0.276716666666667,0.260333333333333,0.278931034482759,"1b","1b","1b","1b","1b","1b","1b"
2023-06-02 16:00:00,0.318533333333333,0.311033333333333,0.296666666666667,0.292716666666667,0.286716666666667,0.270366666666667,0.283745762711864,"1b","1b","1b","1b","1b","1b","1b"
