"datetime","BC_370_nm","BC_470_nm","BC_520_nm","BC_590_nm","BC_660_nm","BC_880_nm","BC_950_nm","qc_flag_BC_370_nm","qc_flag_BC_470_nm","qc_flag_BC_520_nm","qc_flag_BC_590_nm","qc_flag_BC_660_nm","qc_flag_BC_880_nm","qc_flag_BC_950_nm"
2023-12-01,2.02001666666667,1.7543,1.59116666666667,1.52963333333333,1.4463,1.38181666666667,1.3845,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 01:00:00,1.79613333333333,1.56105,1.4241,1.3713,1.29356666666667,1.23316666666667,1.23785,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 02:00:00,1.29775,1.10966666666667,1.00416666666667,0.960233333333333,0.901466666666667,0.85245,0.856716666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 03:00:00,1.17963333333333,1.0021,0.903933333333333,0.863066666666667,0.8103,0.76765,0.773383333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 04:00:00,1.08093333333333,0.90925,0.821116666666667,0.78395,0.73555,0.69525,0.70035,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 05:00:00,1.1951,1.06986666666667,0.985733333333333,0.952416666666667,0.9036,0.868333333333333,0.878633333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 06:00:00,1.61735,1.46058333333333,1.3523,1.31475,1.25031666666667,1.21713333333333,1.23516666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 07:00:00,2.17295,1.95626666666667,1.80726666666667,1.74976666666667,1.65861666666667,1.60575,1.62991666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 08:00:00,3.21578333333333,2.96083333333333,2.7544,2.6662,2.52773333333333,2.45238333333333,2.49258333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 09:00:00,3.80035714285714,3.50532142857143,3.26005357142857,3.14185714285714,2.96860714285714,2.85953571428571,2.90708928571429,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 10:00:00,3.487,3.26353333333333,3.0058,2.92013333333333,2.77343333333333,2.65293333333333,2.66606666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 11:00:00,2.653,2.54641666666667,2.36221666666667,2.29901666666667,2.18596666666667,2.10581666666667,2.12013333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 12:00:00,1.36311666666667,1.31555,1.22926666666667,1.19916666666667,1.1427,1.10221666666667,1.11458333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 13:00:00,1.09981666666667,1.08168333333333,1.00985,0.983533333333333,0.920166666666667,0.931616666666667,0.924483333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 14:00:00,1.41965,1.314,1.21653333333333,1.17805,1.09133333333333,1.10825,1.09706666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 15:00:00,1.76665,1.60113333333333,1.48178333333333,1.43658333333333,1.33236666666667,1.32526666666667,1.32461666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 16:00:00,3.41601666666667,3.19676666666667,2.99341666666667,2.91171666666667,2.72276666666667,2.6984,2.71195,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 17:00:00,5.03903333333333,4.69386666666667,4.39886666666667,4.2751,3.99295,3.94143333333333,3.96438333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 18:00:00,4.79533928571429,4.42939285714286,4.09951785714286,3.98951785714286,3.77305357142857,3.65166071428571,3.67148214285714,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 19:00:00,3.7528,3.48098333333333,3.2122,3.12498333333333,2.96938333333333,2.85511666666667,2.86516666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 20:00:00,2.10323333333333,1.93968333333333,1.79608333333333,1.74538333333333,1.6545,1.5786,1.59006666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 21:00:00,1.70141666666667,1.5618,1.45161666666667,1.4162,1.34968333333333,1.29248333333333,1.30746666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 22:00:00,1.67776666666667,1.50323333333333,1.38708333333333,1.34538333333333,1.27721666666667,1.21801666666667,1.2335,"1b","1b","1b","1b","1b","1b","1b"
2023-12-01 23:00:00,1.6334,1.43235,1.3175,1.2741,1.2055,1.14093333333333,1.15731666666667,"1b","1b","1b","1b","1b","1b","1b"
2023-12-02,1.61505,1.44991666666667,1.34406666666667,1.30488333333333,1.24058333333333,1.18308333333333,1.20265,"1b","1b","1b","1b","1b","1b","1b"
2023-12-02 01:00:00,1.52741666666667,1.37341666666667,1.2765,1.23823333333333,1.17853333333333,1.12101666666667,1.1423,"1b","1b","1b","1b","1b","1b","1b"
2023-12-02 02:00:00,1.28313333333333,1.12565,1.03286666666667,0.992966666666667,0.935866666666667,0.876416666666667,0.890633333333333,"1b","1b","1b","1b","1b","1b","1b"
2023-12-02 03:00:00,1.50276666666667,1.29545,1.18328333333333,1.12966666666667,1.06155,0.987866666666667,1.005,"1b","1b","1b","1b","1b","1b","1b"
