"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2021-06-01 00:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 00:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 01:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 02:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 03:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 04:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 05:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 06:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 07:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 08:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 09:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 10:00:00",0,0,0,0,0.58,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 11:00:00",0,0,0,0,0.58,-9.9,99.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 12:00:00",0,0,0,0,0.58,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 13:00:00",0,0,0,0,0.58,-9.9,99.8,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 14:00:00",0,0,0,0,0.58,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 15:00:00",0,0,0,0,0.58,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 16:00:00",0,0,0,0,0.58,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 17:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 18:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 19:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 20:00:00",0,0,0,0,0.58,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 21:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 22:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-01 23:00:00",0,0,0,0,0.58,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 00:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 01:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 02:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 03:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 04:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 05:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 06:00:00",0,0,0,0,0.58,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 07:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 08:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 09:00:00",0,0,0,0,0.58,-9.9,99.75,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 10:00:00",0,0,0,0,0.58,-9.9,99.8166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 11:00:00",0,0,0,0,0.58,-9.9,99.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 12:00:00",0,0,0,0,0.58,-9.9,99.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 13:00:00",0,0,0,0,0.58,-9.9,99.7166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 14:00:00",0,0,0,0,0.58,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 15:00:00",0,0,0,0,0.58,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 16:00:00",0.1383,0.13965,0.13965,0,0.647666666666667,3.62666666666667,95.0666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 17:00:00",0.0331166666666667,0.0317833333333333,0.0317833333333333,0,0.746333333333333,-6.16833333333333,96.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 18:00:00",0.00378333333333333,0.00706666666666667,0.00706666666666667,0,0.7505,-8.45166666666667,96,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 19:00:00",0.0049,0.0016,0.0016,0,0.76,-9.06166666666667,96.4166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 20:00:00",0,0,0,0,0.76,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 21:00:00",0,0,0,0,0.76,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 22:00:00",0,0,0,0,0.76,-9.9,99.8333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-02 23:00:00",0,0,0,0,0.76,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 00:00:00",0,0,0,0,0.76,-9.9,99.9310344827586,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 01:00:00",0,0,0,0,0.76,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 02:00:00",0,0,0,0,0.76,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 03:00:00",6.66666666666667e-05,6.66666666666667e-05,6.66666666666667e-05,0,0.76,-9.9,98.6666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 04:00:00",0,0,0,0,0.76,-9.9,99.8333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 05:00:00",0,0,0,0,0.76,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-06-03 06:00:00",0,0,0,0,0.76,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
