"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2022-01-04 19:00:00",0,0,0,0,0,-9.9,NA,"1b","1b","1b","1b","1b","1b",2,NA,"b"
"2022-01-04 20:00:00",0.00928333333333333,0.00925,0.000466666666666667,0.0088,0.00516666666666667,-4.24666666666667,94.9666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-04 21:00:00",0.0023,0.00315,3e-04,0.00286666666666667,0.01,-6.455,94.25,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-04 22:00:00",0.00321666666666667,0.00231666666666667,0.000183333333333333,0.00213333333333333,0.01,-6.78833333333333,97.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-04 23:00:00",0.01675,0.01675,0.000733333333333333,0.0160166666666667,0.0218333333333333,2.445,96.3666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 00:00:00",0.000103448275862069,0.000155172413793103,5.17241379310345e-05,0.000103448275862069,0.03,-9.05862068965517,97.7758620689655,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 01:00:00",0.00345,0.00348333333333333,0.000616666666666667,0.00285,0.0316666666666667,-4.52,94.1333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 02:00:00",0.00415,0.00611666666666667,0.002,0.0041,0.04,-5.69833333333333,94.6666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 03:00:00",0.01905,0.0171,0.01005,0.00708333333333333,0.0595,-7.25333333333333,95.3833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 04:00:00",0,0,0,0,0.06,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 05:00:00",0.00586666666666667,0.00583333333333333,0.00581666666666667,1.66666666666667e-05,0.06,-8.85666666666667,99.1166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 06:00:00",0,0,0,0,0.06,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 07:00:00",0,0,0,0,0.06,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 08:00:00",0,0,0,0,0.06,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 09:00:00",0.000133333333333333,0.000683333333333333,0.000683333333333333,0,0.06,-9.65666666666667,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 10:00:00",0.0291833333333333,0.0305,0.0301,4e-04,0.0795,-6.2,96.3166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 11:00:00",0.00213333333333333,0.000266666666666667,0.000266666666666667,0,0.1,-9.76333333333333,99.0333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 12:00:00",0,0,0,0,0.1,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 13:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 14:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 15:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 16:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 17:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 18:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 19:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 20:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 21:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 22:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-05 23:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-06 00:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-06 01:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-06 02:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-06 03:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-01-06 04:00:00",0,0,0,0,0.1,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
