"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2023-12-01 00:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 01:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 02:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 03:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 04:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 05:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 06:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 07:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 08:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 09:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 10:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 11:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 12:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 13:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 14:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 15:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 16:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 17:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 18:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 19:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 20:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 21:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 22:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-01 23:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-02 00:00:00",0,0,0,0,93.8,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-02 01:00:00",0.0034,0.0034,0.00335,3.33333333333333e-05,93.8,-9.265,95.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-02 02:00:00",3.33333333333333e-05,5e-05,5e-05,0,93.8,-9.9,98.9666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-02 03:00:00",0.00263333333333333,0.00255,0.00253333333333333,1.66666666666667e-05,93.804,-9.49333333333333,97.2,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-12-02 04:00:00",0.0748833333333333,0.0772333333333333,0.0735833333333333,0.00363333333333333,93.8373333333333,-3.02833333333333,95.5666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
