"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2021-05-25 10:00:00",0,0,0,0,0,-9.9,NA,"1b","1b","1b","1b","1b","1b",2,NA,"b"
"2021-05-25 11:00:00",0,0,0,0,0,-9.9,99.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 12:00:00",0,0,0,0,0,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 13:00:00",0,0,0,0,0,-9.9,99.5666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 14:00:00",0,0,0,0,0,-9.9,99.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 15:00:00",0,0,0,0,0,-9.9,99.6833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 16:00:00",0,0,0,0,0,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 17:00:00",0,0,0,0,0,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 18:00:00",8.33333333333333e-05,0.000116666666666667,0.000116666666666667,0,0,-9.78666666666667,99.2,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 19:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 20:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 21:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 22:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-25 23:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 00:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 00:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 01:00:00",0,0,0,0,0,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 02:00:00",0.00168333333333333,0.00235,0.00235,0,0,-9.47166666666667,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 03:00:00",0.0342333333333333,0.03355,0.03355,0,0.037,-6.70166666666667,99.3333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 04:00:00",0.00125,0.00125,0.00125,0,0.04,-9.71333333333333,98.15,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 05:00:00",0,0,0,0,0.04,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 06:00:00",0,0,0,0,0.04,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 07:00:00",0,0,0,0,0.04,-9.9,99.2333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 08:00:00",0,0,0,0,0.04,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 09:00:00",0,0,0,0,0.04,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 10:00:00",0,0,0,0,0.04,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 11:00:00",0,0,0,0,0.04,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 12:00:00",0,0,0,0,0.04,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 13:00:00",0,0,0,0,0.04,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 14:00:00",0,0,0,0,0.04,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2021-05-26 15:00:00",0,0,0,0,0.04,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
