"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2022-06-01 00:00:00",0,0,0,0,9.41,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 00:00:00",0,0,0,0,9.41,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 01:00:00",0,0,0,0,9.41,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 02:00:00",0,0,0,0,9.41,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 03:00:00",0.000166666666666667,0.000166666666666667,0.000166666666666667,0,9.41,-9.82833333333333,98.6666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 04:00:00",0,0,0,0,9.41,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 05:00:00",0.0141,0.0152166666666667,0.0152166666666667,0,9.41366666666667,-5.33,95.1833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 06:00:00",0.03675,0.0358833333333333,0.0358833333333333,0,9.43916666666667,-1.88333333333333,92.6333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 07:00:00",0.0041,0.00391666666666667,0.00391666666666667,0,9.46,-8.55166666666667,97.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 08:00:00",0,0,0,0,9.46,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 09:00:00",0.000833333333333333,8e-04,8e-04,0,9.46,-9.50666666666667,98.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 10:00:00",0,0,0,0,9.46,-9.9,99.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 11:00:00",0.0715833333333333,0.07155,0.07155,0,9.52483333333333,-3.08,98.4166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 12:00:00",0,0,0,0,9.54,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 13:00:00",0,0,0,0,9.54,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 14:00:00",0,0,0,0,9.54,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 15:00:00",0.0297333333333333,0.0297333333333333,0.0297333333333333,0,9.545,-5.99,96.3,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 16:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 17:00:00",0,0,0,0,9.57,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 18:00:00",0,0,0,0,9.57,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 19:00:00",0,0,0,0,9.57,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 20:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 21:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 22:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-01 23:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-02 00:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-02 00:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2022-06-02 01:00:00",0,0,0,0,9.57,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
