"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2024-04-01 00:00:00",0.0101551724137931,0.0104827586206897,0.0104827586206897,0,487.410344827586,-8.92758620689655,94.5344827586207,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 01:00:00",0.100716666666667,0.102816666666667,0.102816666666667,0,487.457,-2.20333333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 02:00:00",0.0264,0.0230333333333333,0.0230333333333333,0,487.533333333333,-7.53666666666667,92.4333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 03:00:00",0.02605,0.0262833333333333,0.0262833333333333,0,487.551,-5.73833333333333,93.7333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 04:00:00",0.000933333333333333,0.000733333333333333,0.000733333333333333,0,487.57,-9.455,95.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 05:00:00",0.841,0.881833333333333,0.881833333333333,0,487.775,11.5033333333333,94.2833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 06:00:00",0.349833333333333,0.322766666666667,0.322766666666667,0,488.636666666667,12.9183333333333,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 07:00:00",0.3548,0.34095,0.34095,0,489.058,3.845,98.7,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 08:00:00",0.00141666666666667,0.00143333333333333,0.00143333333333333,0,489.11,-9.77,98.8333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2024-04-01 09:00:00",0.000283333333333333,0.000266666666666667,0.000266666666666667,0,489.11,-9.89833333333333,98.3666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
