"datetime","Rain_Intensity","Total_Precip","Liquid_Precip","Solid_Precip","Precipitation.amount","Air_Temp","RH","qc_flag_Rain_Intensity","qc_flag_Total_Precip","qc_flag_Liquid_Precip","qc_flag_Solid_Precip","qc_flag_Precipitation_amount","qc_flag_Air_Temp","qc_flag_RH","Precipitation_amount","qc_flag_Relative_Humidity_pct"
"2023-09-01 00:00:00",0,0,0,0,424.21,-9.9,99.7413793103448,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 01:00:00",0.00165,0.00166666666666667,0.00166666666666667,0,424.21,-9.62,96.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 02:00:00",0.08235,0.0823333333333333,0.0823333333333333,0,424.265333333333,-4.42333333333333,98.1,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 03:00:00",0,0,0,0,424.29,-9.9,99.8666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 04:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 05:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 06:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 07:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 08:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 09:00:00",0,0,0,0,424.29,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 10:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 11:00:00",0,0,0,0,424.29,-9.9,99.8,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 12:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 13:00:00",0,0,0,0,424.29,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 14:00:00",0,0,0,0,424.29,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 15:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 16:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 17:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 18:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 19:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 20:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 21:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 22:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-01 23:00:00",0,0,0,0,424.29,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 00:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 01:00:00",0,0,0,0,424.29,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 02:00:00",0.00298333333333333,0.00356666666666667,0.00356666666666667,0,424.291833333333,-9.65,98.7666666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 03:00:00",0.0537166666666667,0.054,0.054,0,424.324,-3.185,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 04:00:00",0.005,0.00413333333333333,0.00413333333333333,0,424.35,-9.39,96.8333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 05:00:00",0,0,0,0,424.35,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 06:00:00",0,0,0,0,424.35,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 07:00:00",0,0,0,0,424.35,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 08:00:00",0,0,0,0,424.35,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 09:00:00",0,0,0,0,424.35,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 10:00:00",0,0,0,0,424.35,-9.9,100,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 11:00:00",0,0,0,0,424.35,-9.9,99.5166666666667,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 12:00:00",0,0,0,0,424.35,-9.9,99.9333333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 13:00:00",0,0,0,0,424.35,-9.9,98.8833333333333,"1b","1b","1b","1b","1b","1b",1,NA,"b"
"2023-09-02 14:00:00",0,0,0,0,424.35,-9.9,99.35,"1b","1b","1b","1b","1b","1b",1,NA,"b"
